Phone1	Phone2	Surprisal
b	b	0.41
b	-	2.014
b_ə	v	0.0
b̥	f	0.654
b̥	-	2.41
b̥	v̥	2.502
d	d	0.178
d	-	3.11
d̥	d	0.0
f	b	0.41
f	f	2.016
fː	p	0.0
h	h	0.301
h	-	2.408
h_ə	aɪ̯	0.0
h_ˈɛ	h	0.0
i	ɪ	0.0
j	ʒ	0.0
k	kʰ	0.64
k	ɡ	1.481
kʰ	kʰ	0.0
kː	ɡ	0.0
kː_ə	ç	0.0
l	l	0.0
lː	l	0.0
m	m	0.0
n	n	0.127
n	-	3.565
n_d	n	0.0
n_ə	n	0.0
nː	n	0.0
ou̯	ˈoː	0.0
oː	-	0.0
p	p	0.0
p͡f	b	0.737
p͡f	pʰ	1.322
r	ɐ	0.673
r	r	1.633
r	ˈaː	4.311
r_ə	ɐ	0.0
r_ʦ	d	0.0
rː	ˈɔʏ̯	0.0
s	z	0.293
s	s	3.265
s	-	3.645
s_t	s	0.0
s_ə	z̥	0.0
s_ˈeː	z	0.0
s̻	d	0.266
s̻	-	2.569
s̻ː	d	0.0
t	d	0.42
t	t	2.608
t	-	3.495
t_r	d_r	0.0
t_ˈoː	d_ˈaʊ̯	0.0
tː	d	0.0
v	f	0.0
w	v	0.188
w	-	3.03
x	ɡ	1.041
x	-	1.909
x	x	2.013
xː	ɡ	0.0
ŋ	-	0.806
ŋ	ŋ	1.224
ŋ_ɡ	ŋ	0.0
ŋ_ɡ̊	ŋ	0.0
ɑ	-	0.0
ə	-	0.029
ə	ɪ	6.464
ə	ç	6.823
ə_n	m	0.0
ə_r	ɐ	0.0
ə_ɡ̊	i	0.0
ɛ	ˈœ_t	0.0
ɡ	ɡ	0.522
ɡ	-	2.089
ɡ	j	3.864
ɡ_r	ɡ_r	0.0
ɡ_ə	ŋ	0.0
ɡ̊	ç	0.338
ɡ̊	x	2.26
ʃ	ʃ	0.161
ʃ	s	3.242
ʃː	ʃ	0.0
ʦ	tʰ	0.281
ʦ	d	2.499
ʦː	-	0.0
ˈe	-	0.474
ˈe	ˈɛ	1.838
ˈei̯	ˈaɪ̯	0.714
ˈei̯	ˈɪ	1.844
ˈei̯	-	3.16
ˈeː	-	0.0
ˈi	ˈɪ	0.339
ˈi	-	2.631
ˈi	ˈɛː	4.388
ˈiə̯	ˈaɪ̯	0.291
ˈiə̯	-	2.454
ˈiː	ˈiː	0.387
ˈiː	-	3.088
ˈiː	ˈɪ	3.088
ˈo	ˈaʊ̯	1.542
ˈo	ˈʊ	1.711
ˈo	ˈɔ	2.457
ˈo	-	2.566
ˈou̯	ˈaʊ̯	0.0
ˈoː	ˈaʊ̯	0.0
ˈu	ˈʊ	0.66
ˈu	ˈɔ	2.818
ˈu	-	3.0
ˈu	ˈøː	3.316
ˈu_r	ˈɔː	0.0
ˈuə̯	ˈaʊ̯	0.248
ˈuə̯	-	2.662
ˈuː	ˈuː	0.0
ˈy	ˈʏ	1.055
ˈy	-	1.551
ˈy	ˈøː	2.496
ˈyə̯	ˈɔʏ̯	0.0
ˈyː	ˈyː	0.865
ˈyː	-	1.149
ˈæː	ˈɛɪ̯	0.0
ˈøy̯	ˈɔʏ̯	0.0
ˈøː	ˈɔʏ̯	0.0
ˈɑ	ˈa	0.601
ˈɑ	ˈoː	1.997
ˈɑ	-	4.202
ˈɑ	ˈɛ	4.804
ˈɑ_l	ˈaː	0.983
ˈɑ_l	ˈaʊ̯_l	1.018
ˈɑ_r	ˈaː	0.0
ˈɑː	ˈoː	0.0
ˈɛ	ˈeː	1.654
ˈɛ	-	1.892
ˈɛ	ˈɛ	2.171
ˈɛ	ˈoː	2.389
ˈɛ_h	ˈaɪ̯	0.0
