Phone1	Phone2	Surprisal	OOV_Smoothed
#>	²_#>	0.459	5.003
#>	⁴_#>	1.874	5.003
<#	<#_ʦ	0.848	5.003
<#	<#_k	2.17	5.003
<#	<#_kʰ	2.17	5.003
<#_n	<#_l	0.0	5.003
<#_ŋ	<#	1.0	5.003
<#_ŋ	<#_ɡ	1.0	5.003
<#_ɦ	<#	0.0	5.003
<#_ʔ	<#	0.0	5.003
a	e	0.585	5.003
a	a	1.585	5.003
b	p	0.0	5.003
d	tʰ	0.737	5.003
d	t	1.322	5.003
e	-	1.585	5.003
e	e	2.17	5.003
e	j	2.17	5.003
e	o	2.17	5.003
e_n	ĩ	0.0	5.003
e_u	o	0.0	5.003
e_ŋ	ẽ	0.0	5.003
h	h	0.0	5.003
hˠ	-	0.0	5.003
i	j	1.078	5.003
i	-	2.248	5.003
i	a	2.248	5.003
i	e	3.248	5.003
i_e	i	0.0	5.003
i_u	u	0.0	5.003
i_ɪ	i	0.0	5.003
k	k	0.0	5.003
kʰ	kʰ	0.0	5.003
kʰˠ	kʰ	0.0	5.003
k̚	k̚	0.637	5.003
k̚	ʔ	1.485	5.003
l	l	0.485	5.003
l	n	1.807	5.003
m	m	0.485	5.003
m	b	1.807	5.003
n	ŋ	0.193	5.003
n	ã	3.0	5.003
o	-	0.737	5.003
o	o	1.322	5.003
p	p	0.0	5.003
p_ɨ	h_w	0.0	5.003
pʰ	pʰ	0.0	5.003
p̚	p̚	0.0	5.003
s	s	0.0	5.003
sˠ	-	0.0	5.003
t	t	0.0	5.003
tʰ	tʰ	0.0	5.003
t̚	k̚	1.17	5.003
t̚	ʔ	1.585	5.003
t̚	ʔ_⁴	2.17	5.003
u	w	1.107	5.003
u	a	1.807	5.003
u	o	2.485	5.003
u	-	3.807	5.003
u_o	o_w	0.0	5.003
w	w	0.485	5.003
w	-	1.807	5.003
æ	e	0.0	5.003
ŋ	ŋ	0.074	5.003
ŋ	õ	4.322	5.003
ŋˠ	ɡ	0.0	5.003
ȵ	ʣ	0.0	5.003
ɐ	a	0.678	5.003
ɐ	-	1.415	5.003
ɐ_n	ŋ	0.0	5.003
ɑ	a	1.322	5.003
ɑ	ɯ	2.322	5.003
ɑ	-	2.907	5.003
ɑ	e	2.907	5.003
ɑ	o	2.907	5.003
ɑ_u	a_w	1.0	5.003
ɑ_u	o	1.0	5.003
ɕ	-	1.0	5.003
ɕ	s	1.0	5.003
ɕˠ	-	0.0	5.003
ɖ	-	0.0	5.003
ɖˠ	t	0.0	5.003
ə	-	1.322	5.003
ə	a	1.322	5.003
ə	e	2.322	5.003
ɛ	-	1.0	5.003
ɛ	ũ	1.0	5.003
ɡ	k	0.0	5.003
ɡˠ	k	0.0	5.003
ɦ	h	0.0	5.003
ɦ_w_ɑ_ŋ	ŋ̍	0.0	5.003
ɨ	-	1.0	5.003
ɨ	i	1.893	5.003
ɨ	a	3.7	5.003
ɨ	u	3.7	5.003
ɨ	ɯ	3.7	5.003
ɨ_u	u	0.0	5.003
ɨ_ʌ	ɯ	0.0	5.003
ɪ	j	0.0	5.003
ɳ	n	0.0	5.003
ʃ	s_e	0.0	5.003
ʃˠ	-	0.0	5.003
ʈ	t	1.0	5.003
ʈ	ʦ	1.0	5.003
ʉ	w	1.0	5.003
ʉ	-	2.0	5.003
ʉ	u	2.0	5.003
ʌ	a	0.737	5.003
ʌ	-	1.322	5.003
ʌ_i	a_j	0.0	5.003
ʑ	-	0.0	5.003
ʔˠ	-	0.0	5.003
ʣ	-	0.0	5.003
ʥ	ʦ	0.0	5.003
ʦ	ʦ	0.0	5.003
ʦʰ	ʦʰ	0.322	5.003
ʦʰ	ʨʰ	2.322	5.003
ʨ	-	0.0	5.003
ʨʰ	ʦʰ	0.0	5.003
˥˩	²¹³	1.152	5.003
˥˩	¹¹	1.152	5.003
˥˩	³⁵	3.322	5.003
˦	⁵⁵	1.022	5.003
˦	³³	1.068	5.003
˧˥	⁵²	0.3	5.003
˧˥	³⁵	2.415	5.003
