Phone1	Phone2	Surprisal	OOV_Smoothed
#>	²_#>	0.0	5.183
<#	<#_f	0.737	5.183
<#	<#_ʦʰ	1.322	5.183
<#_n	<#_n	0.0	5.183
<#_ŋ	<#_ŋ	0.737	5.183
<#_ŋ	<#	1.322	5.183
<#_ȵ	<#	0.0	5.183
<#_ɦ	<#	0.0	5.183
<#_ʔ	<#	0.0	5.183
a	aː	0.0	5.183
b	pʰ	0.0	5.183
bˠ	pʰ	0.0	5.183
d	t	0.737	5.183
d	tʰ	1.322	5.183
e	iː	0.3	5.183
e	ɛː	2.415	5.183
e_i	ɐ_j	0.0	5.183
h	h	0.0	5.183
hˠ	f	0.0	5.183
i	j	1.198	5.183
i	-	1.285	5.183
i	e	2.7	5.183
i_a	ɛː	0.0	5.183
i_u	ɵ	0.0	5.183
i_æ	ɪ	0.0	5.183
k	k	0.415	5.183
k	-	2.0	5.183
kʰ	h	0.0	5.183
kʰˠ	-	0.0	5.183
kˠ	k	0.0	5.183
k̚	k̚	0.0	5.183
l	l	0.0	5.183
lˠ	l	0.0	5.183
m	m	0.0	5.183
mˠ	m	0.0	5.183
n	n	0.0	5.183
o	-	0.0	5.183
p	f	0.515	5.183
p	p	1.737	5.183
pʰ	pʰ	0.0	5.183
pˠ	p	0.0	5.183
p̚	t̚	0.0	5.183
s	s	0.263	5.183
s	ʃ	2.585	5.183
sˠ	s	0.0	5.183
t	t	0.0	5.183
tʰ	tʰ	0.0	5.183
t̚	t̚	0.0	5.183
u	w	0.784	5.183
u	-	2.369	5.183
u	ʊ	2.954	5.183
u	ɐ	3.369	5.183
u_k̚	k̚_²	0.0	5.183
u_o	o_w	0.0	5.183
u_ɛ	yː	0.0	5.183
w	w	0.737	5.183
w	-	1.322	5.183
w_e	yː	0.0	5.183
æ	aː	0.0	5.183
ŋ	ŋ	0.0	5.183
ŋˠ	-	0.0	5.183
ȵ	j	0.0	5.183
ɑ	ɔː	0.678	5.183
ɑ	-	2.263	5.183
ɑ	o	2.585	5.183
ɕ	s	0.0	5.183
ɕˠ	s	0.0	5.183
ɖ	-	0.0	5.183
ɖˠ	ʦʰ	0.0	5.183
ə	ɐ	0.363	5.183
ə	-	2.17	5.183
ɛ	aː	0.0	5.183
ɡ	k	0.585	5.183
ɡ	kʷʰ	1.585	5.183
ɦ	h	0.0	5.183
ɦ_ɨ	w	0.0	5.183
ɦˠ	-	0.0	5.183
ɨ	-	2.138	5.183
ɨ	iː	2.138	5.183
ɨ	ɐ	2.138	5.183
ɨ	ʊ	2.459	5.183
ɨ	ɵ	2.874	5.183
ɨ_o	ʊ	0.0	5.183
ɨ_u	ɐ	0.737	5.183
ɨ_u	u	2.322	5.183
ɨ_u	ʊ	2.322	5.183
ɨ_ɐ	œː	0.0	5.183
ɪ	ɐ	1.222	5.183
ɪ	j	1.807	5.183
ɪ	-	2.807	5.183
ɪ	iː	2.807	5.183
ɳ	n	0.0	5.183
ʃ	s_ɪ	0.0	5.183
ʃˠ	s	0.0	5.183
ʈ	ʦ	0.0	5.183
ʈˠ	ʧ	0.0	5.183
ʉ	-	0.0	5.183
ʉ_ɐ	aː	1.0	5.183
ʉ_ɐ	ɔː	1.0	5.183
ʌ	ɔː	1.0	5.183
ʌ	ɥ	2.222	5.183
ʌ	-	2.807	5.183
ʌ	aː	2.807	5.183
ʑ	s	0.0	5.183
ʔˠ	-	0.0	5.183
ʣ_i	ʧʰ	0.0	5.183
ʤ	s	0.0	5.183
ʥ	s	0.0	5.183
ʦ	ʦ	0.0	5.183
ʦʰ	ʦʰ	0.0	5.183
ʨ	ʦ	0.0	5.183
ʨʰ	ʧʰ	0.0	5.183
˥˩	²²	0.823	5.183
˥˩	³³	1.202	5.183
˦	²¹	0.871	5.183
˦	⁵⁵	1.141	5.183
˧˥	³⁵	0.632	5.183
˧˥	¹³	1.495	5.183
