Phone1	PhonEnv	Phone2	Surprisal	OOV_Smoothed
a	<|S|#	a	1.1553431886669565	5.279216283863965
aˀ	#|S|>	ˈɞ	4.823373027091172	5.279216283863965
aˀ	<|S|#	ˈɞ	4.367529770318379	5.279216283863965
aˀ	<|S|>	ˈɞ	1.0558432567727931	5.279216283863965
aˀ	<|S|>_R	ˈɞ	1.0558432567727931	5.279216283863965
ǎ	<|S|#	a	0.18475131453692029	5.279216283863965
ǎ	<|S|>	a	3.167529770318379	5.279216283863965
b	#|S|<	b	1.0558432567727931	5.279216283863965
b	#|S|<_F	b	1.0558432567727931	5.279216283863965
b	>|S|<	b	0.0	5.279216283863965
b	>|S|<_F	b	2.1116865135455862	5.279216283863965
b	>|S|<_R	b	0.0	5.279216283863965
b_ĭ	#|S|>	p	3.167529770318379	5.279216283863965
b_ĭ	>|S|#	p	3.167529770318379	5.279216283863965
b_ĭ	>|S|>	p	2.1116865135455862	5.279216283863965
b_ĭ	F_>|S|>	p	2.1116865135455862	5.279216283863965
b_ŭ	>|S|#	p	2.1116865135455862	5.279216283863965
b_ŭ	F_>|S|#	p	2.1116865135455862	5.279216283863965
d	#|S|<	d	0.5766285965356177	5.279216283863965
d	#|S|<	ʣ	1.6387144840411507	5.279216283863965
d	#|S|<_F	ʣ	0.7870465844639729	5.279216283863965
d	#|S|<_F	d	1.314383676093474	5.279216283863965
d	#|S|<_R	d	3.174903246863093	5.279216283863965
d	>|S|<	d	0.632825530638479	5.279216283863965
d	>|S|<	ʣ	3.042929280785297	5.279216283863965
d	>|S|<_F	d	0.641186634120777	5.279216283863965
d	>|S|<_F	ʣ	2.5680858281949934	5.279216283863965
d	F_>|S|<	d	1.1817215584158272	5.279216283863965
d	F_>|S|<	ʣ	3.151486885496267	5.279216283863965
d	F_>|S|<_F	ʣ	2.5220794321813846	5.279216283863965
d	F_>|S|<_F	d	3.5613955469664464	5.279216283863965
d	F_>|S|<_N	d	1.0623888050076098	5.279216283863965
d_ŭ	>|S|#	t	4.2233730270911725	5.279216283863965
d_ŭ	F_>|S|#	t	4.2233730270911725	5.279216283863965
e	#|S|>	ˈɛ	4.245867972942855	5.279216283863965
e	#|S|>	ɛ	4.7594013734189105	5.279216283863965
e	#|S|>	-	5.184844011502693	5.279216283863965
e	#|S|>	ˈɔ	5.184844011502693	5.279216283863965
e	<|S|#	ɛ	1.519841916457783	5.279216283863965
e	<|S|#	ˈɔ	4.737543116934579	5.279216283863965
e	<|S|#	ˈɛ	5.087758646068645	5.279216283863965
e	<|S|#	-	5.184844011502693	5.279216283863965
e	<|S|>	ˈɔ	2.983025216155194	5.279216283863965
e	<|S|>	ɛ	3.1421904990578504	5.279216283863965
e	<|S|>	-	4.5848440115026925	5.279216283863965
e	<|S|>	ˈɛ	4.602505695128225	5.279216283863965
e	<|S|>_N	ˈɔ	2.138273842246955	5.279216283863965
e	<|S|>_N	ˈɛ	4.232161696608691	5.279216283863965
e	<|S|>_N	ɛ	5.191087245939807	5.279216283863965
e	<|S|>_R	ɛ	5.235151764901886	5.279216283863965
e	F_<|S|#	ɛ	5.235151764901886	5.279216283863965
ê	#|S|>	ˈɛ	2.1116865135455862	5.279216283863965
ê	<|S|>	ˈɛ	2.310686377333913	5.279216283863965
ẽ	#|S|>	ˈa_ŋ	2.1303083944238823	5.279216283863965
ẽ	#|S|>	a_ŋ	5.023373027091172	5.279216283863965
ẽ	<|S|#	ˈa_ŋ	4.111686513545586	5.279216283863965
ẽ	<|S|#	a_ŋ	5.023373027091172	5.279216283863965
ẽ	<|S|>	ˈa_ŋ	2.8097315126801985	5.279216283863965
ẽ	<|S|>	a_ŋ	3.5335447700299167	5.279216283863965
ẽ̂ː	<|S|>	ˈa_ŋ	3.2670297022125423	5.279216283863965
i	<|S|#	ˈə	3.3335447700299166	5.279216283863965
i	<|S|>	ˈə	3.3335447700299166	5.279216283863965
i	<|S|>_N	ˈə	5.087758646068645	5.279216283863965
