Phone1	Phone2	Surprisal	OOV_Smoothed
#>	³³_#>	1.511	4.675
#>	⁵⁴_#>	1.585	4.675
#>	²¹_#>	1.663	4.675
<#_r	<#_l	0.585	4.675
<#_r	<#	1.585	4.675
<#_s	<#_s	0.0	4.675
<#_ɡ	<#	0.0	4.675
a	y	1.263	4.675
a	a	1.585	4.675
a	ɔ	2.0	4.675
a_ʔ	y	0.0	4.675
aː	ɔ	1.263	4.675
aː	u	1.585	4.675
aː	a	2.0	4.675
aː_ɡ	²⁴	0.0	4.675
b	p	0.0	4.675
d	²⁴	0.737	4.675
d	t	1.322	4.675
e	a	1.415	4.675
e	i	1.415	4.675
e	j	2.0	4.675
eː	j	0.585	4.675
eː	a_j	1.585	4.675
h	s	0.0	4.675
h_m	x	0.0	4.675
i	i	1.585	4.675
i	j	1.585	4.675
i	e	2.322	4.675
i	y	2.907	4.675
iː	i	0.0	4.675
k	k	0.0	4.675
kʰ	kʰ	0.415	4.675
kʰ	ʦʰ	2.0	4.675
l	-	1.379	4.675
l	ɛ	1.7	4.675
l	w	2.7	4.675
l	⁵⁴	2.7	4.675
lʼ	tʰ	0.737	4.675
lʼ	t	1.322	4.675
l̥ʰ	tʰ	0.0	4.675
m	m	1.222	4.675
m	ŋ_⁵⁴	1.807	4.675
m	-	2.807	4.675
m	ŋ	2.807	4.675
m_r	m	0.0	4.675
m_ʔ	ŋ_²¹	0.0	4.675
n	ŋ	1.078	4.675
n	n	1.248	4.675
n	j_ŋ	3.248	4.675
n_#>	j_ŋ_³³_#>	0.0	4.675
n_s	ŋ_⁵⁵	0.0	4.675
n_ʔ	ŋ_²¹	0.0	4.675
o	y	0.678	4.675
o	j	1.415	4.675
oː	ɔ	0.678	4.675
oː	e	1.415	4.675
p	p	0.585	4.675
p	x	1.585	4.675
q	-	0.0	4.675
qʰ	-	0.0	4.675
r	a	0.807	4.675
r	e	1.222	4.675
r_aː	a	0.0	4.675
s	³³	0.0	4.675
s_#>	#>	0.0	4.675
sʰ	ʦʰ	0.0	4.675
t	t	0.0	4.675
u	u	2.0	4.675
u	ɥ	2.0	4.675
u	w	2.585	4.675
u	œ_ɥ	2.585	4.675
u	ɔ	2.585	4.675
u_ʔ	w	0.0	4.675
uː	a	0.0	4.675
uː_ʔ	a_w	0.0	4.675
z	ʦ	0.0	4.675
ŋ	ŋ	0.0	4.675
ŋ_s	ŋ_⁵⁵	0.0	4.675
ɡ	k	0.415	4.675
ɡ	³³	2.0	4.675
ɡ_#>	#>	0.0	4.675
ɡʷ	w	0.0	4.675
ɢ	œ	0.0	4.675
ɢʷ	x	0.0	4.675
ɯ	j	0.737	4.675
ɯ	u	1.322	4.675
ɯː	ɛ	0.737	4.675
ɯː	a_j	2.322	4.675
ɯː	ɔ	2.322	4.675
ʔ	⁴²	0.737	4.675
ʔ	⁵⁵	1.322	4.675
ʔ_#>	#>	0.0	4.675
ʔ_s	ʦ	0.0	4.675
