Phone1	Phone2	PMI
<#_n	<#_n	9.634
ɛ_#>	ɛ_#>	9.388
ɫ_#>	l_#>	9.293
<#_l	<#_l	9.244
<#_r	<#_r	8.722
ɛ_ɫ	a_w	8.431
<#_t	<#_t	8.365
o_#>	ɔ_#>	7.945
ɡ̊	ɡ̊	7.867
l	<#_l	7.673
b̥	b̥	7.672
n	<#_n	7.386
ʦ	ʦ	7.042
b	b	7.005
r	<#_r	6.929
<#_t	<#_ʨ	6.925
f	f	6.796
ɛ_d	ɛ_d	6.555
z	ʑ	6.388
ɛ_v	ɛ_v	6.362
o_d	ɔ_d	6.342
t	<#_t	6.285
ɛ_n	ɔ_n	6.216
ɫ	l_#>	6.211
p	p	6.149
z	z	6.124
<#_s	<#_ɕ	6.051
ɛ_k	ɛ_k	6.027
j	<#_j	6.027
u_m	ɛ_m	5.992
<#_n	n	5.847
l	l	5.801
<#_l	l	5.801
o_ɫ	u_w	5.794
o	ɔ_#>	5.692
ɫ_#>	l	5.655
ɡ	ɡ	5.595
ɛ	ɛ_#>	5.511
m	m	5.499
v	v	5.449
n	n	5.322
u	u	5.134
d	d	5.115
<#_r	r	5.093
k	k	5.036
ʧ	ʈ͡ʂ	4.943
t	<#_ʨ	4.845
d̥	d̥	4.835
r	r	4.81
s	s	4.764
r̩	r	4.738
r̩	a_r	4.66
s	ɕ	4.598
t	t	4.59
a_#>	a_#>	4.586
d	ʥ	4.564
<#_t	t	4.559
i	i	4.555
ʒ	ʐ	4.409
i	ɨ	4.128
r̩	ɛ_r	4.075
s	<#_ɕ	4.056
o_#>	ɔ	3.986
<#_s	ɕ	3.825
ɫ	w	3.81
a	a_#>	3.782
ɛ_#>	ɛ	3.6
<#_t	ʨ	3.432
a	a	3.416
t	ʨ	3.405
o	ɔ	3.392
t_a	t_a	3.274
s_#>	s_#>	3.272
b	b_j	3.228
j	j	3.226
r_a	r_a	3.079
ɛ	ɛ	3.028
a_s	ɔ_s	2.982
a_k	ɔ_k	2.98
k	k_i	2.919
ɫ	l	2.906
o	u	2.899
ɛ_s	ɛ_ɕ	2.863
n	ɲ	2.861
a_v	ɔ_v	2.844
a_#>	a	2.842
<#	<#_t	2.814
<#	<#_r	2.814
<#	<#_n	2.814
v	f	2.812
<#	<#	2.749
#>	#>	2.749
<#_v	<#_v	2.746
r̩	a	2.627
ɫ_a	w_a	2.547
o_k	k_i	2.434
u	ɛ_m	2.418
<#_z	z	2.415
r	ʐ̊	2.343
v	<#_v	2.338
#>	ɛ_#>	2.31
#>	ɔ_#>	2.31
<#	<#_ʨ	2.235
<#	<#_l	2.229
