Phone1	Phone2	PMI
ˈi_#>	ˈi_#>	10.419
n_ˈa	n_a	10.392
<#_ˈa	<#_ˈa	9.557
<#_t	<#_t	9.312
<#_ˈo	<#_ˈo	8.834
r_u	ɾ_u	8.798
<#_v	<#_v	8.306
<#_m	<#_m	8.009
<#_n	<#_n	8.005
v	<#_v	7.982
ˈi	ˈi_#>	7.313
ˈo	<#_ˈo	7.119
ə_t	a_d	6.872
ˈu_p	ˈo_b	6.868
<#_ˈu	<#_ˈũ	6.706
ˈi_k	ˈi_ɡ	6.662
ʎ	ʎ	6.648
f	f	6.634
ʤ	ʒ	6.567
m	<#_m	6.543
ˈi_#>	ˈi	6.495
t_#>	d_u_#>	6.424
t	<#_t	6.419
k_r	k_ɾ	6.41
ʎ_i	ʎ_ɐ	6.383
<#_a	<#_a	6.167
ˈa	<#_ˈa	6.153
s_i	s_e	6.153
<#_e̯ˈa	<#_ˈɛ	6.111
ɡ	ɡ	5.989
n	<#_n	5.963
<#_n	n	5.951
b	b	5.938
k_#>	ɡ	5.898
ˈɨ	ˈɐ̃	5.88
k_#>	ɡ_u_#>	5.867
<#_t	t	5.865
<#_v	v	5.782
ç	f	5.694
d	d	5.633
ʣ	ʒ	5.568
o̯ˈa	ˈɔ	5.562
a	<#_a	5.542
t_#>	d	5.539
v	v	5.459
<#_m	m	5.45
<#_ˈa	ˈa	5.367
m	m	5.361
<#_l	<#_l	5.352
l	l	5.309
p	p	5.306
ˈu	ˈũ	5.264
ˈi	ˈi	5.261
a	a	5.214
ˈe	ˈɛ	5.2
<#_ˈo	ˈo	5.198
<#_ʎ	<#_l	5.143
ˈu	ˈu	5.13
ʃ	s	5.068
j	j	5.017
ɲ	m	4.972
ɲ	<#_m	4.938
<#_ɲ	<#_m	4.938
ˈo	ˈo	4.931
t	t	4.83
ˈi	ˈĩ	4.801
<#_ʦ	<#_s	4.781
ˈi	ˈẽ	4.766
ˈa	ˈa	4.766
n	n	4.764
<#_ˈu	ˈũ	4.751
l	<#_l	4.717
s	s	4.687
e̯ˈa	<#_ˈɛ	4.568
k	k	4.567
ˈu	ˈõ	4.522
ˈu	<#_ˈũ	4.516
u	o	4.497
ˈe	ˈe	4.319
r_#>	w_#>	4.202
e̯ˈa	ˈɛ	4.198
<#_a	a	4.061
ə	ɐ	4.059
u	u	3.97
ʦ	s	3.962
ʦ	<#_s	3.873
s_#>	s_u_#>	3.845
<#_l	l	3.834
t	ʧ	3.774
<#_e̯ˈa	ˈɛ	3.767
k	ɡ	3.762
ʦ	z	3.74
<#_ʎ	l	3.711
ʎ	<#_l	3.702
e̯ˈa	ˈe	3.673
t	d	3.639
r	ɾ	3.628
i	i	3.615
s	ʃ	3.588
w	v_u	3.492
k_ˈu	k_ˈu	3.473
<#_ʣ	<#_ʤ	3.452
s_#>	s	3.424
u_r	o_ɾ	3.325
<#_ʦ	s	3.308
ˈu	ˈo	3.306
<#_ɡ	<#_ɡ	3.296
k_ʎ	ʎ	3.294
<#_ɲ	m	3.276
ˈa_v	ˈo_w	3.25
e	j̃	3.243
s	e_ʃ	3.189
ˈa	a	3.179
w_ə	v_i	3.13
<#_ʣ	<#_ʒ	3.075
n_#>	j̃_u_#>	3.074
r_ə	ɾ_ɐ	3.058
ˈa	ˈɛ	3.054
k_u	k_u	3.051
n_#>	j̃	3.037
k	ɡ_u_#>	3.007
ˈa	n_a	2.998
ɡ	<#_ɡ	2.963
t	d_u_#>	2.953
<#_b	<#_b	2.944
ˈo	ˈɔ	2.919
w	v_i	2.891
p_t	j_t	2.886
p	j_t	2.864
d	<#_d	2.852
<#_d	<#_d	2.852
t	j_t	2.819
i	e	2.798
b	<#_b	2.783
<#_ʤ	<#_ʒ	2.769
ʣ	<#_ʒ	2.742
w	i	2.74
n	w̃	2.734
ʣ	<#_ʤ	2.729
t_i	ʧ_i	2.711
k_e̯ˈa	p_ˈɛ	2.707
n_ˈa	a	2.706
u	ɾ_u	2.68
n	n_a	2.663
<#	<#	2.663
#>	#>	2.663
e_#>	j̃_#>	2.638
<#_ʣ	ʤ	2.629
<#_j	<#_v	2.577
ʤ	<#_ʒ	2.523
#>	ˈi_#>	2.475
<#_k	<#_k	2.462
ʎ	ʎ_ɐ	2.454
b	ɦ_v	2.442
r_#>	w	2.431
ʃ	<#_s	2.412
<#_ʃ	<#_s	2.412
n_ˈa	n	2.351
e	j̃_#>	2.305
j	j_ʃ	2.277
ʎ	l	2.271
ˈu_l	ˈũ_j̃	2.259
<#_ʣ	ʒ	2.172
w	u	2.155
b	v	2.125
e̯ˈa	ˈẽ	2.095
<#_b	b	2.077
r_b	ɦ_v	2.052
<#_ʤ	ʒ	2.04
r_#>	u_#>	1.996
k	<#_k	1.961
ˈu	ˈo_b	1.957
l_#>	l	1.948
<#_ɡ	ɡ	1.945
r_k	h_k	1.934
p_t	t	1.932
<#_d	d	1.915
p	t	1.91
ʣ	ʤ	1.905
p	ˈo_b	1.895
r	w_#>	1.881
ˈi	ˈi_ɡ	1.856
p	b	1.841
<#	<#_t	1.803
ʎ_i	ʎ	1.783
n_t	ʧ	1.764
<#_k	k	1.75
s	s_u_#>	1.738
<#_ʦ	<#_k	1.725
n	j̃	1.71
<#_ʃ	s	1.703
e	w	1.669
r_u	ɾ	1.662
ə	i	1.659
<#	<#_m	1.603
s	s_e	1.598
e_#>	j̃	1.581
i_r	ˈe	1.567
<#	<#_v	1.562
ˈi_k	ˈi	1.556
l_#>	l_u_#>	1.509
<#	<#_n	1.503
s_i	e	1.48
j	<#_v	1.469
i	ˈe	1.454
w	v	1.452
k	h_k	1.435
<#	<#_ˈo	1.433
t	a_d	1.41
ə_t	a	1.404
ʦ	k	1.348
ˈa	ˈo	1.336
u	ɾ	1.336
<#	<#_ˈa	1.332
ə	a	1.323
k	p	1.321
r	ɾ_u	1.318
ə	a_d	1.264
ˈu_p	b	1.231
ˈa	ˈo_w	1.198
ʣ	d	1.192
ˈi_k	ɡ	1.174
k	ˈi_ɡ	1.17
o̯ˈa	ˈõ	1.144
ˈa	w	1.105
ˈi_n	ˈẽ	1.091
r	w	1.077
k	k_ɾ	1.022
<#_ʦ	k	1.013
k	ʎ	0.959
ˈi	ˈe	0.938
r_#>	u	0.932
ˈa_v	w	0.924
ʦ	ʃ	0.92
<#	<#_l	0.887
ə_t	d	0.845
ə	v_i	0.841
ʦ	<#_k	0.825
n	ʧ	0.823
t_i	i	0.806
<#	<#_ˈũ	0.792
<#	<#_a	0.792
ʦ_i	j	0.771
w_ə	i	0.747
ʎ	ɐ	0.707
r_k	k	0.706
s_i	s	0.692
o̯ˈa	ˈo	0.678
p	ʧ	0.663
k_r	k	0.658
ˈi	j	0.651
k_r	ɾ	0.645
i	j	0.628
ˈu_p	ˈo	0.623
r_u	u	0.606
i	s_e	0.606
a	ɐ	0.601
ˈi_n	ˈe_j	0.571
#>	u_#>	0.555
r	k_ɾ	0.535
i	ʎ	0.535
r_b	v	0.529
i	w̃	0.52
u_r	o	0.519
<#	<#_ʒ	0.515
l_#>	u	0.501
ˈo	ˈo_h	0.491
ˈa_v	ˈo	0.489
l	l_u_#>	0.48
l	w	0.469
#>	ʃ_#>	0.464
i	ʎ_ɐ	0.446
n	ˈẽ	0.419
ˈu	j̃	0.404
<#	<#_ˈɛ	0.376
ˈu	k_ˈu	0.365
e̯ˈa	p_ˈɛ	0.354
ˈa	ˈe	0.351
u	o_ɾ	0.335
n	j̃_u_#>	0.322
l	ˈũ	0.293
m	ˈõ	0.291
ˈu_l	ˈũ	0.288
ʎ	ʎ_u	0.277
#>	w_#>	0.267
k_ˈu	ˈu	0.254
ˈu_n	ˈõ	0.251
t_i	ʧ	0.221
t	s	0.208
l	j̃	0.192
n_ə	ɐ	0.168
r_n	ɦ_n	0.121
ʎ_i	ɐ	0.107
r	o	0.097
n	ɦ_n	0.092
k	k_ˈu	0.083
<#_j	v	0.053
n_i	w̃	0.038
ˈu	ˈũ_j̃	0.029
n	ˈõ	0.026
r_n	n	-0.028
p	ʃ	-0.038
r	ˈe	-0.041
m_t	t	-0.055
l_t	t	-0.057
ə	ɾ_ɐ	-0.058
r	n	-0.06
ˈo_r	ˈo_h	-0.075
ʎ	u	-0.117
t	j_ʧ	-0.127
p_t	ʧ	-0.136
#>	u	-0.137
n_#>	u	-0.149
<#	<#_s	-0.152
l	t	-0.155
ʦ	j_ʃ	-0.157
<#	<#_h	-0.163
u	k_u	-0.164
k_e̯ˈa	ˈɛ	-0.178
ə	ɾ	-0.182
o̯ˈa_m	ˈõ	-0.189
r	ɾ_ɐ	-0.191
r	o_ɾ	-0.191
v	w	-0.229
i	ɐ	-0.23
ˈɨ_n	ˈɐ̃	-0.232
<#	<#_ʤ	-0.245
<#	<#_ɡ	-0.245
k_u	k	-0.25
<#	<#_b	-0.251
u_r	ɾ	-0.253
r_ə	ɾ	-0.253
ˈo_r	ˈo	-0.268
l	ʃ	-0.283
k_ˈu	k	-0.292
#>	j̃_#>	-0.294
k	k_u	-0.312
p	j_ʧ	-0.314
ˈi	ˈe_j	-0.315
r	u_#>	-0.325
k	p_ˈɛ	-0.338
<#	<#_k	-0.338
ʃ_t	s	-0.365
ʦ_i	ʃ	-0.455
<#	<#_d	-0.458
n	ˈɐ̃	-0.493
k_e̯ˈa	p	-0.495
ˈu_l	j̃	-0.513
l	u	-0.528
r_ə	ɐ	-0.552
<#	n	-0.552
k_u	u	-0.592
v	ˈo_w	-0.603
<#_a	<#_h	-0.61
l	ˈũ_j̃	-0.613
t	ʧ_i	-0.622
m	t	-0.651
o̯ˈa_p	ˈo	-0.655
i	ʧ_i	-0.656
ˈi_n	j	-0.683
r	ɐ	-0.695
r	ˈo	-0.696
ˈi_n	ˈe	-0.728
#>	ɡ	-0.76
r	ɦ_n	-0.772
#>	ɡ_u_#>	-0.791
r	ɦ_v	-0.792
r	u	-0.8
a	<#_h	-0.828
i	ˈe_h	-0.88
#>	d_u_#>	-0.898
i	j_ʃ	-0.909
ˈi_#>	#>	-0.937
t_#>	#>	-0.937
r	ˈo_h	-0.937
k_#>	#>	-0.937
i_#>	#>	-0.937
<#_ˈo	<#	-0.937
<#_ˈa	<#	-0.937
<#_ʦ	<#	-0.937
<#_v	<#	-0.937
<#_t	<#	-0.937
<#_n	<#	-0.937
<#_m	<#	-0.937
<#_j	<#	-0.937
<#	m	-0.955
p_l	ʃ	-0.956
<#	v	-0.962
ə_#>	#>	-1.02
s_#>	#>	-1.02
<#_ˈu	<#	-1.02
<#_ʣ	<#	-1.02
<#_ʎ	<#	-1.02
<#_a	<#	-1.02
r_#>	#>	-1.025
ɲ	<#	-1.029
n_#>	#>	-1.029
<#_ɲ	<#	-1.029
<#_l	<#	-1.029
<#_e̯ˈa	<#	-1.029
#>	j̃	-1.045
<#	k	-1.051
j	v	-1.054
#>	ʃ	-1.057
<#	ʤ	-1.068
l_#>	#>	-1.108
<#_b	<#	-1.108
r	v	-1.109
e_#>	#>	-1.112
<#_ɡ	<#	-1.112
<#_k	<#	-1.112
p_t	j_ʧ	-1.113
<#	ʒ	-1.116
ʃ	<#	-1.117
d	<#	-1.117
<#_ʤ	<#	-1.117
<#_ʃ	<#	-1.117
<#_d	<#	-1.117
<#	b	-1.118
n	j	-1.142
<#	ˈũ	-1.162
v	<#	-1.261
b	<#	-1.27
r	h_k	-1.278
r	ɦ	-1.302
<#	a	-1.313
<#	l	-1.336
#>	j̃_u_#>	-1.341
ʤ	<#	-1.363
<#	d	-1.395
n	a	-1.417
ɡ	<#	-1.445
e	#>	-1.445
#>	ˈi	-1.449
k	ɾ	-1.454
ˈa	n	-1.466
#>	l	-1.468
#>	w	-1.504
ʦ_i	j_ʃ	-1.532
v	ˈo	-1.549
<#	ɡ	-1.597
k	<#	-1.613
<#	s	-1.625
<#	t	-1.643
a	<#	-1.645
k_#>	u	-1.651
l	<#	-1.664
n	ˈe	-1.704
#>	ɐ_#>	-1.76
#>	d	-1.783
#>	s_u_#>	-1.823
#>	l_u_#>	-1.907
<#	h	-1.944
<#	ˈɛ	-1.968
r	k	-1.985
j	ʃ	-2.035
j	<#	-2.045
ˈi	ɡ	-2.06
ʣ	<#	-2.077
l	#>	-2.138
b	ɦ	-2.17
<#	ˈo	-2.203
n	ɐ	-2.214
#>	s	-2.245
w_ə	v	-2.306
r_b	ɦ	-2.376
n	ˈe_j	-2.378
<#_a	h	-2.392
m	<#	-2.403
k	ˈu	-2.41
ʎ	<#	-2.461
e̯ˈa	<#	-2.572
k	ˈɛ	-2.646
ˈo	<#	-2.652
ˈu	k	-2.673
s	e	-2.692
u	k	-2.719
ʦ	<#	-2.745
r	h	-2.754
r_n	ɦ	-2.769
k	ˈi	-2.785
i	h	-2.823
s_#>	u	-2.849
<#	ˈa	-2.859
n	u	-2.902
ˈo	h	-2.928
n	<#	-2.98
ˈu	b	-3.028
a	h	-3.044
s	#>	-3.128
i	ʃ	-3.199
ˈu	<#	-3.21
#>	ɐ	-3.327
r	#>	-3.347
ə	#>	-3.568
a_r	h	-3.662
n	#>	-3.781
k	#>	-3.797
ə	v	-3.814
t	<#	-3.829
ˈo_r	h	-3.851
ˈi	#>	-4.043
n	ɦ	-4.108
r_k	h	-4.283
ˈa	<#	-4.341
k	u	-4.373
t	#>	-4.408
i	#>	-4.637
r_i	h	-4.724
i	s	-4.808
p_t	j	-4.814
s	u	-4.956
p	ˈo	-5.129
ə	d	-7.09
ʦ	j	-inf
t_#>	u	-inf
t	u	-inf
t	j	-inf
t	i	-inf
t	a	-inf
p	j	-inf
k	h	-inf
i	ʧ	-inf
e̯ˈa	p	-inf
