Phone1	Phone2	Surprisal
a	a	0.0
a_m	mː	0.0
b	b	0.0
b_ˈa	b_ˈa	0.0
d	d	0.0
ẽ	i	0.0
f	h	0.494
f	β	2.262
f	-	4.331
f	f	4.973
i	-	0.522
i	i	1.72
j	ɔ	2.299
j	ʎ	2.343
j	l_ɔ	2.798
j	-	2.826
j	ˈe_ʎ	2.877
j	e_ð	2.981
j	ˈi	4.261
j_ˈa	ˈɛ_t	0.0
j_ˈɛ	ˈɛ	0.0
k	k	0.111
k	ɡ	3.758
l	l	0.247
l	ɾ	3.628
l	-	3.709
m	m	0.132
m	nː	3.518
n	n	1.397
n	ɔ	1.67
n	n_ɔ	2.518
n	n_ˈa	2.927
p	p	0.0
s	s	0.416
s	-	2.592
s	s_t	4.287
s	s_ˈa	4.909
t	t	0.301
t	j_t	2.41
v	b	0.393
v	β	2.068
w	ˈe	1.596
w	ˈa	2.562
w	ˈɔ	2.562
w	-	2.864
w	ɣ	3.006
w	w	3.862
w_ˈɛ	ˈu_ʦ	0.0
z	z_ˈa	0.0
ɔ	u	0.226
ɔ	-	2.787
ɔː	a	0.0
ɔ̃	u_n	0.0
ɛ	e	1.177
ɛ	a	1.788
ɛ	j	1.899
ɛː	a_ʒ	0.0
ɡ	ɡ	0.383
ɡ	-	2.101
ɲ	ɲ	0.0
ɲː	ʒ	0.0
ʀ	ɾ	0.973
ʀ	r	1.643
ʀ	e	2.554
ʃ	ʃ	1.439
ʃ	s	1.575
ʃ	ʦ	2.633
ʃ	s_k	2.896
ʒ	z	0.0
ʤ	ʒ	0.449
ʤ	-	1.903
ʧ	k	0.347
ʧ	ʤ	3.157
ʧ	k_a	3.302
ˈa	ˈa	0.735
ˈa	-	1.325
ˈa_ʀ	r_t	0.0
ˈe	ˈa	0.181
ˈe	ˈi	3.084
ˈeː	ˈe	0.0
ˈẽ	ŋ	0.963
ˈẽ	ˈi_ŋ	1.038
ˈi	ˈi	0.363
ˈi	e	2.17
ˈiː	ˈɛ	1.769
ˈiː	ˈa	2.058
ˈiː	ˈi	2.122
ˈiː	ˈi_z	3.109
ˈiː	ˈe_j	3.988
ˈiː	j	4.112
ˈoː	ˈa_w	0.675
ˈoː	ˈɔ	2.348
ˈoː	w	2.496
ˈu	ˈy	0.585
ˈu	ˈu	1.585
ˈuː	ˈu	1.068
ˈuː	w_ˈe	1.811
ˈuː	ˈɔ	2.827
ˈuː	w	3.366
ˈy	ˈy	0.0
ˈøː	ˈu	0.896
ˈøː	-	1.95
ˈøː	e	2.294
ˈœ̃	ˈy_ɲ	0.0
ˈɑ̃	ˈa_ŋ	0.585
ˈɑ̃	ˈa_n	1.585
ˈɔ	ˈu	1.267
ˈɔ	ˈɔ	1.753
ˈɔ	w	2.403
ˈɔ	ˈu_t	3.341
ˈɔː	-	1.252
ˈɔː	ˈa	1.501
ˈɔː	ˈa_ɣ	2.141
ˈɔ̃	ˈu_ŋ	1.34
ˈɔ̃	ŋ	1.884
ˈɔ̃	ˈu_n	2.185
ˈɔ̃	ˈy_n	3.132
ˈɛ	ˈe	1.835
ˈɛ	ˈi	1.97
ˈɛ	ˈa	2.553
ˈɛ	ˈɛ	3.138
ˈɛ	ˈa_j	3.693
ˈɛ	ˈi_t	3.996
ˈɛ	j	4.63
ˈɛː	-	0.618
ˈɛː	ˈa_ð	1.521
ˈɛ̃	ˈe_n	1.47
ˈɛ̃	ŋ	1.477
ˈɛ̃	ˈe_ŋ	2.762
ˈɛ̃	n	2.917
ˈɛ̃_n	n_ɔ	0.0
ˈɛ̃ː	ˈe	0.0
