Phone1	Phone2	Surprisal
a	a	0.896
a	aː	1.96
a	ɛ	2.283
b	b	0.0
d	d	0.0
f	f	0.481
f	p	2.741
f	-	2.903
i	-	0.219
i	ĩː	2.825
j	ˈɛ	1.16
j	lʲ_i	2.389
j	-	2.449
j	k_ʊ	3.19
j	k	3.857
j_ˈɛ	ˈɛ	0.601
j_ˈɛ	ˈɛ_s	1.554
k	k	0.406
k	kʷ	2.028
k_ʀ	k_r	0.0
l	ɫ	0.371
l	-	3.139
l	lʲ	3.145
m	m	0.0
n	n	0.912
n	n_ãː	1.609
n	ãː	2.829
p	p	0.066
p	r_b	4.489
s	s	1.553
s	k	1.729
s	t	2.361
s	t_ãː	3.455
s	t_e	3.8
t	t	0.197
t	tː	2.972
t_ˈa	t_ˈa	0.0
uː	ʊ	0.0
v	w	0.155
v	ɛ	3.296
w	ˈɔ	1.963
w	-	2.362
w	ˈa	2.665
w	kʷ	3.381
w	ɡ	3.462
w	k	3.668
w	ˈeː	4.086
w	ãː	4.733
w	ˈoe̯	5.086
w_ˈɛ	ˈeː	0.0
z	-	0.0
ɔ	oː	1.456
ɔ	ɔ	1.666
ɔ	-	2.435
ɔ	ˈɔ	2.885
ɔ_f	fː	0.0
ɔ̃	ɔ_n	0.0
ɛ	a	1.509
ɛ	ɪ	1.97
ɛ	ɛ	2.093
ɛ	ae̯	2.654
ɛ_ʀ	ɛ_r	0.0
ɛː	a	0.0
ɡ	ɡ	0.383
ɡ	-	2.101
ɲ	n	1.361
ɲ	n_e	1.459
ɲ	ŋ_n	2.019
ʀ	r	0.44
ʀ	ɛ	3.667
ʀ	r_ˈaː	3.677
ʀ	ɛ_r	3.822
ʀ	ʊ̃ː	4.822
ʃ	s	1.574
ʃ	s_k	1.639
ʃ	k_ɛ̃ː	2.892
ʃ	k_s	3.255
ʃ	sː	3.269
ʒ	k	0.0
ʤ	ɡ	1.103
ʤ	j	1.901
ʤ	-	1.907
ʧ	k	0.867
ʧ	kː	2.121
ʧ	k_a	3.095
ʧ	k_ˈa	3.253
ˈa	lʲː_ʊ̃ː	1.711
ˈa	ˈa	2.376
ˈa	r	2.641
ˈa	ɫ	2.889
ˈa	-	2.992
ˈa	ʊ̃ː	3.628
ˈa_ʀ	r_t	0.0
ˈe	ˈaː_r	0.974
ˈe	ˈaː	2.389
ˈe	ˈa_r	2.531
ˈe	-	2.974
ˈeː	ˈɛ	0.0
ˈẽ	ˈiː_n	1.322
ˈẽ	n	2.322
ˈẽ	ˈiː	2.322
ˈẽ	ˈɛ_n	2.322
ˈi	ˈiː	1.691
ˈi	ˈiː_r	1.691
ˈi	ˈɛ	2.146
ˈi	ˈeː	2.691
ˈiː	ˈiː	1.589
ˈiː	ˈɛ	1.951
ˈiː	ˈaː	3.044
ˈiː	i_ˈaː	3.472
ˈiː	k_ˈaː	3.472
ˈiː	ˈae̯	3.821
ˈiː	ˈɛ̃ː	4.769
ˈiː_f	ˈa_p	0.0
ˈoː	ˈau̯	0.801
ˈoː	ˈa_ɫ	2.217
ˈoː	ˈɔ_lʲː	2.245
ˈu	ˈʊ	0.638
ˈu	ˈe	1.484
ˈuː	ˈɔ	0.934
ˈuː	ˈʊ	1.968
ˈuː	ˈɔ_w	3.109
ˈuː	w	3.249
ˈy	ˈuː	0.0
ˈyː	-	0.0
ˈøː	ˈoː	1.289
ˈøː	r	2.133
ˈøː	ˈuː	2.133
ˈøː	ˈɔ_k	2.891
ˈœ̃	ˈuː_n	0.0
ˈɑ̃	ˈa	0.969
ˈɑ̃	ˈa_n	1.031
ˈɔ	ˈɔ	1.477
ˈɔ	ˈʊ	2.092
ˈɔ	ˈoː	2.45
ˈɔ	-	2.835
ˈɔ	ˈoː_t	3.59
ˈɔː	-	0.792
ˈɔː	ˈa	1.673
ˈɔː	ˈa_ɫ	3.201
ˈɔ̃	ˈoː_n	0.923
ˈɔ̃	ˈɔ_n	2.34
ˈɔ̃	n	2.802
ˈɔ̃	ŋ_k	2.925
ˈɛ	ˈiː	1.69
ˈɛ	ˈa	2.261
ˈɛ	ˈɪ	2.458
ˈɛ	-	3.238
ˈɛ	ɪ_d	3.839
ˈɛ	ˈɛ	3.911
ˈɛ	ɛ̃ː	4.133
ˈɛ_j	ˈiː_lʲː	0.0
ˈɛː	-	0.478
ˈɛː	ɛ	1.825
ˈɛ̃	ˈɛ_n	1.514
ˈɛ̃	n	1.602
ˈɛ̃	ˈaː	1.642
ˈɛ̃ː_n	n_ãː	0.0
