Phone1	Phone2	Surprisal
a	o	1.578
a	-	1.88
a	oː	2.578
a	aː	3.118
a	o_̂	3.781
a	x	4.726
a_́	uː	0.897
a_́	̂	1.111
ai̯	iː	0.455
ai̯	-	1.887
au̯	uː	0.0
aː	a	0.0
b	b	0.4
b	b̥	2.046
d	d	0.337
d	d̥	2.264
e	e	1.26
e	eː	1.83
e	-	2.248
e	eː_̂	3.465
e_́	e	0.0
ei̯	i	0.0
eː	-	0.872
eː	iː	1.698
eː	l_a	2.78
i	-	0.515
i	e	1.735
i_r	r̩	0.0
j	-	0.0
j_au̯	uː	0.0
k	k	1.465
k	ʧ	1.555
k	ʦ	1.749
k_a	k	0.0
k_t	c	0.0
l	l	0.814
l	-	1.214
m	m	0.281
m	-	2.499
n	-	1.269
n	n	2.011
n	t	2.568
n	a	2.57
n_aː	n_a	0.0
o	-	0.0
oː	a	0.358
oː	-	2.187
p	p	0.0
r	r	0.374
r	-	2.13
r_a	r	0.0
r_i	r	0.0
s	-	0.584
s	s	1.586
sʲ	s	0.0
t	t	0.446
t	-	1.91
t_a	t	0.0
u	-	0.34
u	a_k	2.25
uː	iː	0.62
uː	i	1.517
w	ʋ	0.0
z	z	0.0
zʲ	z	0.0
ŋ	-	0.0
ɡ	ɡ	0.694
ɡ	-	2.371
ɡ	ʒ	2.406
ɡ_a	ɡ̊	0.0
ʃ	x	0.0
ʃ_a	x	0.0
ˀ	-	1.0
ˀ	̂	1.0
́	̂	0.782
́	-	1.426
́	iː_̂	4.426
́ˀ	̂	0.248
́ˀ	̌	2.663
