Phone1	Phone2	Surprisal	OOV_Smoothed
a	ɐ	0.45930087970298894	5.054086737912346
a	a	3.0182447959178536	5.054086737912346
a	-	3.4753744122965693	5.054086737912346
a	ʎ_ɐ	4.075284359928447	5.054086737912346
b	b	0.0399905638166721	5.054086737912346
d	d	0.7184347080630645	5.054086737912346
d	ð	1.480021367478345	5.054086737912346
d	-	4.8885408316372105	5.054086737912346
e	e	1.244147427359824	5.054086737912346
e	ɪ	2.237951613146491	5.054086737912346
e	j	2.804620581602126	5.054086737912346
e	ˈe	3.0417339711234694	5.054086737912346
e	-	4.836167412833305	5.054086737912346
e	ɐ	4.863789195951659	5.054086737912346
e	i	4.968523464406514	5.054086737912346
f	f	0.009497819708730032	5.054086737912346
i	i	0.4488582618783605	5.054086737912346
i	e	1.9030495454066272	5.054086737912346
j	ʧ	0.936918481993284	5.054086737912346
j	-	1.817622778910612	5.054086737912346
j	ʎ	2.366134964204375	5.054086737912346
k	k	0.06873594879177965	5.054086737912346
k	-	4.912074001228523	5.054086737912346
l	l	0.5622536060921806	5.054086737912346
l	l_ʊ	1.9183274757204327	5.054086737912346
l	-	4.102947786829378	5.054086737912346
m	m	-0.0	5.054086737912346
n	n	0.22777957168502108	5.054086737912346
n	-	3.4281312328685516	5.054086737912346
n	ɲ	4.2338180906104945	5.054086737912346
o	ʊ	0.9774161677216939	5.054086737912346
o	o	1.7819180399590901	5.054086737912346
o	ɪ	3.4411440125285004	5.054086737912346
o	-	4.138882137675184	5.054086737912346
o	w	4.252027303682021	5.054086737912346
p	p	0.18861218893692105	5.054086737912346
p	-	3.028550362851691	5.054086737912346
r	ɾ	0.3080016266588103	5.054086737912346
r	r	3.1769974683876714	5.054086737912346
r	-	4.295740163690708	5.054086737912346
s	s	0.686991570153835	5.054086737912346
s	e_s	2.4837906916127954	5.054086737912346
s	θ	3.373736722030108	5.054086737912346
s	ʃ_ʊ	4.302025535163602	5.054086737912346
t	t	1.3102127226059226	5.054086737912346
t	t_ɪ	1.9628311549168296	5.054086737912346
t	ð	2.648189035119278	5.054086737912346
t	-	3.5463626333539455	5.054086737912346
t	t_ʊ	4.806397314119843	5.054086737912346
t	j_t	4.81499811313269	5.054086737912346
v	b	0.8821635705681196	5.054086737912346
v	β	1.1283240247904063	5.054086737912346
w	w	-0.0	5.054086737912346
z	θ	1.2528197528549814	5.054086737912346
z	s	2.049854720149861	5.054086737912346
z	ʃ	2.19473699472726	5.054086737912346
z	-	3.053717513711646	5.054086737912346
ð	ʃ	0.5836219490055087	5.054086737912346
ð	-	1.5876473468701826	5.054086737912346
ŋ	ŋ	0.9497448675699985	5.054086737912346
ŋ	n	1.7225790169622868	5.054086737912346
ŋ	-	3.6592456978674703	5.054086737912346
ŋ	n_ʊ	4.739499569236261	5.054086737912346
ɡ	ɣ	0.9009562636136993	5.054086737912346
ɡ	ɡ	1.2291545766774163	5.054086737912346
ɡ	-	4.721619846115893	5.054086737912346
ɲ	-	0.9441245568564799	5.054086737912346
ɲ	ɲ	1.0581269887075166	5.054086737912346
ʧ	ʎ	0.11649999711698024	5.054086737912346
ʧ	ʧ	3.6882225865801948	5.054086737912346
ˈa	ˈa	0.517289918278931	5.054086737912346
ˈa	ˈɑ	2.450745669365117	5.054086737912346
ˈa	a	4.0326074064989115	5.054086737912346
ˈa	ˈe	4.586541343453446	5.054086737912346
ˈe	ˈe	0.24868834086441122	5.054086737912346
ˈe	ˈi	3.6549904544010423	5.054086737912346
ˈe	ˈɛ	3.66284830333503	5.054086737912346
ˈi	ˈi	0.10963264492795813	5.054086737912346
ˈi	ˈe	3.7724862270083097	5.054086737912346
ˈo	ˈo	0.4216841836158194	5.054086737912346
ˈo	ˈɔ	2.1891711128817213	5.054086737912346
ˈo	ˈu	4.871124990614948	5.054086737912346
ˈu	ˈu	0.10223647283354606	5.054086737912346
ˈu	ˈo	3.869600873561881	5.054086737912346
ˈɔ	ˈɔ	0.4428613350041619	5.054086737912346
ˈɔ	ˈo	2.612291334654262	5.054086737912346
ˈɔ	ˈo_w	3.3106229655468065	5.054086737912346
ˈɛ	ˈɛ	0.20149592663634733	5.054086737912346
ˈɛ	-	3.5115757657949596	5.054086737912346
ˈɛ	ˈe	4.550645656722991	5.054086737912346
θ	θ	0.07459891364417787	5.054086737912346
θ	-	4.310606678470159	5.054086737912346
