Phone1	Phone2	PMI
<#_n	<#_n	8.502
t	ʈ͡ʂ	7.468
ʔ_s	ʦ	7.386
pʰ	pʰ	6.481
kʰ	kʰ	6.481
b	pʰ	6.148
k	k	6.125
k	ʨ	6.094
u_#>	w_⁵⁵_#>	6.078
ŋ_s	ŋ_⁵¹	6.044
ɡʷ	x	6.01
aː_ʔ	u	5.889
<#	<#_n	5.799
n_#>	n_³⁵_#>	5.713
d_s	j_⁵¹	5.692
n	<#_n	5.69
ɡʷ	x_w	5.678
p	f	5.643
i	o	5.512
m	m	5.436
l_#>	j_⁵⁵_#>	5.38
sʰ	ʦʰ	5.354
m_ʔ	n_²¹⁴	5.344
eː	i	5.33
d	j_⁵¹	5.039
u	w_⁵⁵_#>	4.97
l	j_⁵⁵_#>	4.939
s	ʦ	4.893
ʔ	ʦ	4.676
<#_n	n	4.541
ɡ	w_⁵¹	4.532
d_s	⁵¹	4.53
a	y	4.501
a	ɑ	4.463
n	n	4.39
#>	³⁵_#>	4.382
ŋ	ŋ	4.346
oː	ʊ	4.322
ɡ	j_²¹⁴	4.283
l	ɔ	4.246
ʔ	²¹⁴	4.239
n	n_³⁵_#>	4.203
eː	ɛ	4.192
r	i	4.135
i	ʐ	4.115
s	⁵¹	4.106
ɯː	a_j	4.042
uː	a	4.028
p	p	4.022
ɯː	a	3.977
r_ɯ	i	3.964
s	j_⁵¹	3.951
m_#>	⁵⁵_#>	3.933
s	ŋ_⁵¹	3.884
d	⁵¹	3.877
ɡ_#>	⁵¹_#>	3.851
u	o	3.807
ŋ	ŋ_⁵¹	3.792
aː	ɑ	3.606
ɡ	x	3.562
m	n_²¹⁴	3.547
u	u	3.53
ɯ	ə	3.499
l_#>	³⁵_#>	3.472
m	<#_w	3.366
#>	w_⁵⁵_#>	3.363
#>	⁵⁵_#>	3.344
r	l	3.331
#>	³⁵	3.324
<#	<#_w	3.294
ʔ	u	3.286
#>	n_³⁵_#>	3.282
m_ʔ	²¹⁴	3.194
d_s	j	3.183
ʔ	n_²¹⁴	3.162
l	³⁵_#>	3.139
ŋ_s	ŋ	3.13
n_uː	n_a	3.112
q	<#_a	3.112
r_aː	j_a	3.112
n_#>	n	3.105
ɡ	⁵¹	3.102
m_ɯ	w_ə	3.094
m_#>	⁵⁵	3.082
ŋ_s	⁵¹	3.039
u	w	3.038
aː	u	3.032
u_#>	⁵⁵	3.004
aː	a	3.002
ɡ_#>	⁵¹	2.996
r_aː	a	2.984
m_ʔ	n	2.949
aː_ʔ	u_²¹⁴	2.931
aː_#>	a_⁵⁵_#>	2.928
ɯ_n	ə_n	2.917
r_ɯ	i_n	2.917
