Phone1	Phone2	Surprisal	OOV_Smoothed
#>	³⁵_#>	1.052	4.958
#>	⁵⁵_#>	1.409	4.958
#>	²¹⁴_#>	3.087	4.958
<#	<#_ʨʰ	1.263	4.958
<#	<#_ʈ͡ʂʰ	1.585	4.958
<#	<#_x	2.0	4.958
<#_m	<#_w	0.585	4.958
<#_m	<#	1.585	4.958
<#_q	<#	0.0	4.958
<#_ŋ	<#	0.0	4.958
a	ɑ	1.363	4.958
a	-	1.585	4.958
a	u	2.585	4.958
a	y	3.17	4.958
aː	a	1.322	4.958
aː	ɑ	1.907	4.958
aː	w	2.322	4.958
aː	w_ɑ	2.907	4.958
aː_ʔ	u	0.0	4.958
b	pʰ	0.807	4.958
b	f	1.222	4.958
d	-	2.0	4.958
d	t	2.0	4.958
d	ʂ	2.0	4.958
d	ʈ͡ʂʰ	2.0	4.958
d_s	⁵¹	0.0	4.958
e	ɑ	1.222	4.958
e	i	1.807	4.958
e	ɤ	1.807	4.958
eː	-	1.0	4.958
eː	i	1.737	4.958
eː	ɛ	2.322	4.958
h	ʂ	0.585	4.958
h	x	1.585	4.958
i	-	0.459	4.958
i	o	1.874	4.958
j	-	0.0	4.958
k	ʨ	0.678	4.958
k	k	1.415	4.958
kʰ	kʰ	0.485	4.958
kʰ	-	1.807	4.958
l	-	0.83	4.958
l	ɔ	2.415	4.958
l	e_j	3.0	4.958
l	ʐ̩	3.0	4.958
lʼ	-	1.0	4.958
lʼ	t	1.0	4.958
l̥ʰ	tʰ	0.0	4.958
m	m	1.485	4.958
m	n	1.485	4.958
m	-	1.807	4.958
m_ʔ	n_²¹⁴	0.0	4.958
n	n	0.152	4.958
n	-	3.322	4.958
n_i	ʐ	0.0	4.958
n_s	n_⁵¹	0.0	4.958
n_ʔ	n_²¹⁴	0.0	4.958
o	a	1.222	4.958
o	-	1.807	4.958
o	y	1.807	4.958
oː	ʊ	0.807	4.958
oː	w	1.222	4.958
oː_n	w_a	0.0	4.958
p	f	0.778	4.958
p	p	1.263	4.958
pʰ	pʰ	0.0	4.958
r	l	1.28	4.958
r	a	2.503	4.958
r	i	2.503	4.958
r	-	3.087	4.958
r	j	3.087	4.958
r_aː	a	0.585	4.958
r_aː	j_a	1.585	4.958
r_ɯ	i	0.0	4.958
s	-	0.0	4.958
s_#>	#>	0.0	4.958
sʰ	ʦʰ	0.0	4.958
t	ʈ͡ʂ	0.0	4.958
u	w	1.138	4.958
u	-	2.459	4.958
u	j	2.459	4.958
u	j_o	2.459	4.958
u_ʔ	w_²¹⁴	0.0	4.958
uː	a	1.0	4.958
uː	ɑ	1.0	4.958
ŋ	ŋ	0.0	4.958
ŋ_s	ŋ_⁵¹	0.0	4.958
ŋ_ʔ	ŋ_²¹⁴	0.0	4.958
ɡ	-	1.585	4.958
ɡ	x	2.07	4.958
ɡ	ʨʰ	2.807	4.958
ɡ	j	3.392	4.958
ɡ	w_⁵¹	3.392	4.958
ɡ	ʨ	3.392	4.958
ɡ_#>	#>	0.0	4.958
ɡʷ	x	0.0	4.958
ɢ_u	y	0.0	4.958
ɢʷ	-	0.0	4.958
ɯ	-	1.0	4.958
ɯ	ə	1.0	4.958
ɯ_ʔ	u	0.0	4.958
ɯː	a	1.138	4.958
ɯː	-	1.874	4.958
ɯː	j	1.874	4.958
ʔ	-	1.379	4.958
ʔ	w_²¹⁴	1.379	4.958
ʔ	n_²¹⁴	2.115	4.958
ʔ_#>	#>	0.0	4.958
ʔ_s	ʦ	0.0	4.958
