Phone1	Phone2	Surprisal
a	ɑ	0.247
a	a	2.854
a	ɑː	5.732
b̥	b	0.0
d̥	d	0.0
f	f	0.0
h	h	0.0
j	j	1.112
j	ð	1.398
j	-	2.663
k	k	0.0
kʰ	kʰ	0.414
kʰ	x	2.003
l	l	0.087
l	l̥	4.087
l_ˈa	l	0.0
l̥	l	0.0
m	m	0.245
m	-	2.678
mː	m	0.0
n	n	0.251
n	nː	2.645
n_ˈøː	n̥	0.0
nː	nː	0.0
n̥	n	0.0
p	p	0.0
pʰ	pʰ	0.0
r	-	0.0
s	s	0.06
s	-	4.624
sː	sː	0.0
t	t	0.0
tʰ	θ	0.866
tʰ	tʰ	1.147
t͡l̥	lː	0.0
t͡n̥	r_n	0.0
v	v	0.175
v	w	3.462
v	f	5.394
v_ʊ	ð	0.924
v_ʊ	r̥	1.08
v̥	-	0.512
v̥	ɣ	1.742
w	ð	0.389
w	ɣ	2.081
ŋ	ŋ	0.0
ɡ̊	ɡ	0.503
ɡ̊	ɣ	2.376
ɡ̊	r̥	3.299
ɡ̊ː	ɡː	0.0
ɪ	i	0.037
ɪ	e	5.292
ɲ	ŋ	0.0
ɹ	r	0.356
ɹ	r̥	2.272
ɹ	ɾ	6.408
ɹ_a	r_ɑ	0.0
ɹ_m	r_m	0.0
ɹ_ʊ	r̥ː	0.0
ʃ	s_c	0.604
ʃ	s_j	1.548
ʈ	t	0.0
ʊ	-	0.737
ʊ	r̥	1.322
ʊ_ɹ	r̥	0.0
ʤ̊	ɟ	0.48
ʤ̊	-	1.821
ʤ̊ː	ɟː	0.0
ʧ	c	0.0
ʧʰ	cʰ	0.398
ʧʰ	θ	2.052
ʰk	kː	0.688
ʰk	k	1.399
ʰp	p	0.205
ʰp	pː	2.917
ʰt	t	1.0
ʰt	tː	1.0
ʰt͡n̥	t_n	0.0
ʰʧ	cː	0.0
ˈa	ˈɑ	0.147
ˈa	ˈɛː	3.368
ˈai̯	ˈɛi̯	0.0
ˈaːi̯	ˈɛi̯	0.0
ˈeː	ˈe	0.698
ˈeː	-	2.134
ˈeː	ˈɛ	2.685
ˈiː	ˈi	0.444
ˈiː	ˈy	1.915
ˈiː_j	ʝː	0.0
ˈoː	ˈo	0.0
ˈuː	ˈu	0.0
ˈøː	ˈøː	1.049
ˈøː	ˈɔ	1.494
ˈøː	-	2.628
ˈœ	ˈɔ	1.288
ˈœ	-	1.76
ˈœ	ˈɑ	2.518
ˈœ	ˈo	3.051
ˈɔ	ˈo	0.951
ˈɔ	ˈɑ	2.422
ˈɔ	ˈɑː	2.709
ˈɔ	ˈɔ	2.803
ˈɔːi̯	ˈøy̯	0.0
ˈɔːu̯	ˈoː	0.149
ˈɔːu̯	ˈɔː	3.351
ˈɔ̯aː	ˈɑː	0.0
ˈɛ	ˈe	1.247
ˈɛ	ˈɛ	1.882
ˈɛ	ˈɑ	2.533
ˈɛ	-	2.893
ˈɛ_ɡ̊	ˈoː	0.0
ˈɛːa̯	ˈɑ	0.858
ˈɛːa̯	ˈɛː	2.437
ˈɛːa̯	ˈeː	2.501
ˈɛːa̯	ˈa	3.525
ˈɛːa̯_ɹ	ˈeː_r̥	0.0
ˈɛːi̯	ˈɑu̯	0.214
ˈɛːi̯	ˈɒu̯	2.859
ˈɪ	ˈi	0.686
ˈɪ	ˈy	2.022
ˈɪ	ˈyː	2.918
ˈɪ_ɡ̊	ˈuː	0.0
ˈʉːu̯	ˈuː	0.0
ˈʊ	ˈu	0.101
ˈʊ	-	3.886
ˈʊ_ʤ̊ː	ˈiː	0.0
ˈʊ̯iː	ˈiː	0.532
ˈʊ̯iː	ˈyː	1.697
ˈʏ	-	0.737
ˈʏ	ˈy	1.322
