Phone1	Phone2	Surprisal
a	ə	0.0
b	b	0.0
d	d	0.0
f	f	0.0
j	-	1.139
j	j	2.039
j	ˈiə̯	2.724
j	ˈɛ	2.724
j_ˈʉːə̯	ˈiə̯	0.47
j_ˈʉːə̯	ˈiː	1.847
k	k	0.176
k	χ	3.119
kː	k	0.0
l_d	d̥	0.0
lː	l	0.0
m	m	0.0
mː	m	0.0
n	n	0.354
n	ˈɪ_n	2.526
n	ˈoə̯_n	4.516
n_d	n	0.0
nː	n	0.0
p	p	0.0
pʰ	p	0.0
pː	p	0.0
r	r	0.33
r	-	2.839
r	ˈuə̯_r	3.95
r_d	d̥	0.0
rː	ˈuː_ɣ̥	0.0
s	s	0.161
s	s_v	4.296
s	z	4.96
s	s_ˈɪ	5.464
sː	s	0.0
t	t	0.0
tʰ	ʦ	0.919
tʰ	-	1.086
tː	t	0.656
tː	χ_t	1.453
v	-	0.786
v	v	1.251
w	ʋ	0.668
w	v	1.431
ð	d̥	1.383
ð	-	1.682
ð	d	1.714
ŋ	-	0.0
ŋ_ɡ	ŋ	0.0
ɑ	ə	0.244
ɑ	j_ə	2.684
ɑ̃	ə_n	0.0
ɔ	ə	0.0
ɛ	ə	0.267
ɛ	-	2.565
ɛ_r	r	0.0
ɡ	ɡ	0.0
ɡː	-	0.726
ɡː	ɣ̥	1.338
ɣ	-	1.67
ɣ	ɣ	1.745
ɣ	ˈɛi̯	2.33
ɣ	ɣ̥	2.407
ɪ	-	0.0
ɽ	l	0.0
ɽ_ˈʉːə̯	l_ˈuə̯	0.0
ʉ	ɪ	0.709
ʉ	ə	1.365
ʏ	ˈuə̯	0.0
ʥ	ɡ	0.0
ʥː	ɣ	0.0
ʨ	k	0.574
ʨ	j	1.607
ˈiːe̯	ˈiə̯	0.563
ˈiːe̯	-	1.631
ˈo	-	0.717
ˈo	ˈɔ	1.353
ˈoː	-	0.55
ˈoː	ˈɪə̯	1.657
ˈyœ̯	-	0.0
ˈyːœ̯	ˈiə̯	0.773
ˈyːœ̯	-	1.27
ˈæ	-	0.0
ˈæː	-	0.966
ˈæː	ˈɪə̯	1.295
ˈæː	ˈai̯	3.633
ˈœ	ˈi_l	0.0
ˈœː	ˈɪə̯	0.595
ˈœː	j	1.566
ˈɑ	-	1.288
ˈɑ	ˈa	1.566
ˈɑ	ˈɔː	1.985
ˈɑː	ˈaː	1.716
ˈɑː	-	1.975
ˈɑː	ˈa	1.975
ˈɑː	ˈɛː	2.42
ˈɑː_ɣ	ˈɛi̯	0.0
ˈɑːi̯	ˈi	1.332
ˈɑːi̯	ˈiː	1.691
ˈɑːi̯	j	1.77
ˈɑːu̯	ˈuː	0.928
ˈɑːu̯	-	1.076
ˈɔ	ˈa	0.0
ˈɔː	ˈiə̯	0.589
ˈɔː	ˈaː	1.577
ˈɔː_v	ˈɪə̯_l	0.0
ˈɔ̃ː	-	0.0
ˈɛ	ˈɛ	1.894
ˈɛ	-	1.985
ˈɛ	ˈɪ	2.284
ˈɛ	ˈoə̯	2.873
ˈɛ	ˈɛi̯	2.873
ˈɛː	ʋ	0.0
ˈɪ	ˈɪ	0.599
ˈɪ	-	1.558
ˈɪː	ˈɪ	1.329
ˈɪː	ˈi	1.367
ˈɪː	ˈiː	2.223
ˈɪ̃ː	-	0.0
ˈʉ	ˈɔ	1.418
ˈʉ	ˈu	1.92
ˈʉ	ˈɪ	2.567
ˈʉ	ˈuː	2.928
ˈʉ	ˈɔu̯	4.024
ˈʉə̯	-	0.512
ˈʉə̯	ˈoə̯	1.744
ˈʉː	-	0.975
ˈʉː	ˈeː	1.707
ˈʉː	ˈuː	2.434
ˈʉːə̯	-	0.915
ˈʉːə̯	ˈuə̯	1.69
ˈʉːə̯	l	2.977
ˈʉːə̯	ˈu̯o	4.922
ˈʉ̃ːə̯	-	0.0
ˈʏ	ˈy	1.0
ˈʏ	ˈɛː	1.0
ˈʏː	j	0.585
ˈʏː	-	1.585
