Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.06
d	#|S|	-	4.624
d	#|S|<	d	0.057
d	#|S|<	-	4.7
d	#|S|<_F	d	0.017
d	#|S|<_R	d	0.017
d	#|S|F	d	0.021
d	#|S|R	d	0.021
d	>|S|	d	0.296
d	>|S|	-	2.429
d	>|S|<	d	0.325
d	>|S|<	-	2.309
d	|S|<	d	0.085
d	|S|<	-	4.129
d	|S|<_F	d	0.021
d	|S|<_R	d	0.021
d	|S|F	d	0.028
d	|S|R	d	0.028
d̥	>|S|	d̥	0.214
d̥	>|S|	-	3.858
d̥	>|S|	d_ə	3.858
d̥	>|S|#	d̥	0.214
d̥	>|S|#	-	3.858
d̥	>|S|#	d_ə	3.858
d̥	F_>|S|	d̥	0.362
d̥	F_>|S|	d_ə	2.288
d̥	F_>|S|#	d̥	0.373
d̥	F_>|S|#	d_ə	2.226
d̥	F|S|	d̥	0.345
d̥	F|S|	d_ə	2.399
d̥	F|S|#	d̥	0.362
d̥	F|S|#	d_ə	2.288
d̥	|S|#	d̥	0.214
d̥	|S|#	-	3.858
d̥	|S|#	d_ə	3.858
i	<|S|	eː	0.0
i	<|S|>	eː	0.0
i	<|S|>_N	eː	0.0
i	<|S|N	eː	0.0
i	|S|>	eː	0.0
i	|S|>_N	eː	0.0
i	|S|N	eː	0.0
j	#|S|	j	0.322
j	#|S|	-	2.322
j	#|S|<	j	0.234
j	#|S|<	-	2.737
j	>|S|	-	0.206
j	>|S|	j	2.907
j	>|S|#	-	0.152
j	>|S|#	j	3.322
j	|S|#	-	0.206
j	|S|#	j	2.907
j	|S|<	j	0.322
j	|S|<	-	2.322
k	#|S|	k	0.219
k	#|S|	ç	3.907
k	#|S|<	k	0.19
k	#|S|<	ç	4.322
k	#|S|<_F	k	0.083
k	#|S|<_F	ç	4.644
k	#|S|<_N	k	2.796
k	#|S|<_N	ç	4.644
k	#|S|F	k	0.105
k	#|S|F	ç	4.322
k	#|S|N	k	2.474
k	#|S|N	ç	4.322
k	>|S|	k	1.267
k	>|S|	ç	2.046
k	>|S|	ɪ_ç	3.368
k	>|S|#	k	1.365
k	>|S|#	ç	2.206
k	>|S|#	ɪ_ç	3.275
k	>|S|<	ç	0.322
k	>|S|<	k	2.474
k	F_>|S|	ç	1.234
k	F_>|S|	k	1.444
k	F_>|S|#	k	1.284
k	F_>|S|#	ç	1.705
k	F_>|S|<	ç	0.252
k	F_>|S|<	k	2.796
k	F|S|	k	1.298
k	F|S|	ç	1.322
k	F|S|#	k	1.218
k	F|S|#	ç	1.737
k	F|S|<	ç	0.322
k	F|S|<	k	2.474
k	|S|#	k	1.234
k	|S|#	ç	2.219
k	|S|#	ɪ_ç	3.311
k	|S|<	k	0.29
k	|S|<	ç	3.17
k	|S|<_F	k	0.105
k	|S|<_F	ç	4.322
k	|S|<_N	k	2.474
k	|S|<_N	ç	4.322
k	|S|F	k	0.141
k	|S|F	ç	3.907
k	|S|N	k	2.059
k	|S|N	ç	3.907
m	#|S|	m	0.0
m	#|S|<	m	0.0
m	#|S|<_F	m	0.0
m	#|S|F	m	0.0
m	>|S|	m	0.0
m	>|S|#	m	0.0
m	>|S|<	m	0.0
m	F_>|S|	m	0.0
m	F_>|S|#	m	0.0
m	F|S|	m	0.0
m	F|S|#	m	0.0
m	|S|#	m	0.0
m	|S|<	m	0.0
m	|S|<_F	m	0.0
m	|S|F	m	0.0
n	#|S|	n	1.778
n	#|S|	ə	4.585
n	#|S|<	n	2.193
n	#|S|<	ə	5.0
n	#|S|<_F	n	2.515
n	#|S|F	n	2.193
n	#|S|F	ə	5.0
n	<|S|	n	0.061
n	<|S|	ə	4.585
n	<|S|<	n	0.046
n	<|S|<	ə	5.0
n	<|S|<_F	n	0.037
n	<|S|F	n	0.046
n	<|S|F	ə	5.0
n	>|S|	n	0.442
n	>|S|	ə	3.184
n	>|S|#	n	0.846
n	>|S|#	ə	2.464
n	>|S|<	n	0.046
n	>|S|<	ə	5.0
n	>|S|>	n	0.184
n	>|S|>	ə	5.0
n	F_>|S|	n	0.336
n	F_>|S|	ə	3.065
n	F_>|S|#	n	0.567
n	F_>|S|#	ə	2.152
n	F_>|S|<	n	0.037
n	F_>|S|>	n	0.193
n	F|S|	n	0.319
n	F|S|	ə	3.058
n	F|S|#	n	0.541
n	F|S|#	ə	2.193
n	F|S|<	n	0.046
n	F|S|<	ə	5.0
n	F|S|>	n	0.193
n	F|S|>	ə	5.0
n	|S|#	n	0.757
n	|S|#	ə	2.515
n	|S|<	n	1.009
n	|S|<	ə	4.585
n	|S|<_F	n	0.947
n	|S|<_F	ə	5.0
n	|S|>	n	0.185
n	|S|>	ə	4.585
n	|S|F	n	0.841
n	|S|F	ə	4.585
n_d	>|S|	n	0.0
n_d	>|S|<	n	0.0
n_d	F_>|S|	n	0.0
n_d	F_>|S|<	n	0.0
n_d	F|S|	n	0.0
n_d	F|S|<	n	0.0
n_d	|S|<	n	0.0
n_d̥	>|S|	n_ə	0.0
n_d̥	>|S|#	n_ə	0.0
n_d̥	|S|#	n_ə	0.0
p	#|S|	b	0.322
p	#|S|	f_ə	2.322
p	#|S|<	b	0.234
p	#|S|<	f_ə	2.737
p	#|S|<_F	b	0.184
p	#|S|<_F	f_ə	3.059
p	#|S|F	b	0.234
p	#|S|F	f_ə	2.737
p	>|S|	f_ə	1.389
p	>|S|	b	2.907
p	>|S|#	f_ə	1.415
p	>|S|#	b	3.322
p	>|S|<	f_ə	2.737
p	>|S|<	b	3.322
p	>|S|<_R	f_ə	3.059
p	>|S|<_R	b	3.644
p	>|S|R	f_ə	2.737
p	>|S|R	b	3.322
p	F_>|S|	f_ə	2.737
p	F_>|S|	b	3.322
p	F_>|S|#	f_ə	3.059
p	F_>|S|#	b	3.644
p	F|S|	f_ə	2.322
p	F|S|	b	2.907
p	F|S|#	f_ə	2.737
p	F|S|#	b	3.322
p	|S|#	f_ə	1.322
p	|S|#	b	2.907
p	|S|<	b	0.791
p	|S|<	f_ə	2.322
p	|S|<_F	b	0.234
p	|S|<_F	f_ə	2.737
p	|S|<_R	f_ə	2.737
p	|S|<_R	b	3.322
p	|S|F	b	0.322
p	|S|F	f_ə	2.322
p	|S|R	f_ə	2.322
p	|S|R	b	2.907
r	#|S|	ɾ	2.293
r	#|S|	ɑ	3.2
r	#|S|<	ɾ	2.708
r	#|S|<	ɑ	3.615
r	#|S|<_F	ɾ	3.03
r	#|S|<_F	ɑ	3.937
r	#|S|F	ɾ	2.708
r	#|S|F	ɑ	3.615
r	<|S|	ɾ	0.2
r	<|S|	ɑ	3.2
r	<|S|<	ɾ	0.147
r	<|S|<	ɑ	3.615
r	<|S|<_F	ɾ	0.116
