Phone1	Phone2	PMI
<#_ˈɔ	<#_ˈʊ	10.382
ˈɑː_t	ˈa_s	9.339
r_ˈʊə̯	ɾ_ˈɔː	9.059
<#_r	<#_ɾ	8.784
v̥_#>	b̥_#>	8.641
χ_#>	k_#>	8.325
ˈɔ	<#_ˈʊ	7.269
v̥_#>	b̥	7.182
n_ə	n_ɪ	6.9
v̥_ɫ	f_l	6.826
s_ˈə	s_ˈɪ	6.698
ˈœɪ̯	ˈaʊ̯	6.683
ˈu	ˈuː	6.66
p	p	6.628
s_ɫ	ʃ_l	6.52
s_ˈi	s_ˈeː	6.503
ˈa_d̥	ˈɔː_d̥	6.395
ŋ	ŋ	6.34
<#_ˈɔ	ˈʊ	6.31
<#_ˈæ	<#_ˈɛ	6.254
v̥	b̥_#>	6.25
ˈi	ˈiː	6.249
b	b	6.235
ɦ	h	6.135
<#_ˈa	<#_ˈa	6.078
ˈɪə̯_t	ˈɛ_s	6.008
χ_r	ɡ_ɾ	5.999
ˈæ	<#_ˈɛ	5.813
χ	k_#>	5.646
m	m	5.638
ˈɔ	ˈʊ	5.565
ˈɔ	ˈɔ	5.517
ˈəɪ̯	ˈaɪ̯	5.489
r	<#_ɾ	5.484
ˈœ	ˈɪ	5.472
d̥	d̥	5.405
r_ˈi	ɾ_ˈaɪ̯	5.316
ˈə	ˈɪ	5.311
k_#>	x_#>	5.31
ˈɪə̯_#>	ˈeː_#>	5.253
ɫ_#>	l_#>	5.232
p_#>	f_#>	5.096
<#_r	ɾ	5.042
v̥	f	5.024
χ_#>	k	5.012
j	j	4.984
ˈɑː	ˈoː	4.97
ˈɑː_r	ˈɔː_ɑ	4.928
v̥	b̥	4.791
ˈœu̯	ˈa_l	4.788
ˈa	ˈa	4.755
t	ʦ	4.754
k	k	4.752
d	d	4.744
χ	ɡ̊	4.735
ə	ɪ	4.691
χ	ɡ	4.677
ˈæː	ˈɛː	4.635
ɫ	l	4.602
ˈœu̯	ˈa	4.568
n	n	4.546
ˈɪə̯	ˈeː	4.524
ˈɑː	ˈɛː	4.434
p	f_#>	4.434
s	ʃ	4.325
ə	ɑ	4.259
ˈa	<#_ˈa	4.177
<#_ˈæ	ˈɛ	4.075
p	f	4.071
ˈʊə̯	ˈoː	4.014
ŋ	n_#>	3.972
v_ˈa	ʋ_ˈɔː	3.908
ˈɪə̯	ˈeː_#>	3.905
ˈɪə̯	ˈɛ	3.886
r	ɾ	3.83
<#	<#_ˈʊ	3.826
<#	<#_ɾ	3.826
ɫ	l_#>	3.814
ˈɑː	ˈɔː	3.803
s	s	3.754
t	t	3.75
k_#>	x	3.742
ˈɛ	ˈɪ	3.705
ˈæ	ˈɛ	3.634
ˈœu̯	l	3.564
<#_ˈa	ˈa	3.539
<#_j	<#_j	3.466
ˈa	ˈɔː	3.463
ˈɑː	ˈa	3.392
ˈʊə̯	ˈɔː	3.368
ˈəɪ̯	ˈeː	3.366
ˈɪə̯_#>	ˈeː	3.365
χ	x	3.338
ˈɑː	ˈa_s	3.309
ˈyː	ˈaɪ̯	3.287
n_s	n_s	3.271
ˈʊə̯	ˈeː	3.252
k	x_#>	3.218
ˈa_χ	ˈa_x	3.216
j	<#_j	3.133
k	ç	3.126
#>	b̥_#>	3.112
t	s	3.094
ɫ_#>	l	3.052
p_#>	f	3.012
ˈu	ˈiː	3.009
s_t	ʃ_t	2.959
<#_n	<#_n	2.871
ˈu_t	ˈiː_s	2.817
ˈʊə̯	ɾ_ˈɔː	2.813
k	x	2.804
<#_k	<#_k	2.75
r	ɑ	2.677
ˈœɪ̯	ˈaɪ̯	2.636
<#_j	j	2.604
<#_t	<#_ʦ	2.6
#>	k_#>	2.565
ə_χ	ɪ_ç	2.553
ˈa	ˈaː	2.537
<#	<#	2.497
#>	#>	2.497
ə_ŋ_#>	n_#>	2.48
χ	ç	2.355
χ	k	2.333
ŋ_#>	n_#>	2.224
k	<#_k	2.202
ˈi	ˈeː	2.175
ˈɛ	ˈɛ	2.111
ˈi	s_ˈeː	2.063
n	<#_n	2.045
p	f_ə	2.035
k_#>	ç_#>	2.011
<#_t	ʦ	1.943
ˈɪə̯	ˈɛ_s	1.906
ˈɪə̯	ˈɛ_d	1.906
<#_k	k	1.896
ˈə	s_ˈɪ	1.869
n_ə	ɪ	1.865
t	<#_ʦ	1.855
t	ˈa_s	1.854
ə	n_ɪ	1.794
ˈi	ˈaɪ̯	1.779
v	ʋ	1.773
v̥	f_l	1.771
ˈɑː	ˈɔː_ɑ	1.682
r_ˈʊə̯	ˈɔː	1.656
#>	b̥	1.653
ˈɑː_t	ˈa	1.632
ŋ	n	1.602
<#_n	n	1.597
ə_r	ɑ	1.568
s_k	ʃ	1.568
ˈæ	ˈɪ	1.533
ˈa	ʋ_ˈɔː	1.53
j	ˈuː	1.526
r	ɾ_ˈɔː	1.494
<#	<#_ˈa	1.494
k	ʃ	1.473
ɫ	ɣ	1.462
ˈə	ˈaɪ̯	1.457
ˈə	ˈa	1.455
k_#>	ç	1.448
r_ˈʊə̯	ɾ	1.442
d̥	ˈɔː_d̥	1.442
ˈɑː	ɑ	1.44
χ	ç_t	1.413
ˈʊə̯	ɾ	1.353
n	n_ɪ	1.308
ɫ	ɣ_l	1.275
ɫ	f_l	1.275
χ	t	1.259
k	ç_#>	1.237
ŋ_#>	ç_#>	1.187
ˈa	ˈɔː_d̥	1.186
#>	l_#>	1.186
r	ˈaː	1.182
<#	<#_ˈɛ	1.16
χ	ɡ_ɾ	1.149
ɫ	ʃ_l	1.127
ˈʊə̯	ˈa	1.123
ˈɑː_r	ˈɔː	1.102
ŋ_#>	n	1.071
ˈa_d̥	ˈɔː	1.059
ˈʊə̯	ˈaː	1.052
χ_r	ɡ	1.041
ˈi	ɾ_ˈaɪ̯	1.041
t	ˈɛ_s	1.036
s_ˈi	ˈeː	1.014
v_ˈa	ˈɔː	0.999
#>	f_#>	0.995
ŋ	ç	0.939
t	d	0.931
s_ˈə	ˈɪ	0.905
#>	n_#>	0.887
ˈa	ˈɛ	0.869
ˈɪə̯_t	ˈɛ	0.849
r	ɡ_ɾ	0.813
ˈʊə̯	ˈʊ	0.797
s	s_ˈɪ	0.794
ˈa_d̥	d̥	0.793
s	t	0.775
ˈu	ˈuː_d	0.729
v̥_ɫ	f	0.722
ˈɑː_t	s	0.706
#>	ˈeː_#>	0.693
s	ʃ_l	0.691
#>	x_#>	0.673
ə	n_#>	0.641
ŋ_#>	ç	0.625
ˈi	ɾ	0.624
r_ˈi	ˈaɪ̯	0.619
s_ɫ	ʃ	0.6
s	s_ˈeː	0.599
ˈa_r	ˈaː	0.589
ˈɪə̯_n_#>	ˈeː_#>	0.587
ŋ	ç_#>	0.584
ˈɪə̯	ˈɪ	0.547
ˈʊə̯_n	ˈeː	0.543
ˈɪə̯_n	ˈeː	0.543
<#	<#_j	0.53
χ_r	ɾ	0.514
r_ˈi	ɾ	0.514
r	ˈɔː	0.495
s_ˈə	s	0.472
s_ˈi	s	0.472
d̥	d	0.472
ˈa	ʋ	0.469
ˈu	ˈiː_s	0.441
t_ə	d	0.432
n_ə	n	0.425
n_d	n	0.411
ˈɑː_r	ɑ	0.333
t	ʃ	0.326
ˈa_χ	x	0.325
ə_χ	ɪ	0.298
s_t	t	0.275
ˈu_j	ˈuː	0.258
v̥_ɫ	l	0.252
s_ɫ	l	0.25
ˈu_t	ˈiː	0.166
r	ˈɛː	0.146
n_#>	ə_#>	0.128
v_ˈa	ʋ	0.117
ə_ŋ_#>	n	0.11
<#	<#_n	0.097
d̥	d_ə	0.088
<#	ɾ	0.085
ˈa	ˈa_x	0.056
<#	<#_k	0.04
<#	<#_ʦ	0.033
χ	ˈa_x	0.021
t	ʃ_t	0.018
d	n	0.016
ˈɪə̯_t	s	0.015
χ	x_t	0.009
ə_χ	ç	-0.038
ˈʊə̯_r	ˈa	-0.054
r	ˈaɪ̯	-0.065
s	k_s	-0.11
r	ɾ_ˈaɪ̯	-0.156
n	n_s	-0.158
ˈɪø̯	n	-0.165
#>	t_#>	-0.17
s	ʃ_t	-0.194
#>	ç_#>	-0.199
ˈʊə̯_r	ˈaː	-0.224
<#	ˈʊ	-0.246
ˈa_χ	ˈa	-0.256
s_t	ʃ	-0.276
s	n_s	-0.305
n	ˈeː_#>	-0.313
<#	j	-0.332
n_#>	ə	-0.362
n_s	s	-0.369
n_d̥	n	-0.371
ə	ɪ_ç	-0.375
n	n_ə	-0.378
t	ˈiː_s	-0.395
t	s_ə	-0.396
ˈɪə̯_n_#>	ˈeː	-0.413
n_ˈɪø̯	n	-0.418
n_s	n	-0.418
d̥	n	-0.452
s	k	-0.58
r	ˈɔː_ɑ	-0.588
<#	ʦ	-0.625
χ	ɪ_ç	-0.634
r	ɡ	-0.699
χ	ɾ	-0.71
ˈu_t	s	-0.717
#>	k	-0.749
#>	ç	-0.762
#>	t	-0.786
r	ˈa	-0.814
<#	k	-0.814
χ	j	-0.827
ɫ	ʃ	-0.884
#>	x	-0.896
n	ɪ	-0.944
v	ʋ_ˈɔː	-0.948
n	s	-0.953
n_d̥	n_ə	-0.975
#>	l	-0.993
<#	ˈɛ	-1.018
<#	ˈa	-1.045
d̥	n_ə	-1.055
r	ˈɛː_ɑ	-1.081
#>	f	-1.089
χ_#>	#>	-1.103
v̥_#>	#>	-1.103
<#_ˈɔ	<#	-1.103
<#_r	<#	-1.103
ˈɪə̯_#>	#>	-1.133
ɫ_#>	#>	-1.133
p_#>	#>	-1.133
k_#>	#>	-1.133
<#_ˈæ	<#	-1.133
<#_ˈa	<#	-1.133
n_#>	#>	-1.136
v̥	l	-1.145
s	n	-1.149
ŋ_#>	#>	-1.166
<#_t	<#	-1.166
<#_n	<#	-1.166
<#_k	<#	-1.166
<#_j	<#	-1.167
ə_#>	#>	-1.171
<#	n	-1.177
n	ˈeː	-1.196
#>	ˈeː	-1.196
#>	ə_#>	-1.279
n	ə_#>	-1.3
ɫ	f	-1.326
s	l	-1.394
ˈa	x	-1.433
#>	n	-1.483
χ	ɪ	-1.486
j	<#	-1.501
ˈæ	<#	-1.574
ə	ç	-1.646
ə	n	-1.713
k	<#	-1.714
#>	ə	-1.769
p	#>	-1.795
t	<#	-1.911
n	<#	-1.992
v	ˈɔː	-2.044
χ	ˈa	-2.049
χ	ə	-2.11
χ	j_ə	-2.16
ŋ	#>	-2.249
n_d̥	ə	-2.402
ˈɪə̯	#>	-2.481
ɫ	#>	-2.551
n	ə	-2.776
ə	#>	-3.023
ˈa	<#	-3.033
ˈu	s	-3.165
ˈɪə̯_n_#>	#>	-3.167
k	#>	-3.225
v̥	#>	-3.495
ˈɪə̯	s	-3.513
χ	#>	-3.782
ə_ŋ_#>	#>	-3.936
ˈi	s	-3.947
ˈɔ	<#	-4.217
ˈə	s	-4.262
r	<#	-4.403
s	ˈeː	-4.872
ˈu	d	-4.943
s	ˈɪ	-4.955
n	#>	-5.169
ˈɑː	s	-5.3
ˈɪə̯	d	-5.868
ə	d	-6.949
ˈa	d̥	-inf
t	ˈɛ	-inf
t	ˈiː	-inf
t	ə	-inf
p	ə	-inf
d̥	ˈɔː	-inf
d̥	ə	-inf
