Phone1	Phone2	Surprisal
a	a	0.548
a	ˈa	2.106
a	-	3.574
b	v	0.769
b	b	1.276
d	d	0.0
e	-	0.76
e	e	2.126
e	a	3.466
e	i	3.476
f	f	0.0
i	-	0.773
i	i	1.269
j	j	0.627
j	-	1.505
j_t	t	0.0
k	k	0.0
k_ɾ	k_r	0.0
l	l	0.585
l	-	2.525
l	w	2.647
m	m	0.083
m	-	4.155
n	ŋ	0.681
n	n	1.411
o	u	0.88
o	-	1.516
o	j	3.227
p	p	0.0
r	r	0.0
s	s	0.378
s	-	2.117
t	t	0.137
t	-	3.462
u	-	0.0
w	w	0.441
w	-	1.925
ð	d	1.396
ð	t	1.633
ð	-	1.748
ð_ʊ	t	0.0
ŋ	ŋ	0.0
ɐ	a	0.0
ɐ_s	e	0.0
ɑ	a	0.0
ɔ	u	0.0
ɟ	j	0.0
ɡ	ɡ	0.0
ɣ	-	0.708
ɣ	ɡ	1.367
ɪ	e	0.0
ɲ	ɲ	0.612
ɲ	ŋ	1.532
ɾ	r	0.399
ɾ	ˈe	3.443
ɾ	j	3.78
ɾ	e	4.35
ɾ	dː	6.018
ɾ	ˈɔ	6.321
ɾ_ɪ	e_r	0.0
ʃ	s	1.241
ʃ	ʤ	1.284
ʃ	-	2.588
ʊ	i	1.193
ʊ	j	1.724
ʊ	r	1.945
ʧ	p_j	1.0
ʧ	f_j	2.0
ʧ	ʧ	2.0
ˈa	ˈa	0.177
ˈa	-	3.391
ˈa	ˈa_n	5.648
ˈa_ɾ	ˈe	0.0
ˈe	ˈɛ	1.217
ˈe	ˈe	2.68
ˈe	ˈi	2.962
ˈe	ˈa	3.725
ˈe	ˈə	3.81
ˈe	j	3.937
ˈe	-	4.29
ˈe	ˈe_ŋ	5.495
ˈe_j	ˈe	0.0
ˈe_n	ˈɛ_ŋ	0.0
ˈe_ɾ	e	0.0
ˈi	ˈi	0.414
ˈi	-	2.575
ˈi	e	3.612
ˈi_ɾ	e	0.0
ˈo	ˈu	1.004
ˈo	ˈɔ	2.105
ˈo	ˈø	3.077
ˈo	-	3.551
ˈo	ˈy	3.945
ˈo_w	ˈɔ	0.0
ˈu	ˈy	0.369
ˈu	ˈu	2.149
ˈɑ	ˈa	0.0
ˈɔ	ˈɔ	1.152
ˈɔ	ˈu	1.809
ˈɔ	ˈø	1.918
ˈɛ	ˈɛ	0.39
ˈɛ	ˈe	2.078
β	v	0.276
β	b	2.524
θ	s	0.238
θ	z	2.719
θ_ɐ	s_a	0.0
