Phone1	Phone2	Surprisal
a	a	0.827
a	-	2.173
a	æɛ̯	2.22
a_ɾ	a_ʁ	0.0
b	v	0.743
b	b	1.313
d	d	0.452
d	ʣ	1.895
e	ʁ	0.933
e	-	2.374
e	æɛ̯	2.995
e	œ	3.361
e	ɛ	4.045
f	f	0.0
h	f	0.0
i	-	0.505
i	i	1.761
j	æɛ̯	1.153
j	ɪ	1.844
j	i	1.881
j_t	i	0.0
k	k	0.812
k	ʃ	1.217
k_a	ʃ	0.0
k_ˈa	ʃ	0.0
l	l	0.046
l	-	5.009
l_ˈa	l	0.0
m	m	0.375
m	-	2.127
mː	m	0.0
n	ã	1.058
n	n	1.4
n	-	2.829
n_ɔ	n	0.0
n_ˈa	n_œ	0.0
p	p	0.0
r	ʁ	0.0
s	s	0.268
s	-	2.561
s_e	s_œ	0.0
s_k	k	0.0
s_t	t	0.0
s_ˈa	s	0.0
t	-	1.04
t	t	1.286
t	ʦ	3.271
u	-	1.41
u	u	1.618
u	ɔ	1.746
w	-	0.634
w	ɔ	2.482
w	øʏ̯	2.502
w_ˈe	ɥ	0.894
w_ˈe	œ	1.114
y	-	0.0
z	z	0.61
z	-	1.535
ð	-	0.0
ð_e	ɛ_ʁ	0.0
ŋ	ẽɪ̯̃	0.327
ŋ	ɒ̃ʊ̯̃	2.302
ɔ	m	0.0
ɡ	ɡ	0.0
ɣ	-	0.904
ɣ	ɡ	1.103
ɲ	ẽɪ̯̃	0.0
ɲ_ɔ	ɲ	0.0
ɾ	ʁ	0.087
ɾ	ɛ	4.097
ɾ_ɔ	l	0.0
ɾ_ˈe	ʁ_w	0.0
ʃ	s	0.853
ʃ	t	1.164
ʎ	j	0.58
ʎ	-	2.565
ʎ	l	2.627
ʒ	ʒ	0.0
ʤ	ʒ	0.0
ʦ	-	0.0
ˈa	æɛ̯	1.572
ˈa	a	1.671
ˈa	-	2.117
ˈa	e	3.07
ˈa_j	æɛ̯	0.0
ˈa_w	oʊ̯	0.0
ˈa_ŋ	ã	1.271
ˈa_ŋ	ẽɪ̯̃	1.509
ˈa_ŋ	æɛ̯_n	2.094
ˈe	-	2.191
ˈe	w	2.194
ˈe	ɛ	3.231
ˈe	æɛ̯	3.317
ˈe	œ	3.567
ˈe	j	3.701
ˈe	w_ɛ	3.709
ˈe	ã	3.725
ˈe	i	4.568
ˈe_j	æɛ̯	0.0
ˈe_n	ã	0.0
ˈe_ʎ	j	0.0
ˈi	i	1.193
ˈi	ɪ	1.649
ˈi	ẽɪ̯̃	2.49
ˈi	e	3.928
ˈi_ŋ	ẽɪ̯̃	0.0
ˈi_ɔ	ɪ_n	0.0
ˈo	ɑɔ̯	0.0
ˈu	u	1.259
ˈu	ɔ	1.801
ˈu	ʊ	2.77
ˈu	aœ̯	3.498
ˈu	øʏ̯	4.054
ˈu_n	ɒ̃ʊ̯̃	0.0
ˈu_ŋ	ɒ̃ʊ̯̃	0.0
ˈu_ʦ	w	0.0
ˈy	y	1.438
ˈy	ɥ	2.092
ˈy	ʏ	2.205
ˈy	w	2.478
ˈy_n	w_ẽɪ̯̃	0.0
ˈy_ŋ	œ̃ʏ̯̃	0.0
ˈy_β	y	0.0
ˈɔ	ɑɔ̯	0.84
ˈɔ	-	1.803
ˈɔ	u	2.694
ˈɔ_k	øʏ̯	0.0
ˈɔ_s	o	0.0
ˈɛ	ɛ	1.547
ˈɛ	j	2.042
ˈɛ	-	2.131
ˈɛ	j_ɛ	2.422
ˈɛ_j	æɛ̯	0.0
ˈɛ_r	æɛ̯_ʁ	0.0
ˈɛ_s	ɛɪ̯	0.0
ˈɛ_t	oʊ̯	0.0
ˈɛ_ʦ	i	0.0
β	v	0.475
β	-	2.469
β	b	3.321
