ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Mono_HEAVY_13_heavy-1	Mono	mono1275	mnr	HEAVY	nɨʔnɨkkwɨ	nɨʔnɨkːwɨ	n ɨ ʔ n ɨ kː w ɨ	n ɨ ʔ n ɨ kː w ɨ	HEAVY_13_heavy-1			Miller1984
Mono_DRY_14_dry-1	Mono	mono1275	mnr	DRY	pasa-hkɨʔ	pasahkɨʔ	p a s a h k ɨ ʔ	p a s a + h k ɨ ʔ	DRY_14_dry-1			Miller1984
Mono_SHARP_15_sharpblade-1	Mono	mono1275	mnr	SHARP	kɨwaa	kɨwaː	k ɨ w aː	k ɨ w aː	SHARP_15_sharpblade-1			Miller1984
Mono_DIRTY_16_dirty-1	Mono	mono1275	mnr	DIRTY	totsábi	toʦabi	t o ʦ a b i	t o ts á/a b i	DIRTY_16_dirty-1			Bethel1993
Mono_FULL_17_full-7	Mono	mono1275	mnr	FULL	tuyuha	tujuha	t u j u h a	t u y/j u h a	FULL_17_full-7			Miller1984
Mono_COLD_18_cold-1	Mono	mono1275	mnr	COLD	ɨcɨʔɨ	ɨcɨʔɨ	ɨ c ɨ ʔ ɨ	ɨ c ɨ ʔ ɨ	COLD_18_cold-1			Miller1984
Mono_HOT_19_hot-1	Mono	mono1275	mnr	HOT	ɨtɨʔɨ	ɨtɨʔɨ	ɨ t ɨ ʔ ɨ	ɨ t ɨ ʔ ɨ	HOT_19_hot-1			Miller1984
Mono_WOMAN_20_woman-8	Mono	mono1275	mnr	WOMAN	hɨɨppiʔ	hɨːpːiʔ	h ɨː pː i ʔ	h ɨː pː i ʔ	WOMAN_20_woman-8			Miller1984
Mono_MAN_	Mono	mono1275	mnr	MAN	nana	nana	n a n a	n a n a	MAN_			Miller1984
Mono_PERSON_22_person-1	Mono	mono1275	mnr	PERSON	nɨɨmmɨ	nɨːmːɨ	n ɨː mː ɨ	n ɨː mː ɨ	PERSON_22_person-1			Miller1984
Mono_FISH_23_fish-1	Mono	mono1275	mnr	FISH	pakkwi	pakːwi	p a kː w i	p a kː w i	FISH_23_fish-1			Miller1984
Mono_BIRD_24_bird-1	Mono	mono1275	mnr	BIRD	ciippaʔ	ʦiːpːaʔ	ʦ iː pː a ʔ	ts iː pː a ʔ	BIRD_24_bird-1			Miller1984
Mono_DOG_25_dog-1	Mono	mono1275	mnr	DOG	pukku	pukːu	p u kː u	p u kː u	DOG_25_dog-1			Miller1984
Mono_LOUSE_26_louse-1	Mono	mono1275	mnr	LOUSE	puiciappi	pui̯̯ciapːi	p u i̯̯ c i a pː i	p ui c i a pː i	LOUSE_26_louse-1			Miller1984
Mono_SNAKE_27_snake-1	Mono	mono1275	mnr	SNAKE	toqoqqwa	toqoqːwa	t o q o qː w a	t o q o qː w a	SNAKE_27_snake-1			Miller1984
Mono_TREE_28_tree-8	Mono	mono1275	mnr	TREE	wɨnɨp-pɨ	wɨnɨppɨ	w ɨ n ɨ p p ɨ	w ɨ n ɨ p + p ɨ	TREE_28_tree-8			Miller1984
Mono_BARK_29_bark-1	Mono	mono1275	mnr	BARK	woʔaggapɨ	woʔaɡːapɨ	w o ʔ a ɡː a p ɨ	w o ʔ a gː a p ɨ	BARK_29_bark-1			Miller1984
Mono_LEAF_30_leaf-5	Mono	mono1275	mnr	LEAF	gasa	ɡasa	ɡ a s a	g a s a	LEAF_30_leaf-5			Miller1984
Mono_ROOT_31_root-1	Mono	mono1275	mnr	ROOT	tɨtɨna	tɨtɨna	t ɨ t ɨ n a	t ɨ t ɨ n a	ROOT_31_root-1			Miller1984
Mono_SEED_32_seed-1	Mono	mono1275	mnr	SEED	pusi	pusi	p u s i	p u s i	SEED_32_seed-1			Miller1984
Mono_BLOOD_33_blood-1	Mono	mono1275	mnr	BLOOD	paa"	paː	p aː	p aː	BLOOD_33_blood-1			Miller1984
Mono_MEAT_34_meat-6	Mono	mono1275	mnr	MEAT	tɨɨnna	tɨːnːa	t ɨː nː a	t ɨː nː a	MEAT_34_meat-6			Miller1984
Mono_SKIN_35_skin-13	Mono	mono1275	mnr	SKIN	sippoʔi	sipːoʔi	s i pː o ʔ i	s i pː o ʔ i	SKIN_35_skin-13			Miller1984
Mono_BONE_36_bone-1	Mono	mono1275	mnr	BONE	oho	oho	o h o	o h o	BONE_36_bone-1			Miller1984
Mono_FAT (ORGANIC SUBSTANCE)_37_greasefat-1	Mono	mono1275	mnr	FAT (ORGANIC SUBSTANCE)	yuhu	juhu	j u h u	j u h u	FAT (ORGANIC SUBSTANCE)_37_greasefat-1			Miller1984
Mono_EGG_38_egg-1	Mono	mono1275	mnr	EGG	noyo	nojo	n o j o	n o y/j o	EGG_38_egg-1			Miller1984
Mono_HORN (ANATOMY)_39_horn-1	Mono	mono1275	mnr	HORN (ANATOMY)	awa	awa	a w a	a w a	HORN (ANATOMY)_39_horn-1			Miller1984
Mono_TAIL_40_tail-1	Mono	mono1275	mnr	TAIL	qwaci	qwaci	q w a c i	q w a c i	TAIL_40_tail-1			Miller1984
Mono_FEATHER_41_feather-1	Mono	mono1275	mnr	FEATHER	qasa	qasa	q a s a	q a s a	FEATHER_41_feather-1			Miller1984
Mono_HAIR_42_hair-1	Mono	mono1275	mnr	HAIR	woö	woø	w o ø	w o ö/ø	HAIR_42_hair-1			Miller1984
Mono_HEAD_43_head-1	Mono	mono1275	mnr	HEAD	woö	woø	w o ø	w o ö/ø	HEAD_43_head-1			Miller1984
Mono_EAR_44_ear-1	Mono	mono1275	mnr	EAR	naqqa	naqːa	n a qː a	n a qː a	EAR_44_ear-1			Miller1984
Mono_EYE_45_eye-1	Mono	mono1275	mnr	EYE	pusi	pusi	p u s i	p u s i	EYE_45_eye-1			Miller1984
Mono_NOSE_46_nose-1	Mono	mono1275	mnr	NOSE	mupi"	mupi	m u p i	m u p i	NOSE_46_nose-1			Miller1984
Mono_MOUTH_47_mouth-1	Mono	mono1275	mnr	MOUTH	tɨppe	tɨpːe	t ɨ pː e	t ɨ pː e	MOUTH_47_mouth-1			Miller1984
Mono_TOOTH_48_tooth-1	Mono	mono1275	mnr	TOOTH	tawa	tawa	t a w a	t a w a	TOOTH_48_tooth-1			Miller1984
Mono_TONGUE_49_tongue-1	Mono	mono1275	mnr	TONGUE	eqo	eqo	e q o	e q o	TONGUE_49_tongue-1			Miller1984
Mono_CLAW_50_clawnail-1	Mono	mono1275	mnr	CLAW	-situ	situ	s i t u	s i t u	CLAW_50_clawnail-1			Miller1984
Mono_FOOT_51_foot-1	Mono	mono1275	mnr	FOOT	kɨkkɨ	kɨkːɨ	k ɨ kː ɨ	k ɨ kː ɨ	FOOT_51_foot-1			Miller1984
Mono_KNEE_52_knee-1	Mono	mono1275	mnr	KNEE	ton-nopoto	tonnopoto	t o n n o p o t o	t o n + n o p o t o	KNEE_52_knee-1			Miller1984
Mono_HAND_53_hand-1	Mono	mono1275	mnr	HAND	maya	maja	m a j a	m a y/j a	HAND_53_hand-1			Miller1984
Mono_ARM_54_arm-1	Mono	mono1275	mnr	ARM	pɨtta	pɨtːa	p ɨ tː a	p ɨ tː a	ARM_54_arm-1			Miller1984
Mono_ROPE_55_rope-1	Mono	mono1275	mnr	ROPE	tɨqappo	tɨqapːo	t ɨ q a pː o	t ɨ q a pː o	ROPE_55_rope-1			Miller1984
Mono_BELLY_56_belly-1	Mono	mono1275	mnr	BELLY	gohi	ɡohi	ɡ o h i	g o h i	BELLY_56_belly-1			Miller1984
Mono_NAVEL_57_navelbellybutton-1	Mono	mono1275	mnr	NAVEL	poci	poci	p o c i	p o c i	NAVEL_57_navelbellybutton-1			Miller1984
Mono_NECK_58_neck-1	Mono	mono1275	mnr	NECK	kutta	kutːa	k u tː a	k u tː a	NECK_58_neck-1			Miller1984
Mono_BREAST_59_breast-1	Mono	mono1275	mnr	BREAST	piciʔ	piciʔ	p i c i ʔ	p i c i ʔ	BREAST_59_breast-1			Miller1984
Mono_HEART_60_heart-1	Mono	mono1275	mnr	HEART	piwɨ	piwɨ	p i w ɨ	p i w ɨ	HEART_60_heart-1			Miller1984
Mono_LIVER_61_liver-1	Mono	mono1275	mnr	LIVER	nɨmiɨ	nɨmiɨ̯̯	n ɨ m i ɨ̯̯	n ɨ m iɨ	LIVER_61_liver-1			Miller1984
Mono_DRINK_62_drink-1	Mono	mono1275	mnr	DRINK	hipi	hipi	h i p i	h i p i	DRINK_62_drink-1			Miller1984
Mono_EAT_63_eat-1	Mono	mono1275	mnr	EAT	tɨkka	tɨkːa	t ɨ kː a	t ɨ kː a	EAT_63_eat-1			Miller1984
Mono_BITE_64_bite-1	Mono	mono1275	mnr	BITE	kɨh-yɨ	kɨhjɨ	k ɨ h j ɨ	k ɨ h + y/j ɨ	BITE_64_bite-1			Miller1984
Mono_VOMIT_65_vomit-1	Mono	mono1275	mnr	VOMIT	ooʔi	oːʔi	oː ʔ i	oː ʔ i	VOMIT_65_vomit-1			Miller1984
Mono_SEE_66_see-1	Mono	mono1275	mnr	SEE	puni	puni	p u n i	p u n i	SEE_66_see-1			Miller1984
Mono_HEAR_67_hear-1	Mono	mono1275	mnr	HEAR	naqqa	naqːa	n a qː a	n a qː a	HEAR_67_hear-1			Miller1984
Mono_KNOW (SOMETHING)_68_know-5	Mono	mono1275	mnr	KNOW (SOMETHING)	suttapɨhi	sutːapɨhi	s u tː a p ɨ h i	s u tː a p ɨ h i	KNOW (SOMETHING)_68_know-5			Miller1984
Mono_SLEEP_69_sleep-1	Mono	mono1275	mnr	SLEEP	ɨwi	ɨwi	ɨ w i	ɨ w i	SLEEP_69_sleep-1			Miller1984
Mono_DIE_70_die-9	Mono	mono1275	mnr	DIE	etaa	etaː	e t aː	e t aː	DIE_70_die-9			Miller1984
Mono_KILL_71_kill-2	Mono	mono1275	mnr	KILL	pacca	paʦːa	p a ʦː a	p a tsː a	KILL_71_kill-2			Miller1984
Mono_FLY (MOVE THROUGH AIR)_72_fly-1	Mono	mono1275	mnr	FLY (MOVE THROUGH AIR)	yocci	joʦːi	j o ʦː i	y/j o tsː i	FLY (MOVE THROUGH AIR)_72_fly-1			Miller1984
Mono_WALK_73_walk-1	Mono	mono1275	mnr	WALK	nɨwi	nɨwi	n ɨ w i	n ɨ w i	WALK_73_walk-1			Miller1984
Mono_COME_74_come-1	Mono	mono1275	mnr	COME	kimma	kimːa	k i mː a	k i mː a	COME_74_come-1			Miller1984
Mono_LIE (REST)_75_lie-1	Mono	mono1275	mnr	LIE (REST)	hapi	hapi	h a p i	h a p i	LIE (REST)_75_lie-1			Miller1984
Mono_SIT DOWN_76_sitsitdown-1	Mono	mono1275	mnr	SIT DOWN	qattɨ	qatːɨ	q a tː ɨ	q a tː ɨ	SIT DOWN_76_sitsitdown-1			Miller1984
Mono_STAND UP_77_standup-1	Mono	mono1275	mnr	STAND UP	wɨnɨ"	wɨnɨ	w ɨ n ɨ	w ɨ n ɨ	STAND UP_77_standup-1			Miller1984
Mono_THROW_78_throw-1	Mono	mono1275	mnr	THROW	wɨna-ʔi	wɨnaʔi	w ɨ n a ʔ i	w ɨ n a + ʔ i	THROW_78_throw-1			Miller1984
Mono_GIVE_79_give-1	Mono	mono1275	mnr	GIVE	kiya	kija	k i j a	k i y/j a	GIVE_79_give-1			Miller1984
Mono_SAY_80_say-1	Mono	mono1275	mnr	SAY	ine	ine	i n e	i n e	SAY_80_say-1			Miller1984
Mono_SAY_80_say-1	Mono	mono1275	mnr	SAY	inee	ineː	i n eː	i n eː	SAY_80_say-1			Miller1984
Mono_SING_81_sing-1	Mono	mono1275	mnr	SING	hupia-ru	hupiaru	h u p i a r u	h u p i a + r u	SING_81_sing-1			Miller1984
Mono_SUN_82_sun-1	Mono	mono1275	mnr	SUN	tape	tape	t a p e	t a p e	SUN_82_sun-1			Miller1984
Mono_MOON_83_moon-1	Mono	mono1275	mnr	MOON	tamɨʔa	tamɨʔa	t a m ɨ ʔ a	t a m ɨ ʔ a	MOON_83_moon-1			Miller1984
Mono_STAR_84_star-1	Mono	mono1275	mnr	STAR	tacinu"	tacinu	t a c i n u	t a c i n u	STAR_84_star-1			Miller1984
Mono_SKY_85_sky-1	Mono	mono1275	mnr	SKY	tukuppa	tukupːa	t u k u pː a	t u k u pː a	SKY_85_sky-1			Miller1984
Mono_WATER_86_water-1	Mono	mono1275	mnr	WATER	paya	paja	p a j a	p a y/j a	WATER_86_water-1			Miller1984
Mono_WIND_87_wind-1	Mono	mono1275	mnr	WIND	hɨkkwa"	hɨkːwa	h ɨ kː w a	h ɨ kː w a	WIND_87_wind-1			Miller1984
Mono_RAIN (PRECIPITATION)_88_rain-9	Mono	mono1275	mnr	RAIN (PRECIPITATION)	tɨɨkkwa	tɨːkːwa	t ɨː kː w a	t ɨː kː w a	RAIN (PRECIPITATION)_88_rain-9			Miller1984
Mono_RAIN (PRECIPITATION)_88_rain-9	Mono	mono1275	mnr	RAIN (PRECIPITATION)	tɨɨkwápe	tɨːkʷape	t ɨː kʷ a p e	t ɨː kʷ á/a p e	RAIN (PRECIPITATION)_88_rain-9			Stubbs2011
Mono_SNOW_89_snow-1	Mono	mono1275	mnr	SNOW	nɨpa	nɨpa	n ɨ p a	n ɨ p a	SNOW_89_snow-1			Miller1984
Mono_STONE_90_stonerock-1	Mono	mono1275	mnr	STONE	tɨppi"	tɨpːi	t ɨ pː i	t ɨ pː i	STONE_90_stonerock-1			Miller1984
Mono_SAND_91_sand-1	Mono	mono1275	mnr	SAND	passiwa"	pasːiwa	p a sː i w a	p a sː i w a	SAND_91_sand-1			Miller1984
Mono_EARTH (SOIL)_92_earth-1	Mono	mono1275	mnr	EARTH (SOIL)	tɨpi"	tɨpi	t ɨ p i	t ɨ p i	EARTH (SOIL)_92_earth-1			Miller1984
Mono_SALT_93_salt-1	Mono	mono1275	mnr	SALT	omma	omːa	o mː a	o mː a	SALT_93_salt-1			Miller1984
Mono_CLOUD_94_cloud-1	Mono	mono1275	mnr	CLOUD	toö	toø	t o ø	t o ö/ø	CLOUD_94_cloud-1			Miller1984
Mono_SMOKE (EXHAUST)_95_smoke-1	Mono	mono1275	mnr	SMOKE (EXHAUST)	kuk-kuhi"	kukkuhi	k u k k u h i	k u k + k u h i	SMOKE (EXHAUST)_95_smoke-1			Miller1984
Mono_FIRE_96_fire-1	Mono	mono1275	mnr	FIRE	qoso	qoso	q o s o	q o s o	FIRE_96_fire-1			Miller1984
Mono_ASH_97_ash-7	Mono	mono1275	mnr	ASH	esiya	esija	e s i j a	e s i y/j a	ASH_97_ash-7			Miller1984
Mono_BURN (SOMETHING)_98_burn-7	Mono	mono1275	mnr	BURN (SOMETHING)	pita	pita	p i t a	p i t a	BURN (SOMETHING)_98_burn-7			Miller1984
Mono_PATH OR ROAD_99_pathroad-1	Mono	mono1275	mnr	PATH OR ROAD	poyo	pojo	p o j o	p o y/j o	PATH OR ROAD_99_pathroad-1			Miller1984
Mono_MOUNTAIN_100_mountain-1	Mono	mono1275	mnr	MOUNTAIN	toya	toja	t o j a	t o y/j a	MOUNTAIN_100_mountain-1			Miller1984
Mono_RED_101_red-1	Mono	mono1275	mnr	RED	aqqa-pono	aqːapono	a qː a p o n o	a qː a + p o n o	RED_101_red-1			Miller1984
Mono_GREEN_102_green-1	Mono	mono1275	mnr	GREEN	puhi-tuwa	puhituwa	p u h i t u w a	p u h i + t u w a	GREEN_102_green-1			Miller1984
Mono_YELLOW_103_yellow-1	Mono	mono1275	mnr	YELLOW	oha-pono	ohapono	o h a p o n o	o h a + p o n o	YELLOW_103_yellow-1			Miller1984
Mono_WHITE_104_white-1	Mono	mono1275	mnr	WHITE	tocci-pono	toʦːipono	t o ʦː i p o n o	t o tsː i + p o n o	WHITE_104_white-1			Miller1984
Mono_BLACK_105_black-1	Mono	mono1275	mnr	BLACK	tummu	tumːu	t u mː u	t u mː u	BLACK_105_black-1			Miller1984
Mono_NIGHT_106_night-1	Mono	mono1275	mnr	NIGHT	toqa	toqa	t o q a	t o q a	NIGHT_106_night-1			Miller1984
Mono_NAME_107_name-1	Mono	mono1275	mnr	NAME	na-niya-nna	nanijanːa	n a n i j a nː a	n a + n i y/j a + nː a	NAME_107_name-1			Miller1984
Mono_YEAR_108_year-1	Mono	mono1275	mnr	YEAR	too	toː	t oː	t oː	YEAR_108_year-1			Miller1984
Mono_THREE_110_three-1	Mono	mono1275	mnr	THREE	pahí-i/tu	pahii	p a h i i	p a h í/i + i	THREE_110_three-1			Miller1984
Mono_THREE_110_three-1	Mono	mono1275	mnr	THREE	pahí-i/tu	tu	t u	t u	THREE_110_three-1			Miller1984
Mono_FOUR_111_four-1	Mono	mono1275	mnr	FOUR	wacikwí-i/tu	wacikʷii	w a c i kʷ i i	w a c i kʷ í/i + i	FOUR_111_four-1			Miller1984
Mono_FOUR_111_four-1	Mono	mono1275	mnr	FOUR	wacikwí-i/tu	tu	t u	t u	FOUR_111_four-1			Miller1984
Mono_FIVE_112_five-1	Mono	mono1275	mnr	FIVE	manigí-i/tu	maniɡii	m a n i ɡ i i	m a n i g í/i + i	FIVE_112_five-1			Miller1984
Mono_FIVE_112_five-1	Mono	mono1275	mnr	FIVE	manigí-i/tu	tu	t u	t u	FIVE_112_five-1			Miller1984
Mono_SIX_113_six-1	Mono	mono1275	mnr	SIX	naabahí-i/tu	naːbahii	n aː b a h i i	n aː b a h í/i + i	SIX_113_six-1			Miller1984
Mono_SIX_113_six-1	Mono	mono1275	mnr	SIX	naabahí-i/tu	tu	t u	t u	SIX_113_six-1			Miller1984
Mono_I_114_i-1	Mono	mono1275	mnr	I	nɯ	nɯ	n ɯ	n ɯ	I_114_i-1			Miller1984
Mono_THOU_115_yousing-2	Mono	mono1275	mnr	THOU	ɯh	ɯh	ɯ h	ɯ h	THOU_115_yousing-2			Miller1984
Mono_WE_116_we-2	Mono	mono1275	mnr	WE	tɑ	tɑ	t ɑ	t ɑ	WE_116_we-2			Miller1984
Mono_WHAT_117_what-7	Mono	mono1275	mnr	WHAT	hɑ	hɑ	h ɑ	h ɑ	WHAT_117_what-7			Miller1984
Mono_WHO_118_who-1	Mono	mono1275	mnr	WHO	haghe	haɡʱe	h a ɡʱ e	h a gʱ e	WHO_118_who-1			Miller1984
Mono_THIS_119_this-1	Mono	mono1275	mnr	THIS	ihu	ihu	i h u	i h u	THIS_119_this-1			Miller1984
Mono_THAT_120_that-2	Mono	mono1275	mnr	THAT	u	u	u	u	THAT_120_that-2			Miller1984
Mono_ALL_121_all-4	Mono	mono1275	mnr	ALL	nasimi-	nasimi	n a s i m i	n a s i m i	ALL_121_all-4			Miller1984
Mono_SWIM_122_swim-1	Mono	mono1275	mnr	SWIM	pɑhɑpi-	pɑhɑpi	p ɑ h ɑ p i	p ɑ h ɑ p i	SWIM_122_swim-1			Miller1984
Tubatulabel_NO OR NOT_1_nonot-1	Tübatulabal	tuba1278	tub	NO OR NOT	haš	haʃ	h a ʃ	h a ʃ	NO OR NOT_1_nonot-1			Miller1984
Tubatulabel_MANY_2_many-4	Tübatulabal	tuba1278	tub	MANY	yoowi	joːwi	j oː w i	y/j oː w i	MANY_2_many-4			Miller1984
Tubatulabel_ONE_3_one-3	Tübatulabal	tuba1278	tub	ONE	čiič	ʧiːʧ	ʧ iː ʧ	tʃ iː č/tʃ	ONE_3_one-3			Miller1984
Tubatulabel_TWO_4_two-1	Tübatulabal	tuba1278	tub	TWO	woo	woː	w oː	w oː	TWO_4_two-1			Miller1984
Tubatulabel_BIG_5_big-7	Tübatulabal	tuba1278	tub	BIG	egeewan	eɡeːwan	e ɡ eː w a n	e g eː w a n	BIG_5_big-7			Miller1984
Tubatulabel_OLD_6_old-10	Tübatulabal	tuba1278	tub	OLD	uulaw-ɨt	uːlawɨt	uː l a w ɨ t	uː l a w + ɨ t	OLD_6_old-10			Miller1984
Tubatulabel_OLD_6_old-10	Tübatulabal	tuba1278	tub	OLD	uuʔuulawica	uːʔuːlawica	uː ʔ uː l a w i c a	uː ʔ uː l a w i c a	OLD_6_old-10			Miller1984
Tubatulabel_SMALL_7_small-8	Tübatulabal	tuba1278	tub	SMALL	kuʔuzubi-l	kuʔuzubil	k u ʔ u z u b i l	k u ʔ u z u b i + l	SMALL_7_small-8			Hale1964
Tubatulabel_SHORT_8_short-4	Tübatulabal	tuba1278	tub	SHORT	tabuuʔupi-l	tabuːʔupil	t a b uː ʔ u p i l	t a b uː ʔ u p i + l	SHORT_8_short-4			Miller1984
Tubatulabel_LONG_9_long-10	Tübatulabal	tuba1278	tub	LONG	utudu	utudu	u t u d u	u t u d u	LONG_9_long-10			Miller1984
Tubatulabel_NEW_10_new-7	Tübatulabal	tuba1278	tub	NEW	mapita	mapita	m a p i t a	m a p i t a	NEW_10_new-7			Miller1984
Tubatulabel_GOOD_11_good-8	Tübatulabal	tuba1278	tub	GOOD	tɨwɨ	tɨwɨ	t ɨ w ɨ	t ɨ w ɨ	GOOD_11_good-8			Miller1984
Tubatulabel_ROUND_12_round-8	Tübatulabal	tuba1278	tub	ROUND	muluŋwa-l	muluŋwal	m u l u ŋ w a l	m u l u ŋ w a + l	ROUND_12_round-8			Miller1984
Tubatulabel_ROUND_12_round-8	Tübatulabal	tuba1278	tub	ROUND	muluʔuŋa-	muluʔuŋa	m u l u ʔ u ŋ a	m u l u ʔ u ŋ a	ROUND_12_round-8			Miller1984
Tubatulabel_HEAVY_13_heavy-2	Tübatulabal	tuba1278	tub	HEAVY	pɨlɨʔ	pɨlɨʔ	p ɨ l ɨ ʔ	p ɨ l ɨ ʔ	HEAVY_13_heavy-2			Miller1984
Tubatulabel_HEAVY_13_heavy-2	Tübatulabal	tuba1278	tub	HEAVY	-ipɨlɨʔ	ipɨlɨʔ	i p ɨ l ɨ ʔ	i p ɨ l ɨ ʔ	HEAVY_13_heavy-2			Miller1984
Tubatulabel_DRY_14_dry-2	Tübatulabal	tuba1278	tub	DRY	waag-ɨt	waːɡɨt	w aː ɡ ɨ t	w aː g + ɨ t	DRY_14_dry-2			Miller1984
Tubatulabel_DRY_14_dry-2	Tübatulabal	tuba1278	tub	DRY	awak	awak	a w a k	a w a k	DRY_14_dry-2			Miller1984
Tubatulabel_DIRTY_16_dirty-1	Tübatulabal	tuba1278	tub	DIRTY	tuguubiš-ɨt	tuɡuːbiʃɨt	t u ɡ uː b i ʃ ɨ t	t u g uː b i ʃ + ɨ t	DIRTY_16_dirty-1			Miller1984
Tubatulabel_DIRTY_16_dirty-1	Tübatulabal	tuba1278	tub	DIRTY	utuguubiš	utuɡuːbiʃ	u t u ɡ uː b i ʃ	u t u g uː b i ʃ	DIRTY_16_dirty-1			Miller1984
Tubatulabel_FULL_17_full-10	Tübatulabal	tuba1278	tub	FULL	ɨmbɨm	ɨmbɨm	ɨ m b ɨ m	ɨ m b ɨ m	FULL_17_full-10			Miller1984
Tubatulabel_FULL_	Tübatulabal	tuba1278	tub	FULL	pɨim-it	pɨi̯̯mit	p ɨ i̯̯ m i t	p ɨi m + i t	FULL_			Miller1984
Tubatulabel_COLD_18_cold-2	Tübatulabal	tuba1278	tub	COLD	šɨɨb-t	ʃɨːbt	ʃ ɨː b t	ʃ ɨː b + t	COLD_18_cold-2			Miller1984
Tubatulabel_COLD_18_cold-2	Tübatulabal	tuba1278	tub	COLD	ɨšɨip	ɨʃɨi̯̯p	ɨ ʃ ɨ i̯̯ p	ɨ ʃ ɨi p	COLD_18_cold-2			Miller1984
Tubatulabel_HOT_19_hot-1	Tübatulabal	tuba1278	tub	HOT	ɨɨdɨɨʔ-ɨt	ɨːdɨːʔɨt	ɨː d ɨː ʔ ɨ t	ɨː d ɨː ʔ + ɨ t	HOT_19_hot-1			Miller1984
Tubatulabel_HOT_19_hot-1	Tübatulabal	tuba1278	tub	HOT	ɨʔɨdɨɨʔ	ɨʔɨdɨːʔ	ɨ ʔ ɨ d ɨː ʔ	ɨ ʔ ɨ d ɨː ʔ	HOT_19_hot-1			Miller1984
Tubatulabel_WOMAN_20_woman-10	Tübatulabal	tuba1278	tub	WOMAN	koimi	koi̯̯mi	k o i̯̯ m i	k oi m i	WOMAN_20_woman-10			Hale1964
Tubatulabel_MAN_21_man-2	Tübatulabal	tuba1278	tub	MAN	taatwa-l	taːtwal	t aː t w a l	t aː t w a + l	MAN_21_man-2			Miller1984
Tubatulabel_PERSON_	Tübatulabal	tuba1278	tub	PERSON	nɨmɨ-	nɨmɨ	n ɨ m ɨ	n ɨ m ɨ	PERSON_			Hale1964
Tubatulabel_FISH_23_fish-2	Tübatulabal	tuba1278	tub	FISH	kuyuu-l	kujuːl	k u j uː l	k u y/j uu/uː + l	FISH_23_fish-2			Miller1984
Tubatulabel_BIRD_	Tübatulabal	tuba1278	tub	BIRD	čikii-t	ʧikiːt	ʧ i k iː t	tʃ i k iː + t	BIRD_			Miller1984
Tubatulabel_DOG_25_dog-1	Tübatulabal	tuba1278	tub	DOG	punku	punku	p u n k u	p u n k u	DOG_25_dog-1			Miller1984
Tubatulabel_LOUSE_26_louse-5	Tübatulabal	tuba1278	tub	LOUSE	nahaa-l	nahaːl	n a h aː l	n a h aː + l	LOUSE_26_louse-5			Miller1984
Tubatulabel_SNAKE_27_snake-6	Tübatulabal	tuba1278	tub	SNAKE	tuha-t	tuhat	t u h a t	t u h a + t	SNAKE_27_snake-6			Miller1984
Tubatulabel_TREE_28_tree-2	Tübatulabal	tuba1278	tub	TREE	uuʔu-t	uːʔut	uː ʔ u t	uː ʔ u + t	TREE_28_tree-2			Miller1984
Tubatulabel_BARK_29_bark-8	Tübatulabal	tuba1278	tub	BARK	opit	opit	o p i t	o p i t	BARK_29_bark-8			Miller1984
