Phone1	Phone2	Surprisal
a	a	0.0
ã	-	0.0
ã_ŋ	ɑ̃	0.0
b	b	0.612
b	ˈe_v	2.015
b	v	3.349
b_w	b	0.0
d	d	0.687
d	-	1.401
dʲ	d	0.0
f	f	0.0
fʲ	f	0.0
i	i	0.0
ĩ	ĩ	0.0
j	ˈe	0.311
j	-	2.365
j_ʀ	ð	0.0
k	k	0.435
k	k_w	3.152
k	ˈa	3.557
k	-	3.99
k_w	k	0.0
l	l	0.263
l	-	2.585
l_w	l	0.0
lː	l	0.0
m	m	0.0
mʲ	m	0.0
n	n	0.0
n_ˈe	n_ˈɛː	0.0
p	p	0.0
pʲ	ʃ_ə	0.0
s	s	0.072
s	ˈe_ʃ	4.723
s	ʦ	6.526
t	t	0.0
u	o	0.856
u	ɔ	1.702
u	y	2.834
ũ	ɔ̃	0.0
v	v	0.0
vʲ	v	0.0
w	-	0.921
w	w	1.416
w	ˈɔ	3.363
w_ˈɔ	ˈoː	0.0
y	-	0.0
z	-	0.96
z	z	1.041
ŋ	-	0.504
ŋ	ˈĩ	1.763
ɒ	a	1.421
ɒ	ə	2.012
ɒ	-	2.529
ɒ	ɛ	2.663
ɒ	ɑː	4.399
ɔ	a	0.565
ɔ	ə	1.934
ɔ	i	4.444
ɔ	-	5.939
ə	ə	0.92
ə	o	2.069
ə	-	3.587
ə	e	4.207
ə	ʁ_o	4.361
ə	ɛ	4.404
ɡ	ɡ	0.0
ɪ	e	0.0
ɲ	ɲ	0.467
ɲ	-	1.856
ʀ	ʁ	0.596
ʀ	ð	1.808
ʀ	ʁ_a	5.099
ʀ	-	5.398
ʎ	ʎ	0.226
ʎ	-	2.784
ʒ	z	0.0
ʤ	ʒ	0.904
ʤ	-	2.103
ʤ	ð	2.103
ʧ	ʃ	0.62
ʧ	t	1.668
ʧ	-	4.85
ʧ_ə	ð_o	0.0
ˈa	ˈa	1.331
ˈa	j	2.906
ˈa	ˈɛː	3.045
ˈa	ˈaː	3.134
ˈa	-	3.382
ˈa	ˈe	3.556
ˈa	ˈɑː	4.233
ˈa_w	ˈoː	0.0
ˈã	ˈɑ̃	0.0
ˈã_ŋ	ˈɑ̃	0.0
ˈe	j	2.125
ˈe	ˈaː	2.342
ˈe	ˈe	2.47
ˈe	ˈɛ	2.719
ˈe	ˈɛː	3.3
ˈe	j_ˈø	3.322
ˈe	ˈi	4.657
ˈe_j	ˈɛː	0.698
ˈe_j	ˈe	1.382
ˈe_ʀ	ˈe_ʁ	0.0
ˈẽ	ˈɛ̃	0.0
ˈi	ˈe	0.992
ˈi	ˈi	1.257
ˈi	-	3.665
ˈĩ	ˈĩ	0.0
ˈu	ˈoː	2.347
ˈu	ˈø	2.53
ˈu	ˈo	2.536
ˈu	w	2.951
ˈu	ˈu	2.973
ˈu	ʁ	3.059
ˈu	w_ˈɛː	3.624
ˈu_b	ˈy	0.0
ˈũ	ˈɔ̃	0.0
ˈũ_ŋ	ˈɔ̃	0.0
ˈy	ˈu	0.886
ˈy	-	1.124
ˈỹ	-	0.0
ˈœ	w	0.324
ˈœ	-	2.313
ˈɔ	-	1.367
ˈɔ	ˈo	2.052
ˈɔ	ˈu	2.282
ˈɔ	ˈø	2.595
ˈɔ̃	ˈɔ̃	0.0
ˈɛ	ˈe	0.0
ˈɪ	ˈɛː	1.294
ˈɪ	ˈɛ	1.806
ˈɪ	ˈi	2.309
ˈɪ	-	3.257
ˈɪ_j	ˈɛː	0.0
ˈɪ̃	ˈɛ̃	0.0
