Phone1	Phone2	Surprisal
a	-	0.0
b	b	0.655
b	v	1.806
b	ʋ	4.591
b	v̥	4.743
d	d	0.53
d	d̥	1.703
f	f	0.214
f	p	2.859
h	h	0.0
j	j	0.0
k	k	0.357
k	ç	2.189
k_ə	k	0.0
m	m	0.22
m	-	2.822
m_ə	m	0.0
n	n	0.123
n	-	4.244
n	m	5.12
n_d	n	0.0
n_ə	n	0.0
p	p	0.0
s	t	0.0
s_n	t_n	0.0
s_t	s_t	0.0
t	d̥	1.246
t	d	1.453
t	t	2.543
t	-	4.585
v	v	0.447
v	ʋ	1.908
z	s	0.687
z	z̥	2.325
z	z	2.479
ŋ	ŋ	0.0
ŋ_ɡ	ŋ	0.0
ə	-	0.257
ə	ə	2.617
ə_m	m	0.0
ə_ʀ	ɐ	0.0
ɛ_m	m	0.0
ɡ	x	0.867
ɡ	ɡ	1.308
ɡ	ə	4.379
ɪ	ɪ	0.0
ɫ	l	0.0
ʀ	ɐ	1.325
ʀ	r	1.583
ʀ	-	2.068
ʀ	ˈuːə̯	5.129
ʃ	ʃ	0.0
ʦ	t	0.0
ʧ	ʃ_k	0.0
ˈa	ˈa	0.644
ˈa	-	2.178
ˈa	ˈaː	3.654
ˈa	ˈɔ	4.068
ˈaɪ̯	ˈiː	0.847
ˈaɪ̯	-	2.068
ˈaɪ̯	ˈɪ	3.246
ˈaɪ̯	ˈaɪ̯	3.319
ˈaɪ̯_ə	ˈyː	0.0
ˈaɪ̯_ʦ	aɪ̯	0.0
ˈɔ	ˈɔː	1.125
ˈɔ	ˈa	2.234
ˈɔ	-	3.424
ˈɔ	ˈaː	4.254
ˈɔ	ˈɔ	4.254
ˈɔ	ˈɛ	4.254
ˈɔ	ˈʊ	4.254
ˈɔ	ˈɒː	5.254
ˈɔ_ʀ	ˈuːə̯	0.0
ˈɔɪ̯	ˈaʊ̯	0.962
ˈɔɪ̯	ˈuː	2.13
ˈɔɪ̯	-	2.79
ˈɔɪ̯	ˈʊ	3.136
ˈɛ	ˈɛ	1.511
ˈɛ	ˈɪɛ̯	2.358
ˈɛ	-	2.368
ˈɛ	ˈɛː	2.452
ˈɛ	ˈyə̯	3.689
ˈɛ_n	ˈaɪ̯_n	0.0
ˈɛɪ̯	ˈeː	0.0
ˈɛɪ̯_n	n	0.0
ˈɪ	ˈɪ	0.909
ˈɪ	ˈaɪ̯	2.914
ˈɪ	-	3.427
ˈɪ	ˈøː	3.532
ˈɪ	ˈʏ	3.893
ˈɪ	ˈɛ	4.327
ˈɪ	ˈɪə̯	4.997
ˈɪ	ˈyːœ̯	7.181
ˈɪ_ʀ	ˈiː	0.0
ˈʊ	ˈʊ	1.206
ˈʊ	ˈoː	2.176
ˈʊ	-	2.396
ˈʊ	ˈuə̯	3.421
ˈʊ	ˈuː	4.011
χ	k	0.566
χ	x	2.431
χ	k_ə	2.848
χ_t	x_t	0.842
χ_t	ç	1.178
