Phone1	Phone2	Surprisal
a	o	1.752
a	a	2.248
a	e	2.629
a	aː	2.829
a	iː	3.171
a	-	4.661
a	aː_̂	4.661
a_r	r	0.0
a_ʧ	c	0.0
a_ˈ	a_̂	0.128
a_ˈ	a	3.554
b	b	0.0
bʲ	b	0.0
b̥	b̥	0.0
d	d	0.15
d	-	3.343
d̥	d̥	0.0
d̥ʲ	d	0.0
e	e	1.501
e	iː	2.023
e	i	2.059
e	-	2.638
i	-	1.23
i	i	1.404
i	iː	2.351
i_ˈ	i	0.0
j	j	0.0
k	k	0.0
kʲ_i	a_k	0.0
lʲ	l	0.0
lʲ_e	l_i	0.0
m	m	0.294
m	-	2.441
mʲ	m	0.0
n	n	0.0
nʲ	n	0.29
nʲ	ɲ	2.455
o	oː	1.754
o	o	1.897
o	-	2.423
o	aː	3.008
o	uː	3.008
o_ˈ	̂	0.0
p	p	0.0
pʲ	p	0.0
r	r	0.0
r_ɨ	a_r	0.0
s	s	0.0
sʲ	s	0.236
sʲ	s_a	2.727
t	t	0.0
u	uː	0.301
u	u	2.407
v	ʋ	0.0
v_a	ʋ_a	0.0
v_u	u	0.0
v_ɨ	ʋ	0.0
vʲ	ʋ	0.0
w	-	0.592
w	ʋ	1.571
x	x	0.0
xʲ_i	̂_x	0.0
z	z	0.0
zʲ	z	0.0
z̥	z_a	0.0
æ	e	1.301
æ	-	1.589
æ	eː	1.935
æ_ʦʲ	e_t	0.0
ɛ	-	0.0
ɛ_ˈ	̂	0.0
ɣ	ɡ	0.0
ɣʲ	ɡ̊	0.0
ɨ	iː	1.154
ɨ	i	1.828
ɨ	-	1.895
ɫ	l	0.315
ɫ	-	2.351
ɵ	-	0.687
ɵ	eː	1.401
ʂ	ʃ	0.0
ʉ	uː	0.0
ʌ	-	0.0
ʌ_ɫ	l	0.0
ʐ	ʒ	0.0
ʐ̊	ʒ̊	0.0
ʣʲ	d	0.0
ʤ̥	-	0.0
ʦ	ʦ	0.0
ʦ_a	ʦ_e	0.0
ʦʲ	t	0.661
ʦʲ	t_i	1.444
ʧ	ʧ	0.0
ˈ	̂	0.351
ˈ	̌	2.624
ˈ	a_̂	4.209
ˈ_r	r̩_̂	0.0
