Phone1	Phone2	PMI
t_n	s_n	8.861
ɪ	ɪ	8.763
ˈʏ	ˈʏ	7.72
ˈœː	ˈyː	7.514
ˈɪ_t	ˈaɪ̯_s	7.432
n_ʃ	n_ʃ	7.053
l_t	l_t	7.053
ˈeː	ˈeː	7.02
æ_t	ɐ_t	6.938
kʰ	kʰ	6.751
ˈɔʏ̯	ˈyː	6.716
x	x	6.682
ŋ	ŋ	6.629
<#_ˈae̯	<#_ˈaɪ̯	6.539
æ_n	ɐ_n	6.423
d_n	t_n	6.328
x	ɡ̊	6.222
b_m	b_n	6.181
ˈɔ	ˈɔ	6.163
tʰ	ʦ	6.145
<#_n	<#_n	6.097
h	h	6.095
z	z	6.072
ˈae̯_f	ˈiː_b̥	6.044
ɡ	ɡ	6.007
ˈʊ	ˈʊ	5.992
ç	ç	5.85
ˈae̯_k	ˈaɪ̯_ç	5.848
ˈɛː	ˈɛ	5.824
b	b	5.796
ʃ	ʃ	5.712
m	m	5.682
ˈiː_n	ˈaɪ̯_n	5.673
ˈɪ	ˈɪ	5.646
v	v	5.591
k	k	5.529
ˈɛ	ˈɛ	5.522
ˈɒː	ˈaː	5.431
ˈa	ˈa	5.241
ˈaʊ̯	ˈuː	5.203
s	s	5.187
ˈaː	ˈa_ɐ	5.169
f	f	5.088
ç	ɡ̊	5.042
ˈuː	ˈaʊ̯	5.026
ˈae̯	ˈaɪ̯	5.01
ˈyː	ˈɔʏ̯	4.96
d	tʰ	4.902
d	d̥	4.874
l	l	4.848
ˈʊ	ˈɔ	4.813
ˈɛ	ˈeː	4.759
ˈiː	ˈiː	4.674
æ	ɐ	4.657
f	b̥	4.613
ˈuː	ˈɔ	4.576
k	x	4.555
ˈiː	ˈaɪ̯	4.526
p	p͡f	4.468
ˈaː	ˈa	4.454
d	d	4.442
ˈae̯	<#_ˈaɪ̯	4.373
p	f	4.355
t	t	4.26
ˈae̯	ˈiː	4.218
k	ç	4.156
ˈaʊ̯	ˈoː	4.153
ˈoː	ˈaː	4.149
ˈaː	ɐ	4.033
ç	k	3.898
n	n	3.877
<#_ˈae̯	ˈaɪ̯	3.773
n	<#_n	3.765
d_ˈɪ	d_ˈɪ	3.527
ˈɛː	ˈaː	3.358
ˈʊ_l	ˈɔ_l	3.333
ˈɒː	ˈa	3.277
ŋ	ɡ_n	3.244
t	s	3.222
ˈɔ	ˈʊ	3.22
ˈa	ˈaː	3.19
r	ʁ	3.17
ˈaː	ˈaː	3.167
ˈiː_t	ˈaɪ̯_t	3.16
<#	<#_ˈaɪ̯	3.136
<#	<#_n	3.136
ˈae̯_n	ˈaɪ̯_n	3.1
t	ʦ	3.071
ˈaː	ˈɛ	3.008
p_n	f_n	2.967
ˈɒː	ˈoː	2.934
ɾ	t	2.715
ˈaʊ̯	ˈaʊ̯	2.656
<#_n	n	2.593
j	j	2.578
<#	<#	2.532
ˈɛ	ˈaː	2.526
ŋ	ɡ	2.522
p_#>	f_#>	2.496
s	z	2.412
ˈɪ	ˈaɪ̯	2.385
p	f_#>	2.334
s	z_ə	2.279
ˈɛ	ˈɪ	2.274
ŋ_k	ŋ	1.902
k	x_ə	1.854
ʃ	n_ʃ	1.845
ˈae̯_f	b̥	1.758
m	b_n	1.64
n	s_n	1.633
ŋ	n	1.592
ˈae̯	ˈiː_b̥	1.589
ˈae̯	ˈaɪ̯_ç	1.573
ˈiː	ˈiː_ɐ	1.549
ˈɔʏ̯	ˈuː	1.547
ɾ	d	1.542
t	s_n	1.525
b	b_n	1.501
ˈaɪ̯	ə	1.461
æ	ɐ_t	1.456
ˈɪ_t	ˈaɪ̯	1.45
p_#>	f	1.426
k	ŋ	1.403
æ	ʁ_ə	1.337
t	ɐ_t	1.302
t	l_t	1.302
j	ɡ	1.289
l	l_t	1.282
f	ˈiː_b̥	1.273
w	v	1.261
ˈaɪ̯_æ	ʁ_ə	1.26
æ	ə	1.227
ˈiː	ɐ	1.199
æ	ɐ_n	1.182
ˈɪ_t	s	1.176
t_n	s	1.176
ˈae̯_k	ç	1.165
ˈɪ	ˈaɪ̯_s	1.125
k	ˈaɪ̯_ç	1.05
ˈaɪ̯	ʁ_ə	1.048
ˈiː	ˈaɪ̯_n	1.037
b_m	b	1.035
ˈae̯_k	ˈaɪ̯	0.973
n_ʃ	ʃ	0.958
n	n_ʃ	0.951
ˈae̯_f	ˈiː	0.917
ˈae̯	ˈeː	0.885
#>	f_#>	0.86
#>	#>	0.843
d	t	0.797
m	b	0.79
ˈaː	ˈɛ_ɐ	0.686
d	t_n	0.671
æ_t	t	0.633
l_t	t	0.633
n	ɐ_n	0.631
m	n	0.61
s	k_s	0.571
ˈʊ	ˈɔ_l	0.559
d_n	t	0.52
ç	ç_t	0.469
ˈiː_n	ˈaɪ̯	0.46
ˈɪ	d_ˈɪ	0.419
s	k	0.4
l_t	l	0.382
n	ˈaɪ̯_n	0.371
<#	ˈaɪ̯	0.371
æ_t	ɐ	0.364
p	f_n	0.364
æ_n	ɐ	0.332
t_n	n	0.277
ˈiː	ˈaɪ̯_t	0.26
n	t_n	0.252
ç	t	0.249
æ	d_ə	0.21
ˈʊ_l	ˈɔ	0.194
d	d_ˈɪ	0.098
d_ˈɪ	d	0.064
t	ˈaɪ̯_t	0.051
ˈae̯	ˈaɪ̯_n	0.017
t	ˈaɪ̯_s	-0.027
ˈʊ	l	-0.028
d_ˈɪ	ˈɪ	-0.06
l	ˈɔ_l	-0.071
l	ˈɔ	-0.117
ˈae̯_n	ˈaɪ̯	-0.145
t	ɐ_ʦ	-0.174
æ_n	n	-0.207
#>	f	-0.209
n_ʃ	n	-0.21
ˈaɪ̯	ʁ	-0.22
ˈiː_n	n	-0.229
d_n	n	-0.229
ˈaɪ̯_æ	ə	-0.283
n	f_n	-0.296
ˈiː_t	t	-0.31
t	s_ə	-0.315
ˈʊ_l	l	-0.334
<#	n	-0.369
ˈiː_t	ˈaɪ̯	-0.448
b_m	n	-0.448
p_n	f	-0.591
p_n	n	-0.694
ˈae̯_n	n	-0.713
p	n	-0.718
ˈae̯	ç	-0.84
n	s	-0.93
<#_n	<#	-1.112
<#_ˈae̯	<#	-1.113
l	t	-1.118
p_#>	#>	-1.157
n	t	-1.285
n	ʃ	-1.313
p	#>	-1.318
t	l	-1.349
b	n	-1.369
n	f	-1.48
d	n	-1.514
ˈae̯	n	-1.527
t	n	-1.569
ʃ	n	-1.588
n	ˈaɪ̯	-1.665
ˈiː	n	-2.144
ˈaɪ̯_æ	ʁ	-2.22
æ	ʁ	-2.341
k	ˈaɪ̯	-2.448
æ	n	-2.664
n	ɐ	-2.756
k	ə	-3.229
ˈae̯	<#	-3.278
n	<#	-3.444
s	ə	-3.522
f	ˈiː	-3.811
ˈɪ	d	-4.767
æ	d	-4.926
ˈɪ	s	-5.072
d	ˈɪ	-5.212
ˈiː	t	-inf
ˈae̯	b̥	-inf
æ	t	-inf
t	ˈaɪ̯	-inf
t	ə	-inf
t	ɐ	-inf
