Phone1	Phone2	Surprisal
a	a	0.559
a	ɔ_ˈ	3.39
a	ɞ_ˈ	3.51
a	-	3.856
a	ã	3.856
aː	-	0.737
aː	ɞ	1.322
b	b	0.0
b̥	b̥	0.0
c	ʦ	0.0
d	d	0.0
d̥	d̥	0.0
e	-	0.0
eː	u	0.0
i	ə	0.594
i	i_ˈ	2.233
i	i	3.004
iː	i	0.0
k	k	0.15
k	ʧ	3.341
l	l	0.651
l	w	1.462
l̩	-	0.0
m	m	0.378
m	m_j	2.117
n	n	0.0
p	p	0.0
r	r	0.736
r	r̝	1.537
r	ɾ	4.183
r_a	r	0.0
r̩	r	0.0
s	s	0.0
t	t	0.0
u	õ	1.709
u	ã	1.756
u	ə	2.294
u	w_ʉ	2.365
uː	-	0.0
v	v	0.0
x	x	0.442
x	ɡ̊	1.923
z	z	0.0
z̥	-	0.0
æ	j_ã	0.0
ɔ	ɔ	1.368
ɔ	u̯ɛ	1.54
ɔ	u	2.709
ɔ	ɛ	3.705
ɔ	-	4.681
ɛ	ɛ	1.252
ɛ	-	1.991
ɛ	ɔ_ˈ	2.914
ɛ	e_ˈ	3.331
ɛ	a_ˈ	3.373
ɟ	ʣ	0.0
ɟ̊	-	0.0
ɦ	ɡ	0.398
ɦ	ʤ	2.053
ɪ̯a	-	0.0
ɪ̯ɛ	e	1.253
ɪ̯ɛ	ɞ	2.048
ɪ̯ɛ	j_a	2.563
ɪ̯ɛ	j_ɞ	2.563
ɫ	w	0.0
ɫ̩	w	0.8
ɫ̩	w_u	1.232
ɲ	ɲ	0.565
ɲ	-	1.625
ʃ	ʃ	0.0
ʊ̯ɔ	u	0.0
ʋ	v	0.577
ʋ	v_j	1.884
ʋ	f_j	4.089
ʎ	l	0.0
ʒ	ʒ	0.0
ʒ̊	ʒ̊	0.0
ʦ	ʦ	0.0
ʧ	ʧ	0.0
