Phone1	Phone2	PMI
ɡ̊	x_#>	9.982127092306294
f_#>	p_#>	9.980808368785981
<#_ɾ	<#_r	9.957545592067026
<#_m	<#_m	9.869890908455755
m_#>	m_#>	9.748810431082681
l_#>	l_#>	9.714923861830878
ç_#>	k_#>	9.516937721296255
<#_kʰ	<#_k	9.4936749445773
<#_ɡ	<#_x	9.42480228863641
<#_s	<#_s	9.411145028284308
<#_h	<#_h	9.26331500336155
<#_ʃ	<#_ʃ	8.947380118783562
<#_ʋ	<#_v	8.651351321394941
<#_b	<#_b	8.644205615250561
<#_f	<#_f	8.623176041543381
<#_d	<#_d	8.30147906124682
ˈeː	ˈeː_n	8.272648884870746
s_#>	t_#>	8.109631151146672
d_ə	d_n	7.942891521179055
<#_ˈʊ	<#_ˈʊ	7.91869456537518
ˈɔ_l	ˈʊ_l	7.862052898227744
ɪ_ç	ɪ_ç	7.811385200412727
ˈiː_s	ˈøː_t	7.753582757551162
ˈaʊ̯_s	ˈʊ_s	7.743338294819319
<#_j	<#_j	7.558595257310776
<#_ˈoː	<#_ˈɔː	7.558595257310776
ˈeː_ç	ˈeː_k	7.528719564894409
<#_ˈɛ	<#_ˈɛ	7.363607757070391
ʋ	ʋ	7.295535754760255
ˈaʊ̯	ˈuː	7.257959792802569
d_ɑ	d_ɐ	7.256298392107936
m_ə	m_n	7.246053929376093
d̥	d_#>	7.227638603140238
ˈaɪ̯_#>	ˈiː_#>	7.219583187364951
ˈa_l	ˈa_l	7.168620256830006
ˈeː_l	ˈɪɛ̯_l	7.168620256830006
ˈɛ_s	ˈɪɛ̯_t	7.1629415202175135
ˈɪ_l	ˈɪ_l	7.138744564413639
ə_#>	n_#>	7.058515444268565
ˈʊ_n	ˈʊ_n	7.05563215525506
l_d̥	l_t	6.942596288459126
k_ə	k_n	6.8156556938121495
ˈuː	ˈoː	6.785686132752167
ˈɪ_n	ˈɪ_n	6.7045144492370845
ɑ	ɐ_#>	6.6327540198198305
ˈɛː_ɑ	ˈɛː	6.56012584593652
b̥	ʋ_#>	6.546411194854396
ŋ	ŋ	6.363832354797889
ˈoː	ˈɔː	6.083218160457415
ˈɔː	ˈaʊ̯	6.070571755963019
ˈiː	ˈaɪ̯	6.064802686870648
ˈa	ˈaː	6.0385169430039305
ˈeː	ˈeː	5.8844542254736645
ç_t	ç	5.853527276944102
ˈɛː_ɾ_ɪ	ˈɪɛ̯	5.654278293994483
v	v	5.560871296216118
x	x	5.501320206669562
ˈaɪ̯	ˈiː	5.444618644583078
m	m	5.3807309045183125
n_ə	n	5.332114133429746
ˈɛ	ˈɛ	5.229255769003046
ˈʊ	ˈʊ	5.169296906234407
ˈɛ	ˈɪɛ̯	5.1367444438267436
ˈʊ	ˈoː	5.063469509615683
ˈɪ	ˈʏ	5.017049779964532
ɾ	r	5.015233128131599
s	s_#>	4.983718202010789
ˈɪ	ˈɪ	4.883537136769957
l	l	4.735749971468452
ˈaɪ̯	ˈɪ	4.599085484863158
ˈa	ˈa	4.548207857178888
t	t	4.539017762398076
ˈʊ	ˈuə̯	4.35353646668929
n_#>	n	4.266829234445739
ˈa_l	ˈɔ_l	4.094853747474293
n	n	4.034516300581515
ˈʊ_ŋ	ˈʊ_ŋ	3.9621866509938357
ˈɪ	ˈɛ	3.956417232261736
ˈoː_d̥	ˈaʊ̯_d	3.9297419396502735
ˈiː_ɑ	ˈiɛ̯_ɐ	3.9055449838463985
ˈɔː_ɑ	ˈɔː_ɐ	3.9055449838463985
ˈaː_ɾ_ə	ˈuːə̯_m	3.7977170033195335
ˈaɪ̯_ɑ	ˈyː_ɐ	3.767199150753451
ˈaɪ̯_d̥	ˈiː_t	3.7615204141409593
<#_ˈeː	<#_ˈeː	3.7615204141409593
n_ʃ	n_ʃ	3.7615204141409593
ˈiː	ˈøː	3.6861764961977683
ɾ_ˈoː	r_ˈaʊ̯	3.659889785790997
ɾ_ˈɪ	r_ˈɪ	3.659889785790997
ŋ_#>	ŋ_#>	3.653050273464377
ˈɪ	ˈɪə̯	3.5963803290113323
ˈa	ˈɔ	3.5777275399902653
ˈa_ŋ	ˈa_ŋ	3.5722116505130654
l_d̥	l_d	3.565372138186446
ˈɛ_ɑ	ˈiː_#>	3.4281870808076262
ˈɔː	ˈɔː	3.391848865810679
ɾ_ˈaɪ̯	r_ˈiː	3.326556452457664
ˈɪ_n_ə	ˈɪ_n	3.2702797902228635
n_d̥	n_d	3.2663781384175454
ˈeː	ˈaɪ̯	3.1638296319564705
ç_#>	ç_#>	3.1533060645659527
ʦ	t	3.1070270972779475
ŋ	ŋ_ə	3.027360378906975
b̥	v_#>	3.0178136962256743
d_ɑ	t_ɐ	3.017420074928204
ˈaː_ɾ	ˈuːə̯	2.917382618280637
ɪ	ɪ	2.9137446136205085
s_#>	s_#>	2.846088081805867
j_ə	ŋ	2.7984682685272237
l	ˈɪɛ̯_l	2.6976564842878865
k	ç	2.538551757160246
m_ə	m	2.469968125092262
ˈɛ_ɑ	ˈiː	2.4222403425572225
ɣ	ɡ	2.3103856990695557
d_ɑ	ɐ	2.306488429459714
ə_m	m	2.25071595161397
n_s	s	2.22431292703686
ɾ_ə	ɐ	2.0889070092238895
ˈaɪ̯	ˈyː	2.032755694347975
f_ə	p_n	12.125128171211351
ʃ_t	s_t	11.649507192986139
v_ə	v_n	11.540165670490193
n_ɑ	n_ɐ	10.967151108433878
s_ə	t_n	10.828805275340931
x_t	x_t	10.735153170730579
ˈa_n	ˈa_n	10.552113609155036
<#_ˈa	<#_ˈa	10.503245633419137
<#_n	<#_n	10.461360674422421
<#_ʦ	<#_t	10.33740447883827
ʃ_#>	ʃ_k	10.193175076804758
<#_l	<#_l	10.020555389592827
s	z	1.9895439342091101
ɾ_ˈaɪ̯	r	1.9173826182806366
ˈaː	ˈa	1.881457433869646
ˈuː	ˈøː	1.8697430007737683
k	k	1.8666085572594755
ˈoː	ˈaʊ̯	1.8508818246516459
s	t	1.8497402370222205
f_#>	v	1.7048161639168713
ˈɔː	ˈa	1.5222277957185992
d	d	0.9735364573770847
ə_#>	#>	0.8816733794496351
