Phone1	Phone2	Surprisal
b	b	0.0
b_m	f_n	0.0
d	t	0.834
d	d	1.187
d̥	t	0.371
d̥	d	2.141
f	f	0.06
f	b	4.62
h	h	0.0
j	ɡ	0.223
j	j	2.805
k	k	0.846
k	χ	1.393
k	k_ə	3.991
l	ɫ	0.0
m	m	0.519
m	m_ə	2.363
m	n	3.212
n	n	0.235
n	n_ə	3.578
n	n_d	4.309
n	ˈɛɪ̯_n	5.979
p	p	0.893
p	f	1.116
r	ʀ	0.0
s	ʃ	0.352
s	s	2.209
t	s	1.249
t	ʦ	1.684
t	t	1.9
v	v	0.34
v	v_ˈa	3.569
v	-	3.743
v	b	4.287
v_n	b_n	0.0
v̥	b	0.0
w	v	0.0
x	χ	0.0
z	z	0.0
z̥	z	0.0
ç	k	0.737
ç	χ	1.322
ŋ	ŋ	0.505
ŋ	ŋ_ɡ	1.761
ɐ	ʀ	1.256
ɐ	ə_ʀ	1.416
ɐ	ʀ_ə	2.901
ɐ	ʀ_ɛ	3.781
ɒː	-	0.0
ə	-	0.483
ə	ɡ	1.814
ɡ	ɡ	0.0
ɣ	ɡ	0.0
ɣ̊	ɡ	0.0
ɪ	ɪ	0.0
ʃ	ʃ	0.152
ʃ	ʧ	3.321
ˈa	ˈa	0.118
ˈa	ˈɔ	3.669
ˈaɪ̯	ˈɛɪ̯	0.0
ˈaʊ̯	ˈʊ	0.0
ˈaː	-	0.0
ˈeo̯	ˈɔɪ̯	0.0
ˈeː	ˈɛ	0.467
ˈeː	-	1.856
ˈiː	ˈaɪ̯	0.216
ˈiː	ˈɪ_ʀ	2.849
ˈoː	ˈʊ	1.479
ˈoː	ˈɔɪ̯	2.042
ˈoː	ˈɔ	2.068
ˈoː	-	2.646
ˈuː	ˈɔɪ̯	0.0
ˈyː	ˈaɪ̯_ə	0.0
ˈøː	-	0.0
ˈœ	ˈɛ	0.8
ˈœ	-	1.232
ˈɒː	ˈɔ	0.479
ˈɒː	ˈa	1.825
ˈɔ	ˈɔ	1.004
ˈɔ	ˈʊ	1.804
ˈɔ	ˈa	2.219
ˈɔʏ̯	ˈɪ	0.432
ˈɔʏ̯	-	1.951
ˈɛ	ˈɛ	0.688
ˈɛ	ˈɪ	2.358
ˈɛ	ˈɔ	2.442
ˈɛə̯	ˈa	0.0
ˈɛɪ̯	ˈɛɪ̯	0.936
ˈɛɪ̯	ˈɪ	1.471
ˈɛɪ̯	ˈaɪ̯	3.103
ˈɛɪ̯_n	ˈɛ_n	0.0
ˈɛː	ˈɛ	0.974
ˈɛː	ˈɔ	1.026
ˈɪ	ˈɪ	0.267
ˈɪ	-	3.012
ˈɪ	ˈaɪ̯	4.479
ˈʊ	ˈʊ	0.172
ˈʊ	ˈɔ	3.15
ˈʏ	ˈɪ	0.747
ˈʏ	ˈaɪ̯	1.306
