Phone1	Phone2	Surprisal
a	a	0.352
a	e_̂	2.922
a	aː_̂	3.564
a_r	r̩ː	0.0
b	b	0.0
bʲ	b	0.0
d	d	0.412
d	d_a	2.01
d_w	l	0.0
d̥	d̥	0.0
e	-	1.561
e	e	1.865
e	eː	2.094
e	e_̌	2.716
f	-	0.0
i	i	1.207
i	i_̂	1.752
i	iː	1.89
k	k	0.128
k	x	4.514
k	-	4.612
l	l	1.154
l	l_j	1.31
l	ʎ	2.762
m	m	0.0
mʲ	m	0.0
n	n	0.0
n_a	n_a	0.0
nʲ	n_j	0.0
p	p	0.0
pʲ	p	0.0
r	r	0.6
r	-	1.556
r_ɨ	a_r	0.0
rʲ	r	0.0
s	s	0.0
t	t	0.0
t_a	t_a	0.0
t͡ʂ	ʦ	0.0
u	uː	0.442
u	u	1.922
v	ʋ	0.104
v	u	3.847
vʲ	ʋ	0.976
vʲ	ʋ_j	1.024
w	-	1.534
w	l	1.626
w	a	2.319
w	o	2.942
w_a	l_a	0.0
x	x	0.0
z	z	0.0
z̥	z	0.0
ɔ	o	1.219
ɔ	oː	2.702
ɔ	aː	3.183
ɔ	e	3.22
ɔ	eː	4.227
ɔ	a_̂	4.261
ɔ	-	4.845
ɔ	eː_̂	4.845
ɔ	a	5.372
ɕ	t_i	0.786
ɕ	t	1.564
ɕ	a_t	3.609
ɕ_i	r_iː	0.0
ɛ	-	2.087
ɛ	o_̌	2.124
ɛ	e	2.189
ɛ	o	2.231
ɛ	a	3.281
ɡ	ɡ	0.0
ɡʲ_i	ɡ̊	0.0
ɨ	iː	1.463
ɨ	i_̂	2.106
ɨ	a	2.696
ɨ	-	2.911
ɨ	i	3.088
ɪ	eː	1.077
ɪ	e	1.677
ɪ	j_eː	2.229
ɲ	n	0.524
ɲ	ɲ	1.715
ʂ	r	0.0
ʐ	ʒ	0.0
ʐ̊	ʒ	0.0
ʑ	d	0.0
ʒ	ʒ	0.0
ʦ	ʦ	0.855
ʦ	ʧ	1.917
ʦ	ʨ	2.456
