Phone1	Phone2	Surprisal
a	a	0.0
b	b	0.267
b	-	2.565
b̥	b̥	0.0
c	ʧ	0.802
c	ʦ	1.23
d	d	0.293
d	ʣ	2.444
d̥	d̥	0.0
f	f	0.0
iː	i	0.132
iː	-	3.521
j	j	0.0
k	k	0.322
k	-	2.321
l	w	0.762
l	l	1.286
m	m	0.787
m	m_j	1.25
m̩	m_ə	0.0
n	n	0.189
n	ɲ	3.027
o	ɔ	0.678
o	u̯ɛ	1.415
p	p	0.0
r	r	0.0
r_ˈaː	ˈa_r	0.955
r_ˈaː	r	1.046
r̝	r̝	0.36
r̝	ɾ	2.179
r̝̊	r̝	0.0
r̩	ɛ_r	0.0
s	s	0.0
t	t	0.968
t	ʦ	1.032
u	õ	0.0
v	v	0.194
v	v_j	3.943
v	f_j	4.036
x	x	0.442
x	ɡ̊	1.921
z	z	0.268
z	-	2.561
z̥	z̥	0.0
ɛ	-	1.352
ɛ	ɛ	1.593
ɛ	e	3.18
ɛ	ã	3.486
ɛ	u	3.697
ɛː	-	0.0
ɟ	ʣ	0.0
ɦ	ɡ	0.913
ɦ	-	1.919
ɦ	ʤ	2.291
ɪ	ə	0.0
ɲ	-	0.605
ɲ	ɲ	1.545
ʃ	ʃ	0.0
ʒ	ʒ	0.0
ʒ̊	ʒ̊	0.0
ʦ	ʦ	0.0
ʧ	ʧ	0.0
ˈa	ˈa	1.568
ˈa	ˈɞ	2.048
ˈa	ˈɔ	2.205
ˈa	ˈã	2.294
ˈaː	ˈa	0.646
ˈaː	ˈɞ	1.469
ˈiː	ˈi	1.603
ˈiː	ˈə	1.938
ˈiː	-	2.872
ˈiː	j_ˈa	2.872
ˈiː	j_ˈɞ	2.872
ˈl̩	ˈɞ_w	0.0
ˈo	u̯ˈɛ	0.623
ˈo	ˈɔ	2.046
ˈo	ˈu	3.205
ˈou̯	-	0.0
ˈr̩	ˈɛ_r	0.0
ˈu	-	1.199
ˈu	ˈã	1.573
ˈu	ˈõ	2.131
ˈuː	ˈu	0.611
ˈuː	-	1.534
ˈɛ	ˈɛ	1.206
ˈɛ	ˈe	3.221
ˈɛ	-	3.276
ˈɛ	ˈɞ	3.365
ˈɛ	ˈɔ	3.585
ˈɛ	ˈu	3.67
ˈɛ	ˈa	4.115
ˈɛ	j_ˈɛ	4.674
ˈɛ_l	ˈa_w	0.0
ˈɛː	-	0.613
ˈɛː	ˈe	1.531
ˈɪ	ˈə	0.341
ˈɪ	ˈi	2.248
