Phone1	Phone2	Surprisal
a	a	0.757
a	ɛ	2.555
a	-	2.965
a	ɔ	3.256
a	aː	7.504
a_m	ɛ_m	0.0
a_n	n_iː	0.0
a_̂	aː	0.0
aː	a	0.284
aː	aː	2.484
b	b	0.0
d	d	0.575
d	ɟ	1.604
d̥	d̥	0.0
e	ɛ	0.439
e	a	2.97
e	-	3.726
e	e	4.081
e_̂	ɪ̯ɛ	0.0
eː	ɛ	0.593
eː	a	2.453
eː	ɪ̯a	2.697
eː_n	ɛ_ɲ	0.0
eː_̂	æ	0.0
eː_̌	ɪ̯ɛ	0.0
i	i	0.392
i	-	2.07
iː	i	0.839
iː	iː	1.182
iː_̂	i	0.0
j	j	0.0
k	k	0.135
k	-	3.484
l	ɫ	0.895
l	l	2.096
l	ʎ	2.131
m	m	0.0
n	n	0.21
n	ɲ	2.884
o	ɔ	0.149
o	l	3.346
o_̂	ʊ̯ɔ	0.778
o_̂	ɛ	1.262
oː	ɔ	0.189
oː	ʊ̯ɔ_ɫ	3.026
p	p	0.138
p	f	3.451
r	r	0.0
r̩	r̩	0.0
r̩ː	r̩	0.0
s	s	0.0
t	t	0.346
t	c	2.229
t_a	t_a	0.0
t_i	c	0.0
u	v	0.458
u	l̩	1.878
u_̂	u	0.96
u_̂	ɫ̩	1.042
uː	u	0.752
uː	ɫ̩	1.914
uː	uː	2.826
uː_̌	uː	0.0
x	x	0.0
z	z	0.108
z	-	3.79
ɡ	ɦ	0.0
ɡ̊	ɡ̊	0.0
ɲ	ɲ	0.0
ʋ	ʋ	0.0
ʎ	ʎ	0.0
ʒ	ʒ	0.696
ʒ	ʒ̊	1.386
ʦ	ʦ	0.548
ʦ	-	1.662
ʧ	ʧ	0.0
ʨ	ʦ	0.0
̂	-	0.0
̌	-	0.0
