Phone1	Phone2	PMI
<#_n	<#_n	8.418
o_#>	a_#>	8.219
n	<#_n	7.89
<#_s	<#_s	7.57
o	a_#>	7.024
s	<#_s	6.67
p	p	6.16
<#_ˈɔ	<#_a	5.783
<#_t	<#_t	5.588
k	k	5.575
ˈɛ	ˈe	5.5
m	m	5.47
ˈɔ	<#_a	5.343
<#_ɡ	<#_ɡ	5.339
d	d	5.331
<#_d	<#_d	5.308
ɡ	ɡ	5.098
ɫ	l	5.082
ˈa_#>	ˈaːˀ_#>	4.889
n	n	4.87
<#_n	n	4.87
d	<#_d	4.844
ɡ	<#_ɡ	4.811
z	ɡʲ	4.767
ˈa_#>	aːˀ_#>	4.669
r	r	4.559
t	<#_t	4.532
ˈɤ	ˈi	4.482
t	t	4.275
ˈa	ˈaːˀ	4.093
ˈa	ˈaːˀ_#>	4.063
x	ʃ	3.97
ˈɤ	i	3.753
o_#>	a	3.633
o	a	3.633
<#_d	d	3.582
ˈa_#>	aːˀ	3.545
ˈɛ	e	3.509
ˈa	aːˀ	3.507
ˈa	aːˀ_#>	3.468
<#_s	s	3.335
ˈa_#>	ˈaːˀ	3.324
<#_ɡ	ɡ	3.284
ɡ̊	ɡ	3.214
r	rˀ	3.04
s	s	3.037
<#_t	t	2.93
o_r	a_r	2.897
<#	<#	2.865
#>	#>	2.865
k	<#_k	2.812
<#_k	<#_k	2.812
ˈɔ	ˈa	2.79
ˈɔ	a	2.662
ɐ_#>	ei̯_#>	2.56
<#_ˈɔ	a	2.379
v	<#_w	2.291
<#	<#_s	2.148
ɐ	ei̯_#>	2.12
<#_k	k	2.009
<#	<#_n	1.953
s	kʲ	1.922
<#_v	<#_w	1.905
#>	a_#>	1.871
ɐ_#>	ei̯	1.81
<#	<#_w	1.676
ɛ	i	1.569
ɫ	lˀ	1.433
ɐ	ei̯	1.369
#>	ˈaːˀ_#>	1.251
<#	<#_a	1.174
ˈa	ˈai̯	1.055
ˈɤ	ˈa	1.012
<#	<#_t	1.009
ˈɤ	lˀ	1.001
<#	<#_d	0.912
ˈa	ai̯	0.86
ɐ	lˀ	0.815
ˈɤ	w	0.672
k	k_ˈa	0.635
<#	<#_ɡ	0.61
o	a_r	0.563
ɫ	l_a	0.554
v	w	0.551
v_ˈɤ	w_i	0.507
ɡ̊	ɡ_a	0.477
ˈɤ	ˈi_lˀ	0.399
o	r	0.39
ˈɤ	w_i	0.384
#>	aːˀ_#>	0.367
#>	s_#>	0.218
ɫ	a	0.205
#>	ei̯_#>	0.197
ɫ_ɐ	lˀ	0.157
r	a_r	0.107
m	t	-0.011
t	n	-0.031
<#_v	w	-0.27
#>	ˈaːˀ	-0.314
v_ˈɤ	i	-0.321
o_r	r	-0.37
<#	<#_k	-0.421
r	a	-0.43
#>	ei̯	-0.553
vʲ	w	-0.701
ˈa_#>	#>	-0.735
o_#>	#>	-0.735
<#_s	<#	-0.735
<#_n	<#	-0.735
#>	aːˀ	-0.757
v_ˈɤ	w	-0.8
o_r	a	-0.814
<#	d	-0.814
<#_ˈɔ	<#	-0.887
<#_ɡ	<#	-0.887
<#_v	<#	-0.887
<#_d	<#	-0.887
<#_t	<#	-0.896
#>	s	-0.99
ɐ_#>	#>	-1.048
k	<#	-1.048
<#_k	<#	-1.048
<#	k	-1.225
n	<#	-1.263
ˈɔ	<#	-1.328
d	<#	-1.351
ɡ	<#	-1.415
<#	ɡ	-1.445
ɐ	#>	-1.489
<#	n	-1.595
s	<#	-1.635
<#	t	-1.65
<#	w	-1.723
ɛ_m	t	-1.875
o	#>	-1.93
t	<#	-1.952
#>	a	-1.991
v	w_i	-2.04
<#	s	-2.087
ɡ̊	a	-2.175
k	ˈa	-2.175
<#	a	-2.229
#>	a_s_#>	-2.278
v	i	-2.364
v	<#	-2.394
ˈa	#>	-2.395
ɛ	t	-inf
