Phone1	Phone2	PMI
ˈɨ_n	ˈa_n	9.886
<#_m	<#_m	9.866
<#_f	<#_f	9.853
<#_k	<#_k	9.848
<#_v	<#_v	9.652
ˈa_r	ˈa_ɾ	9.624
<#_s	<#_s	9.611
<#_p	<#_p	9.358
<#_n	<#_n	9.301
<#_l	<#_l	9.188
p_t	tː	8.747
ə_#>	a_#>	8.245
r_k	r_k	8.152
<#_j_ˈe	<#_ˈi	8.093
j_#>	j_#>	8.047
s_#>	s_ʊ	7.938
m_#>	m_ʊ	7.71
u_t	u_t	7.519
e_#>	ɪ_#>	7.51
p_t_#>	tː_ʊ	7.458
ʦ_#>	ʦː_ʊ	7.324
kʲ_#>	cː_ʊ	7.182
r_#>	r_ʊ	7.047
n_t	n_t	6.957
ʒ	j	6.876
ˈu_n	ˈɔ_n	6.818
j_ˈe	ˈɛ	6.741
ˈɨ_j	ˈa_n	6.71
ʧ	ɕ	6.567
p_l	c	6.339
u	u	5.967
ˈa_n	nː	5.902
ˈu	ˈo	5.898
k	k	5.393
#>	ʊ_#>	5.201
p	p	5.192
ɡ	ɡ	5.105
s	sː	5.095
t	ʈ_ɽ	5.074
o̯ˈa	ˈɔ	5.017
w_#>	ʊ	4.905
ˈi	ˈi	4.825
t	t	4.787
ˈo	ˈu_tː	4.765
<#	<#_a	4.679
ˈu	ˈu	4.602
ˈo	ˈɔ	4.461
s_k	s_k	4.408
ˈa	ˈa	4.341
ʤ	ɕ	4.329
ˈe	ˈɛ	4.285
d	d	4.28
ˈa_k	ˈa_k	4.213
<#_ˈu	<#_ˈu	4.164
r	r	4.148
<#_f_l	<#_ç	4.071
r_n	ɾ_n	4.026
ˈo_k	ˈɔ_k	4.026
d_ˈe	ɾ_i	4.021
<#_a	<#_a	3.992
ˈe	ˈi	3.986
ˈu_m	ˈu_m	3.971
m_ə	m_a	3.934
a_#>	a	3.919
<#_ʃ_ˈa	s_ˈɛ	3.859
s_#>	sː_ʊ	3.831
<#	<#_j	3.827
<#	<#_ˈa	3.821
ˈi_k	ˈi_k	3.795
o̯ˈa_r	ˈu_ɾ	3.776
k_r	k_ɾ	3.688
ˈi_n	ˈɛ_n	3.663
<#_ʤ	<#_ʤ	3.653
r	ɾ	3.65
ˈe_r	ˈɛ_r	3.613
t_r	ʈ_ɽ	3.605
ˈa_l	ˈa_w	3.581
b	v	3.553
t_ˈa	t_ˈa	3.528
ˈo	ˈu	3.441
ˈa_r	ˈɛ_ɾ	3.334
m_n	ɲː	3.307
e_d	ˈi_ɾ	3.302
<#_ʃ	<#_s	3.3
n	n	3.284
kʲ	cː_ʊ	3.245
<#_p	<#_c	3.212
ˈɨ_n	n	3.149
d	ɾ	3.095
m_n	nː	3.01
e̯ˈa	ˈi	2.998
m	ˈɛ_ɖː	2.997
<#_f_r_u	b	2.995
ˈə	ˈi	2.995
t_r	ɽ	2.753
ˈi	ˈi_ɟː	2.689
<#_j	<#	2.605
j	ɟː	2.538
#>	a_#>	2.477
ˈi	ˈɛ	2.47
b	ŋ	2.334
i	i	2.287
o̯ˈa	ˈu	2.266
ˈau̯_r	r	2.256
s	s	2.253
ˈa_l	ˈa	2.171
e̯ˈa_#>	ˈi	2.079
k_ə	kː_a	12.353
r_e_#>	ɾ_ʊ	12.052
<#_r	<#_ʐ	12.014
<#_ɡ	<#_ɡ	11.815
m_e	m_ɪ	11.788
p_#>	p_ʊ	11.536
<#_d	<#_d	11.324
l_#>	ɖː_ʊ	11.236
<#_b	<#_b	11.222
<#_ʧ	<#_ɕ	11.085
t_#>	t_ʊ	11.061
r_#>	l_ʊ	10.942
ˈi_n	ˈi_n	10.846
ˈu_n	ˈu_n	10.658
k_#>	k_ʊ	10.62
w_#>	v_ʊ	10.513
<#_ˈa	<#_ˈa	10.474
e_r	ɪ_ɾ	10.371
e̯ˈa_r	ˈi_ɾ	10.341
n_#>	n_ʊ	10.334
<#_ˈo	<#_ˈɔ	10.332
ˈa_r	ˈa_r	10.283
<#_ʤ	<#_j	10.213
<#_t	<#_t	10.104
<#_s	<#_ʃ	10.074
ʃ_t	ʃː	10.022
r	i_ɾ	1.962
m	m	1.926
ˈɨ_j	ˈa	1.868
p	w	1.858
u_#>	ʊ	1.834
n	nː	1.827
j	ˈɛ	1.793
l	l	1.781
a	a	1.697
ˈe_r	ɾ	1.609
e	ɪ	1.488
<#	<#_n	1.44
<#	<#_k	1.376
r_#>	ʊ	1.271
n_#>	ʊ	1.26
#>	ɪ_#>	1.169
e	i	1.169
ˈa	ˈɛ	0.826
ˈu	ˈɔ	0.813
t	ˈa	0.6
ə_#>	#>	0.421
