Phone1	Phone2	Surprisal
b̥	b	0.443
b̥	f	1.919
d̥	d	0.0
f	f	0.0
h	h	0.0
i	ɪ	0.415
i	i	2.0
j	ʒ	0.0
j_ə	n	0.0
k	ɡ	0.475
k	-	1.834
k_s	s	0.0
kʰ	kʰ	0.0
l	l	0.063
l	ˈeː_l	4.54
m	m	0.102
m	ˈoː	3.877
m_ə	m	0.0
n	n	0.196
n	ˈʏ_n	3.811
n	ˈɪ_n	4.166
n_ə	n_n	0.0
oː	ˈaʊ̯	0.0
p	b	0.0
pʰ	pʰ	0.0
s	z	1.021
s	z̥	2.1
s	d	2.333
s	s	3.724
s_t	s	0.0
s_ˈeː	z	0.0
t	d	0.576
t	-	2.403
t	t	2.834
v	v	0.0
v_ə	m	0.0
v̥_ə	b_m	0.0
x	x	0.872
x	ɡ	1.14
z̥	d	0.0
æ̆	ɐ	0.0
ŋ	ŋ	0.0
ɐ	ɐ	0.0
ɐ_ʦ	d	0.0
ɑ	-	0.0
ə	n	0.678
ə	ŋ	2.786
ə	-	2.847
ə	m	3.457
ɡ̊	ɡ	0.24
ɡ̊	k	2.706
ɣ̊	x	0.735
ɣ̊	ɡ	1.324
ɣ̊_ə	ɡ_n	0.0
ʀ	r	0.0
ʃ	ʃ	1.044
ʃ	ç	1.693
ʃ	ɡ	2.772
ʃ	-	4.081
ʃ_d̥	ʃ_t	0.0
ʃ_t	ç	0.0
ʒ̊	ʃ	0.0
ʒ̊_ə	ŋ	0.0
ʣ̥	-	0.0
ʦ	tʰ	0.49
ʦ	d	1.795
ˈa	ˈa	1.105
ˈa	ˈoː	1.675
ˈa	-	2.172
ˈa_l	ˈaː	0.0
ˈai̯	ˈiː	0.691
ˈai̯	ˈɪ	1.394
ˈau̯	ˈuː	0.0
ˈaː	ˈaʊ̯	0.913
ˈaː	-	1.761
ˈaː	ˈaɪ̯	2.523
ˈãː	ˈaɪ̯_n	0.0
ˈe	-	0.954
ˈe	ˈɛ	1.772
ˈe	ˈœː	2.389
ˈeː	-	0.0
ˈi	ˈɪ	0.645
ˈi	-	2.472
ˈi	ˈʏ	2.472
ˈiː	ˈaɪ̯	0.631
ˈiː	-	1.699
ˈiː	ˈɛː	4.432
ˈĩː	ˈɔʏ̯_n	0.0
ˈo	ˈʊ	0.333
ˈo	ˈɔ	2.277
ˈoĩ̯	ˈeː_n	0.0
ˈoi̯	ˈyː	0.886
ˈoi̯	-	1.124
ˈoː	ˈoː	0.922
ˈoː	ˈaʊ̯	1.083
ˈõː	ˈøː_n	0.0
ˈu	ˈʊ	0.822
ˈu	-	2.533
ˈu	ˈɔ	2.873
ˈu	ˈaʊ̯	2.998
ˈuː	ˈaʊ̯	0.322
ˈuː	ˈuː	2.322
ˈæ	-	0.0
ˈæː	-	0.0
ˈɑ	ˈa	0.281
ˈɑ	-	2.498
ˈɑː	ˈoː	0.982
ˈɑː	ˈaː	2.267
ˈɑː	ˈa	2.534
ˈɑː	-	3.14
ˈɑ̃i̯	ˈiː_n	0.0
ˈɔ	ˈaʊ̯	0.674
ˈɔ	-	1.421
ˈɔ_ɐ	ˈɔː	0.0
ˈɛ	-	0.73
ˈɛ	ˈeː	1.333
ˈɛ_d̥	ˈɛ_l	0.0
ˈɛː	-	0.0
ˈɛ̃ː	ˈoː_n	0.0
