Phone1	Phone2	Surprisal
b	b	0.339
b	f	3.025
b	-	3.532
b_ɑ	v_ə	0.0
d	d	0.0
e	ə	0.0
e_n	ə	0.415
e_n	j_ə	2.0
eː	j	0.0
f	f	0.0
f_ɑ	p_ə	0.0
fː	p	0.0
h	h	0.0
h_ɑ	ˈoː	0.0
i	-	0.679
i	ə	1.414
k	k	0.0
kʰ	k	0.0
kː	ɣ̥	0.0
l	l	0.0
m	m	0.0
mː	m	0.0
n	n	0.165
n	ə	3.211
n_i	n	0.0
nː	n	0.0
o	ə	0.825
o	-	1.199
ou̯	ˈoː	0.0
oː_n	j_ə	0.0
p	p	0.0
p͡f	p	0.0
r	r	0.215
r	ˈiː_r	3.299
r	ə	4.768
r_ʦ	t	0.0
s	s	0.143
s	z	3.403
s_t	s_t	0.0
s̻	t	0.0
s̻ː	t	0.0
t	d	0.52
t	t	1.725
tː	d	0.0
u	ə	0.663
u	-	1.44
v	v	0.0
w	v	0.291
w	-	2.453
w_ˈei̯	v_ˈoː	0.0
x	x	0.502
x	k	1.766
xː	k	0.0
xː_ɑ	k_ə	0.0
ŋ	ŋ	0.0
ŋ_ɡ	ŋ	0.0
ɑ	ə	0.22
ɑ	-	3.696
ɑ	n_ə	4.618
ɑ	ɪ	5.413
ə	-	0.0
ɛ	-	1.0
ɛ	ə	1.0
ɛ_h	i	0.0
ɡ	ɣ	0.631
ɡ	-	2.135
ɡ	ɪ_ɣ̥	2.982
ʦ	t	0.0
ʦː	t	0.0
ˈe	-	0.637
ˈe	ˈa	1.486
ˈei̯	ˈeː	0.376
ˈei̯	ˈaː	2.126
ˈeː	ˈeː	0.0
ˈi	ˈɪ	1.071
ˈi	ˈiː	1.563
ˈi	ˈɛː	3.194
ˈi	-	3.71
ˈi_r	ˈi	0.0
ˈie̯	ˈi	0.0
ˈio̯	j_ˈoː	0.518
ˈio̯	-	1.728
ˈiu̯	j_ˈuː	0.0
ˈiː	ˈi	0.314
ˈiː	-	2.355
ˈiː_t	ˈiː_d	0.0
ˈo	ˈoːu̯_d	1.864
ˈo	ˈuː	2.102
ˈo	ˈoːu̯	2.214
ˈo	ˈɔ	2.578
ˈo	-	3.192
ˈo_lː	ˈʊ_l	0.0
ˈo_r	ˈoːu̯	0.0
ˈou̯	ˈoː	0.0
ˈoː	ˈoː	0.564
ˈoː	ˈeː	1.628
ˈu	ˈʊ	1.424
ˈu	ˈuː	2.158
ˈu	ˈɔː	2.64
ˈu	ˈɛː	3.087
ˈu	ˈɔ	3.585
ˈu	ˈœː	4.585
ˈuo̯	ˈoːu̯	0.993
ˈuo̯	ˈɛɪ̯	1.361
ˈuo̯	-	3.206
ˈuː	ˈuː	0.288
ˈuː	-	3.031
ˈuː	ˈøː	4.097
ˈɑ	ˈɔː	1.666
ˈɑ	ˈoː	2.247
ˈɑ	ˈɔ	2.741
ˈɑ	ˈaː	3.573
ˈɑ	ˈɛː	3.64
ˈɑ	ˈɛ	4.053
ˈɑ	ˈa	4.059
ˈɑ	-	4.638
ˈɑ_n	ˈoːu̯_n	0.0
ˈɑ_ɡ	ˈaːi̯	0.0
ˈɑː	ˈiː	1.708
ˈɑː	ˈɛɪ̯	2.016
ˈɑː	-	2.103
ˈɑː	ˈoːu̯	2.225
ˈɛ	-	1.315
ˈɛ	ˈɛ	2.312
ˈɛ	j	3.069
ˈɛ	ˈeː	3.069
ˈɛ	ˈi	3.539
ˈɛ	ˈeːu̯	4.788
ˈɛ	ˈiːu̯	4.788
ˈɛ_r	ˈɛɪ̯	0.0
