Phone1	Phone2	Surprisal
aː	ˈu	0.0
âɪ̯	-	0.0
âʊ̯	n_ʦ	0.0
âː	r_ˈa	0.693
âː	-	1.391
ǎː	ˈɛ	1.144
ǎː	ˈɔ	1.2
ǎː	ʊ̯ˈɔ	3.154
b	b	0.0
bʲ	b	0.0
d	d	0.55
d	d̥	1.658
d_ɐ	d̥	0.0
dʲ	ɟ	0.546
dʲ	-	1.666
eː	-	0.723
eː	a	1.343
ěː	a	0.0
iə̯	-	0.0
iː	-	0.0
iː_nʲ	æ	0.0
îə̯	ɛ	0.0
îː	ˈi	0.0
ǐə̯	-	0.0
ǐː	-	0.585
ǐː	v	1.585
j	-	0.0
k	k	1.365
k	ʦ	2.084
k	-	2.262
k	ʧ	2.58
kʲ	k	0.0
lʲ	ʎ	0.549
lʲ	l_ɛ	1.661
m	m	0.0
mʲ	m	0.0
m̌_b	b̥	0.0
n	n	0.205
n	-	2.916
nʲ	-	0.828
nʲ	m	1.196
nʲ_iː	ɡ̊	0.0
oː	ˈa	0.585
oː	ˈaː	1.585
ôː	-	1.0
ôː	ˈa	1.0
ǒː	ˈa	0.0
p	-	0.0
pʲ	p	0.0
r	r	0.336
r	d	2.267
rʲ	r	0.0
ř	r	0.0
s	s	1.235
s	-	1.645
s	ɔ	1.969
sʲ	s	0.679
sʲ	-	2.414
sʲ	x	2.414
t	t	0.684
t	-	1.405
tʲ	c	0.984
tʲ	-	1.016
tʲ_ɪ	c	0.0
uə̯	l̩	0.0
uː	ˈi	0.0
ûː	ˈi	0.0
v	ʋ	0.0
vʲ	ʋ	0.314
vʲ	-	2.354
z	ˈa	0.0
æ̂ɪ̯	ˈi	0.0
æ̌ː	ˈɔ	1.14
æ̌ː	-	1.853
æ̌ː	ˈɛ	1.893
ŋ_ɡ	ʒ̊	0.0
ŋʲ	ˈæ	0.0
ɐ	ˈɔ	1.696
ɐ	-	1.762
ɐ	ɔ	2.414
ɐ	i	2.966
ɐ	a	3.628
ɐ_s	iː	0.0
ɐ_ŋ	ˈu	0.0
ɐɪ̯	ɪ̯ˈɛ	0.0
ɐʊ̯	ˈu	0.0
ɐ̌ʊ̯	ˈu	0.0
ɕ	s	0.0
ɛ	-	0.756
ɛ	ˈɛ	2.085
ɛ	ˈe	3.085
ɛ	e	4.204
ɛɪ̯	ˈi_x	0.0
ɛ̂ʊ̯	ˈu	0.0
ɡ	ɦ	0.0
ɡ_ɐ	x	0.0
ɡʲ	ʒ	0.885
ɡʲ	-	1.125
ɪ	-	0.517
ɪ	ˈɔ	2.471
ɪ	ɪ̯a	3.047
ɪ_rʲ	ˈr̩	0.0
ɫ	ɫ	0.776
ɫ	l	1.265
ʃ	s	0.63
ʃ	x	1.498
ʊ	-	0.345
ʊ	ˈeː	2.232
ʑ	z	0.0
ʒ	z	0.73
ʒ	ɦ	1.332
ˈɐ	a	0.637
ˈɐ	-	1.486
ˈɛ	ˈɛ_z̥	0.0
ˈɪ	-	0.524
ˈɪ	c	2.238
ˈɪ	ɪ̯ɛ	3.434
ˈɪ_s	ɔ	0.0
ˈɪ_ɫ	ˈɫ̩	0.0
ˈʊ	-	0.788
ˈʊ	ˈu	1.248
ˈʊ_s	iː	0.0
