Phone1	Phone2	PMI
k_s	k_s	10.226
ʃ_#>	ʃ_#>	9.892
ˈaʊ̯_#>	ˈʊ_#>	9.678
ˈiː_p	ˈɔ_f	8.936
s_t	s_t	8.635
d_ˈe	t_ˈɔɪ̯	8.512
<#_n	<#_n	8.442
ʃ	ʃ_#>	8.307
<#_ɹ	<#_ʀ	8.046
ˈaʊ̯	ˈʊ_#>	7.935
θ	<#_d	7.409
ŋ	ŋ	7.074
ˈaɪ̯_d	ˈaɪ̯_t	6.896
<#_ˈɐ	<#_ˈʊ	6.879
s_l	ʃ_l	6.865
ˈaɪ̯_n	ˈaɪ̯_n	6.746
ˈɐ_n	ˈɔ_n	6.711
ɫ_d	l_d	6.428
ɹ	<#_ʀ	6.234
n	<#_n	6.107
l_ˈaɪ̯	l_ˈɪ	6.084
ˈiː_#>	ˈaɪ̯_#>	6.065
h	h	6.045
ˈəʊ̯	ˈɛɪ̯	6.011
tʰ	ʦ	5.88
m	m	5.823
kʰ	k	5.747
ʃ_#>	ʃ	5.732
ʃ	ʃ	5.732
b	b	5.719
<#_ˈeɪ̯	<#_ˈa	5.64
f_#>	b_#>	5.584
d_ɹ	t_ʀ	5.533
s_t	ʃ_t	5.512
ˈe_d	ˈɔɪ̯_t	5.46
ɡ	ɡ	5.411
ɪ	ɪ	5.369
ˈəʊ̯_ɫ	ˈa_l	5.34
ˈaʊ̯	ˈɔɪ̯	5.257
ˈɐ	ˈʊ	5.223
<#_d	<#_t	5.221
ˈaɪ̯	ˈaɪ̯	5.156
v	b	5.101
ˈæ	ˈa	5.08
ˈɜː	ˈɔ_ʀ	5.025
ˈɑː	ˈa	4.997
ˈʊ	ˈʊ	4.975
ˈɐ	<#_ˈʊ	4.974
ˈɜː	ˈɔ	4.966
f	f	4.959
k	k	4.952
v	b_n	4.951
l	l	4.783
ˈaʊ̯_#>	ˈʊ	4.761
ʤ_#>	k_#>	4.741
ʤ	k_#>	4.741
ɫ	l	4.637
s	z	4.63
ˈɪ	ˈɪ	4.625
θ	d	4.559
ŋ	ŋ_ɡ	4.508
ˈɔː	ˈa	4.467
ˈɒ	ˈɔ	4.45
k	k_s	4.438
p	p	4.422
ˈe	ˈɛ	4.287
p	f	4.233
ˈeɪ̯	<#_ˈa	4.199
k	χ	4.185
ə	ə	4.149
ð	t_ə	4.127
t	s	4.123
ˈiː	ˈaɪ̯_#>	4.096
ˈeɪ̯	ˈa	4.064
ˈɒ	ˈa	3.99
s	ʃ	3.949
n	n	3.925
<#_n	n	3.925
d	t	3.906
z	z	3.826
ˈɛ	ˈɛ	3.81
f	b_#>	3.81
ɪ	ɪ_k	3.751
d	d	3.693
ˈɪ	ˈɛ	3.606
#>	ˈʊ_#>	3.604
#>	ʃ_#>	3.604
t	ʦ	3.6
<#_ˈɐ	ˈʊ	3.592
p	ˈɔ_f	3.53
ˈiː_#>	ˈaɪ̯	3.465
f_ˈʊ	f_ˈʊ	3.452
ˈaɪ̯_s	ˈaɪ̯_z	3.444
s	s	3.406
ð	t	3.379
ˈiː	ˈɪ	3.374
d	<#_t	3.298
h_ˈaɪ̯	h_ˈɔɪ̯	3.294
t	t	3.257
ɹ	ʀ	3.182
<#_ɹ	ʀ	3.182
ˈe	ˈɔɪ̯	3.147
ˈiː	ˈɔ_f	3.123
ˈɜː	ʀ	3.121
f_#>	b	3.112
