Phone1	Phone2	Surprisal
a	a	0.878
a	-	2.239
a	ˈɔ	2.359
a	ɪ	4.351
a_k	kʲ_i	0.0
a_n	n_ɪ	0.0
a_r	ʀ_ɪ	0.0
â	ˈa	0.391
â	ˈɔ	2.075
âː	ˈa	1.0
âː	-	1.755
âː	ˈo	2.296
ǎ	-	0.0
ǎː	-	1.0
ǎː	ˈɔ	1.0
b	b	0.401
b	bʲ	2.042
d	d	0.815
d	ʥ	2.159
d	d̥	2.727
d	-	4.139
e	ɛ	1.159
e	ɔ	1.461
e	ˈɛ	2.404
eː	-	0.0
ê	ˈe	0.587
ê	-	2.318
ê	e	2.903
êː	ˈe	0.347
êː	ˈa	2.226
êː_d	d̥	0.0
ě	ˈɛ	1.401
ě	-	2.0
ě	ɛ	2.429
ě	ˈɔ	2.429
ěː	-	0.0
i	-	0.556
i	i	1.644
î	ˈi	1.0
î	ˈɪ	1.0
îː	ˈi	0.876
îː	ˈɪ	1.136
ǐː	ˈi	0.0
j	-	0.0
j_êː	ˈe	0.0
j_ěː	ˈe	0.0
k	k	0.0
k_a	x	0.0
l	w	1.058
l	l	1.241
l	d_w	3.369
l_â	w_ˈa	0.0
m	m	0.492
m	mʲ	1.79
m_j	mʲ	0.0
n	n	0.961
n	ɲ	1.833
n	n_ɪ	3.022
n	ˈo_n	3.598
o	ɔ	0.0
ô	ˈɔ	0.4
ô	ˈo	2.459
ô	o	4.048
ôː	ˈo	0.555
ôː	ˈɔ	1.646
ǒ	w_ˈɔ	0.747
ǒ	ˈɔ	1.307
p	p	0.809
p	pʲ	1.22
r	ʀ	0.837
r	ʀʲ	1.466
r	ʃ	3.676
r_a	ʀʲ	0.0
r̩̂	ˈɔ_ʀ	0.0
r̩̂ː	ˈɔ_ʀ	0.755
r̩̂ː	ʀ	1.296
s	s	0.0
t	t	0.643
t	ʨ	1.476
t_i	ʨ	0.0
t_ôː	t_ˈɔ	0.0
u	u	0.0
uː	b̥	0.0
û	w	0.891
û	w_ˈu	1.118
ûː	ˈu	0.643
ûː	w	1.476
ǔ	ˈu	0.0
ǔː	ˈu	0.0
x	x	0.322
x	xʲ_i	2.322
z	z	0.184
z	-	3.061
ɡ	ɦ	0.0
ɡ̊	-	0.0
ɲ	ɲ	0.0
ʃ	ʃ	0.0
ʋ	ɥ	0.898
ʋ	w	1.11
ʋ_a	w_a	0.0
ʋ_j	ɥ	0.0
ʎ	l	0.0
ʒ	ʒ	0.569
ʒ	ʒ̊	1.618
ʦ	ʦ	0.0
ʧ	ʧ	0.0
ʨ	ʦ	0.0
