Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.0
dʲ	dʲ	0.0
d̥	d̥	0.0
f	f	0.0
h	h	0.0
i	i	0.0
j	j	0.0
k	k	0.0
l	l	0.0
lʲ	lʲ	0.0
m	m	0.0
n	n	0.0
nʲ	nʲ	0.0
p	p	0.0
s	s	0.0
t	t	0.0
t_ʀ	t_ʀ	0.0
tʲ	tʲ	0.0
v	v	0.0
v̥	v̥	0.0
w	w	0.0
x	x	0.0
z	z	0.0
z̥	z̥	0.0
ç	ç	0.0
ŋ	ŋ	0.0
ə	ə	0.0
ə_l	ə_l	0.0
ɛi̯	ɛi̯	0.0
ɡ	ɡ	0.0
ʀ	ʀ	0.0
ʀ_s	ʀ_s	0.0
ʀ_t	ʀ_t	0.0
ʃ	ʃ	0.0
ˈa	ˈa	0.0
ˈai̯	ˈai̯	0.0
ˈaː	ˈaː	0.0
ˈeː	ˈeː	0.0
ˈi	ˈi	0.0
ˈiː	ˈiː	0.0
ˈu	ˈu	0.0
ˈuː	ˈuː	0.0
ˈyː	ˈyː	0.0
ˈœ	ˈœ	0.0
ˈœi̯	ˈœi̯	0.0
ˈœː	ˈœː	0.0
ˈɒ	ˈɒ	0.0
ˈɒː	ˈɒː	0.0
ˈɔ	ˈɔ	0.0
ˈɔu̯	ˈɔu̯	0.0
ˈɔː	ˈɔː	0.0
ˈɛ	ˈɛ	0.0
ˈɛi̯	ˈɛi̯	0.0
ˈɛː	ˈɛː	0.0
ˈʊ	ˈʊ	0.0
ˈʏ	ˈʏ	0.0
