Phone1	Phone2	Surprisal	OOV_Smoothed
<#_j	<#_j	0.0	4.958
<#_n	<#_l	0.0	4.958
<#_nʲ	<#_n	0.0	4.958
<#_ŋ	<#	0.0	4.958
<#_ŋ_a	<#_a	0.0	4.958
a	a	0.939	4.958
a	ɑ	1.276	4.958
a	ɛ	3.939	4.958
a_²¹	a_⁵⁵	0.0	4.958
a_²¹³	a_⁵¹	0.0	4.958
e	e	1.0	4.958
e	ɛ	1.0	4.958
f	f	0.0	4.958
i	i	0.0	4.958
i_n	i_ŋ	0.0	4.958
j	j	0.0	4.958
k	k	0.0	4.958
kʰ	kʰ	0.0	4.958
m	m	0.0	4.958
n	n	0.0	4.958
o	ʊ	0.874	4.958
o	w_ɔ	1.138	4.958
p	p	0.0	4.958
pʰ	pʰ	0.0	4.958
s	ʂ	0.415	4.958
s	s	2.0	4.958
t	t	0.0	4.958
tʰ	tʰ	0.0	4.958
u	u	0.0	4.958
v	-	0.0	4.958
w	w	0.0	4.958
x	x	0.0	4.958
y	y	0.0	4.958
z	ʐ	0.0	4.958
z̩	ʐ̩	0.585	4.958
z̩	z̩	1.585	4.958
²¹	³⁵	0.491	4.958
²¹	⁵¹	2.7	4.958
²¹	⁵⁵	4.115	4.958
²¹	j_²¹⁴	4.7	4.958
²¹	²¹⁴	4.7	4.958
²¹³	⁵¹	0.0	4.958
ŋ	ŋ	0.0	4.958
ɕ	ɕ	0.0	4.958
ə	o	0.83	4.958
ə	ə	1.193	4.958
ə_n	ɤ_ŋ	0.0	4.958
ɚ	ɤ_ɻ	0.0	4.958
ɛ	ɛ	0.737	4.958
ɛ	ɤ	1.322	4.958
ɛ_²¹	ɤ_⁵¹	0.0	4.958
ɥ	ɥ	0.0	4.958
ʦ	ʈ͡ʂ	1.0	4.958
ʦ	ʦ	1.0	4.958
ʦʰ	ʈ͡ʂʰ	0.459	4.958
ʦʰ	ʦʰ	1.874	4.958
ʨ	ʨ	0.0	4.958
ʨʰ	ʨʰ	0.0	4.958
⁵³	²¹⁴	0.0	4.958
⁵⁵	⁵⁵	0.0	4.958
