Phone1	Phone2	PMI
pʰˠ	pʰ	8.76
t	t	8.185
ɡ	ɡ	8.128
bˠ	b	7.703
tʰ	tʰ	7.656
w	w	7.323
h	h	7.304
d	d	7.216
ʃ	s	7.096
ɡˠ	ʥ	7.056
kʰ	kʰ	6.97
kʰˠ	kʰ	6.928
ɕ	s	6.927
l	l	6.701
s	ɕ	6.625
ɳ	nʲ	6.552
ʦʰ	ʦʰ	6.549
k	k	6.53
ȵ	nʲ	6.499
mˠ	m	6.489
ʨʰ	ʦʰ	6.405
ʦ	ʦ	6.249
ʤ	z	6.124
ʑ	z	6.066
p	f	5.967
ʨ	ʦ	5.954
ʈ	ʦ	5.928
ʥ	z	5.904
<#_n	<#_n	5.902
ɦ	ɦ	5.868
k	ʨ	5.847
ɖ	z	5.846
ɖˠ	z	5.774
ʌ	e	5.72
a	a	5.57
m	m	5.492
ɐ	ɑ̃	5.038
o	u	5.0
t̚	ʔ	4.792
b	b	4.786
k̚	ʔ	4.76
ŋ	ŋ	4.7
ʌ_k̚	o_ʔ	4.534
e	ɔ	4.502
ɨ	y	4.448
hˠ	h	4.408
n	n	4.339
sˠ	ɕ	4.27
ʉ	ɯ	4.265
ɡ	ʥ	4.242
ʌ_i	e	4.197
ɑ	u	4.195
ɪ	i	4.156
ə	ɜ	4.11
ʌ	ø	4.076
˧˥	³⁴	4.071
i	e	4.067
p	p	4.063
p̚	ʔ_⁵	4.033
ɑ_u	ɔ	4.021
e_u	ɔ	4.021
a	o	3.995
n	<#_n	3.987
p_ʉ	f	3.957
ɑ	ø	3.951
ɑ	ɑ̃	3.917
ŋˠ	ŋ	3.901
u	ɔ	3.853
ʈˠ	ʦ	3.842
ɑ_ŋ	ɑ̃	3.772
u	ɜ	3.751
ŋ	ɑ̃	3.719
ɦˠ	ɦ	3.714
e	i	3.633
ʌ_m	ø	3.627
ɑ_n	ø	3.611
ɐ	ã	3.607
˥˩	³⁴	3.606
ɑ	ɔ	3.606
<#	<#_n	3.569
ɪ	ɪ	3.56
˦	⁵³	3.433
ɨ	ə	3.404
<#_n	n	3.398
i	j	3.342
ɐ	a	3.267
i	i	3.148
p̚	ʔ	3.12
ɐ_ŋ	ɑ̃	3.102
ɨ	o	2.968
˥˩	²³	2.916
e_i	i	2.797
pʰ	pʰ	2.772
u	o	2.759
u_n	n	2.737
˦	²³	2.73
ə_u	ɜ	2.638
ʉ	f	2.523
ʣ	ʑ	2.5
˧˥	²³	2.498
e_ŋ	i_n	2.459
<#	<#	2.444
u	u	2.437
o	o	2.417
i_a	o	2.394
e	z̩	2.324
ʉ	ɥ	2.271
m	ø	2.244
ɨ_u	o	2.176
ʦʰ	ʨʰ	2.154
ŋ	ã	2.153
lˠ	l	2.149
ɐ	ɥ	1.983
ʣ	z	1.976
b	v	1.97
u_o	u	1.925
m	n	1.912
ɐ_ŋ	ã	1.876
u_ɑ	u	1.863
ɨ	z̩	1.696
i	ə	1.676
n	ø	1.657
e_˦	z̩_⁵³	1.627
e	ɪ	1.536
ə	ə	1.527
ʌ	o	1.487
ɛ	i	1.481
ŋ	ŋ̍	1.463
k̚	o_ʔ	1.422
ŋ	n	1.385
e_n	i	1.347
ʌ	y	1.333
u	ə	1.319
ɨ	j	1.283
ɨ_o	o	1.279
ɪ_m	n	1.242
ɨ	ɜ	1.228
ʌ	o_ʔ	1.221
u	ɯ	1.218
ʉ_ɐ	ɥ	1.2
ʌ_k̚	o	1.161
ʌ_k̚	ʔ	1.095
ə	o	1.075
<#	n	1.065
ʣ_i	ʑ	0.9
i	o	0.766
b_ɨ	v	0.703
ɨ_ʌ	y	0.667
m_ɨ	m	0.644
i_u	ə	0.513
ɨ_u	ɜ	0.448
<#	<#_ɦ	0.411
t̚	ʔ_¹²	0.399
u_ŋ	ŋ	0.363
ɪ	n	0.279
u	i	0.254
u_ɛ	i	0.215
k̚	ʔ_¹²	0.182
e_ŋ	i	0.095
e	i_n	0.077
i_ɪ	i	0.055
æ	n	0.046
<#	ɦ	0.019
e_ŋ	n	-0.015
æ_ŋ	n	-0.099
e_˦	⁵³	-0.12
ŋ	i_n	-0.213
˦	z̩_⁵³	-0.249
i	z̩	-0.3
<#_n	<#	-0.37
n_˧˥	²³	-0.375
i	ʑ	-0.401
u	ŋ	-0.5
n	i	-0.537
u	n	-0.572
ŋ	i	-0.589
e_˦	z̩	-0.607
ɨ	m	-0.678
i_e	z̩	-0.707
ʔ	<#	-0.787
<#_ʔ	<#	-0.787
e	n	-0.806
e	z̩_⁵³	-0.908
k̚	o	-1.472
ɨ	v	-1.539
n	<#	-2.285
˦	z̩	-inf
ʌ	ʔ	-inf
t̚	¹²	-inf
p̚	⁵	-inf
n	²³	-inf
k̚	¹²	-inf
e	⁵³	-inf
