Phone1	Phone2	PMI
<#_l	<#_r	7.82
kʷ	kʷ	7.789
<#_s	<#_s	7.729
l	<#_r	7.625
s	<#_s	6.998
ʦʰ	sʰ	6.961
ʧ	t	6.725
pʰ	b	6.677
k	k	6.534
<#_ŋ	<#_ŋʷ	6.212
p	p	6.187
f	p	5.531
œː	a	5.458
t̚	d	5.407
<#_ŋ	ŋʷ	5.381
iː	e	5.325
m	m	5.098
yː	o	5.051
ʦ	ʔ_s	4.926
aː	uː	4.852
pʰ	pʰ	4.665
l	r	4.65
<#_l	r	4.65
k̚	ɡ	4.586
<#_s	s	4.576
ʊ	o	4.482
n	n	4.462
ŋ	ŋ	4.35
ʦ	s	4.347
ɔː_j	l_ɯː	4.208
ʊ	u	4.152
ɐ	ɯː	3.906
s	s	3.845
w	u	3.837
ŋ	<#_ŋʷ	3.808
ɐ	ɯ	3.723
aː	eː	3.705
ɔː	aː	3.693
ʦ	ʔ	3.649
ʊ	oː	3.549
ɔː	ɯː	3.533
ʧʰ	kʰ	3.491
aː	aː	3.431
h	h	3.385
e	ɯ	3.297
ɐ_n	u_n	3.105
ʊ_k̚	o_ɡ	3.084
m_ɐ	m_ɯ	3.033
ŋ	ŋʷ	2.976
o	aː	2.938
j	i	2.925
aː	r	2.875
j	ɯː	2.825
ɔː	a	2.765
<#	<#_s	2.748
j	ŋ_i	2.731
n	n_s	2.708
<#	<#_r	2.674
yː	eː	2.673
aː	r_aː	2.625
iː	eː	2.589
ɐ	i	2.583
ɔː	aː_l	2.567
<#	<#	2.489
#>	#>	2.489
yː	a	2.479
t̚	d_#>	2.422
aː	r_eː	2.393
ɐ	u	2.37
o	uː	2.274
ŋ	ŋ_s	2.264
s	h	2.254
w	u_#>	2.248
w	u_ʔ	2.171
h	h_m	2.158
ɔː_j	ɯː	2.047
ŋ_²²	ŋ_s	2.027
m	m_#>	2.003
e	r	1.762
t	d	1.724
u	u	1.684
iː	j	1.66
<#	<#_ŋʷ	1.579
j	l	1.495
<#_ɔː	<#_q	1.395
yː	e	1.394
n_³³	n_s	1.391
j	l_#>	1.384
<#_j	<#_ŋ	1.36
ŋ	ŋ_#>	1.266
iː	ɯ	1.235
ɔː	l	1.216
<#	<#_q	1.189
j	n_i	1.168
ŋ	ŋ_ʔ	1.06
<#_w	<#_ɡʷ	1.014
k̚	aː_ɡ	0.962
w_⁵⁵_#>	u_#>	0.914
ɔː	l_ɯː	0.912
iː	i	0.9
s	d	0.864
n_³³	n	0.862
j	l_ɯː	0.842
ŋ_²²	ŋ	0.833
m_²¹_#>	m_#>	0.823
ɪ	r	0.747
<#	ŋʷ	0.747
n	aː_n	0.737
t̚_³	d	0.708
w	ɡʷ	0.677
t̚_²_#>	d_#>	0.667
<#_ɔː	q	0.564
iː	j_ɯ	0.512
w_ɐ	ɢ_u	0.479
ʊ	o_ɡ	0.468
<#_w	ɡʷ	0.464
j	<#_ŋ	0.424
w_³⁵	u	0.371
<#	q	0.357
w	<#_ɡʷ	0.347
m	m_ɯ	0.337
k̚_³	ɡ	0.287
<#	<#_ɡʷ	0.285
k̚	o_ɡ	0.248
n	s	0.214
ɐ	u_n	0.205
<#_j	ŋ	0.17
ɐ	ɢ_u	0.14
ɐ	m_ɯ	0.133
ʊ_k̚	o	0.117
n	u_n	0.1
j_⁵⁵_#>	l_#>	0.089
ŋ_⁵⁵_#>	ŋ_#>	0.077
s	d_i	0.049
ŋ	e_ŋ	0.003
w	ɢ_u	-0.051
j	ŋ	-0.133
w_³⁵	u_ʔ	-0.146
w_ɐ	u	-0.168
n	n_ʔ	-0.228
ŋ	eː_ŋ	-0.243
ɔː_j	l	-0.244
m_ɐ	ɯ	-0.245
<#	ɡʷ	-0.264
#>	u_#>	-0.272
t̚_²_#>	d	-0.276
m_ɐ	m	-0.289
m_²¹_#>	m	-0.289
<#	<#_ŋ	-0.337
ɐ_n	u	-0.367
<#	s	-0.406
ŋ_²¹	ŋ	-0.434
ʊ_k̚	ɡ	-0.459
n_²²	n	-0.489
<#	r	-0.496
#>	l_#>	-0.518
n_³⁵	n	-0.521
ɐ_n	n	-0.529
