Phone1	Phone2	Surprisal	OOV_Smoothed
a	e	1.248	5.003
a	a	2.663	5.003
a	j	3.248	5.003
a	j_a	3.248	5.003
a	u	3.248	5.003
a	w_a	3.248	5.003
a_n	ũ_ã	0.0	5.003
a_ŋ	ẽ	0.737	5.003
a_ŋ	ĩ_ã	1.322	5.003
e	e	1.138	5.003
e	a	1.874	5.003
e	j	1.874	5.003
e_n	ĩ	0.0	5.003
e_w	a_w	0.0	5.003
f	h	0.585	5.003
f	p	1.585	5.003
h	h	0.485	5.003
h	kʰ	1.807	5.003
i	i	0.387	5.003
i	w_e	2.087	5.003
j	j	1.322	5.003
j	-	1.837	5.003
j	a	2.644	5.003
j	w	2.644	5.003
k	k	0.0	5.003
kʰ	kʰ	0.0	5.003
kʰ_j	k	0.0	5.003
k̚	ʔ	0.515	5.003
k̚	k̚	1.737	5.003
l	l	0.485	5.003
l	n	1.807	5.003
m	m	0.637	5.003
m	b	1.485	5.003
n	ŋ	0.0	5.003
n_a	l_a	0.0	5.003
o	a	1.344	5.003
o	o	2.044	5.003
o	ɯ	2.722	5.003
o	w	3.459	5.003
o	j	4.044	5.003
o	w_e	4.044	5.003
p	p	0.0	5.003
pʰ	pʰ	0.807	5.003
pʰ	p	1.222	5.003
s	s	1.222	5.003
s	ʦ	1.485	5.003
s	ʦʰ	2.222	5.003
t	t	0.0	5.003
tʰ	tʰ	0.363	5.003
tʰ	t	2.17	5.003
t̚	k̚	1.0	5.003
t̚	ʔ	1.0	5.003
u	u	0.943	5.003
u	o	2.644	5.003
u	o_w	3.059	5.003
u	w	3.059	5.003
u	i_w	3.644	5.003
u_k̚	e_k̚	0.0	5.003
u_ŋ	a_ŋ	0.0	5.003
v	m	1.0	5.003
v	w	1.0	5.003
w	e	1.0	5.003
w	w	1.0	5.003
²	²	0.212	5.003
²	⁴	2.874	5.003
²⁴	³³	0.255	5.003
²⁴	⁵²	2.624	5.003
³¹	⁵²	0.126	5.003
³¹	³⁵	3.585	5.003
¹¹	⁵⁵	0.0	5.003
ŋ	ŋ	0.83	5.003
ŋ	a_ŋ	2.415	5.003
ŋ	-	3.0	5.003
ŋ	ɡ	3.0	5.003
ɕ	s	0.0	5.003
ɨ	i	0.0	5.003
ɲ	ʣ	0.585	5.003
ɲ	-	1.585	5.003
ʦ	ʦ	0.0	5.003
ʦʰ	ʦʰ	0.515	5.003
ʦʰ	t	1.737	5.003
ʨʰ	ʦʰ	0.0	5.003
⁵	⁴	0.0	5.003
⁵⁵	¹¹	1.078	5.003
⁵⁵	²¹³	1.441	5.003
⁵⁵	³⁵	2.663	5.003
