Phone1	Phone2	Surprisal	OOV_Smoothed
<#	<#_v	-0.0	4.700516130289035
<#_a	<#_a	-0.0	4.700516130289035
<#_b	<#_b	-0.0	4.700516130289035
<#_d	<#_d	-0.0	4.700516130289035
<#_f	<#_f	-0.0	4.700516130289035
<#_k	<#_k	-0.0	4.700516130289035
<#_l	<#_ɰ	0.24100809950379493	4.700516130289035
<#_l	<#_l	2.700439718141092	4.700516130289035
<#_l_ˈɛ	<#_ˈe	-0.0	4.700516130289035
<#_m	<#_m	-0.0	4.700516130289035
<#_n	<#_n	-0.0	4.700516130289035
<#_o	<#_o	-0.0	4.700516130289035
<#_p	<#_p	-0.0	4.700516130289035
<#_r	<#_r	-0.0	4.700516130289035
<#_s	<#_s	-0.0	4.700516130289035
<#_t	<#_t	-0.0	4.700516130289035
<#_z	<#_z	-0.0	4.700516130289035
<#_ɡ	<#_ɡ	-0.0	4.700516130289035
<#_ʋ	<#_v	-0.0	4.700516130289035
<#_ʧ	<#_ʧ	-0.0	4.700516130289035
<#_ˈa	<#_ˈa	-0.0	4.700516130289035
<#_ˈo	<#_ˈo	1.0	4.700516130289035
<#_ˈo	<#_ˈɔ	1.0	4.700516130289035
<#_ˈø	<#_ˈɔ	-0.0	4.700516130289035
<#_ˈɔ	<#_ˈɔ	-0.0	4.700516130289035
<#_ˈɛ	<#_ˈa	-0.0	4.700516130289035
a	a	0.3219280948873623	4.700516130289035
a	a_v	2.321928094887362	4.700516130289035
a_#>	a_#>	-0.0	4.700516130289035
a_s	a_s	-0.0	4.700516130289035
b	b	-0.0	4.700516130289035
d	d	0.4150374992788438	4.700516130289035
d	-	2.0	4.700516130289035
d_e_r	r_e	-0.0	4.700516130289035
e	e	0.3219280948873623	4.700516130289035
e	a	2.321928094887362	4.700516130289035
e_#>	e_#>	0.84799690655495	4.700516130289035
e_#>	#>	1.1699250014423124	4.700516130289035
e_d	ˈe_d	-0.0	4.700516130289035
e_r	a_r	1.0	4.700516130289035
e_r	r_o	1.0	4.700516130289035
f_#>	v_e	0.84799690655495	4.700516130289035
f_#>	v_o	1.1699250014423124	4.700516130289035
i	i	0.5849625007211563	4.700516130289035
i	e	1.5849625007211563	4.700516130289035
i_m	e_m	-0.0	4.700516130289035
j	j	0.4150374992788438	4.700516130289035
j	-	3.0	4.700516130289035
j	o	3.0	4.700516130289035
j_#>	ʤ_o	-0.0	4.700516130289035
j_ˈa	j_ˈa	-0.0	4.700516130289035
k	k	-0.0	4.700516130289035
k_#>	ɡ_o	1.0	4.700516130289035
k_#>	k_o	1.5849625007211563	4.700516130289035
k_#>	w_e	2.584962500721156	4.700516130289035
k_a	k_a	-0.0	4.700516130289035
k_o	k_o	-0.0	4.700516130289035
l	l	0.8744691179161412	4.700516130289035
l	-	1.8744691179161412	4.700516130289035
l	ɰ	2.4594316186372973	4.700516130289035
l_#>	ɰ_o	1.0	4.700516130289035
l_#>	l_#>	1.6780719051126378	4.700516130289035
l_#>	o	2.415037499278844	4.700516130289035
m	m	0.24100809950379493	4.700516130289035
m	ŋ	2.700439718141092	4.700516130289035
m_#>	m_e	0.5849625007211563	4.700516130289035
m_#>	m_o	1.5849625007211563	4.700516130289035
m_ˈa	m_ˈa	-0.0	4.700516130289035
n	n	0.3344190390705592	4.700516130289035
n	ŋ	2.273018494406416	4.700516130289035
n_d	n	-0.0	4.700516130289035
n_t	ŋ_t	-0.0	4.700516130289035
o	o	-0.0	4.700516130289035
o_l	o_ɰ	-0.0	4.700516130289035
p_#>	p_o	-0.0	4.700516130289035
p_ˈa	p_ˈa	-0.0	4.700516130289035
r	r	0.1604646721932461	4.700516130289035
r	-	4.247927513443586	4.700516130289035
r	l	4.247927513443586	4.700516130289035
r_#>	r_o	0.5849625007211563	4.700516130289035
r_#>	r_#>	1.5849625007211563	4.700516130289035
r_s	r_s	-0.0	4.700516130289035
r_ˈa	r_ˈa	-0.0	4.700516130289035
s	s	0.7004397181410922	4.700516130289035
s	s_e	1.3785116232537298	4.700516130289035
s_#>	s_o	1.2016338611696507	4.700516130289035
s_#>	z_e	1.3536369546147005	4.700516130289035
s_#>	z_o	2.523561956057013	4.700516130289035
t	t	0.6280312226130421	4.700516130289035
t	d	3.0874628412503395	4.700516130289035
t	e	3.0874628412503395	4.700516130289035
t	o	3.0874628412503395	4.700516130289035
t_#>	t_o	1.0	4.700516130289035
t_#>	t_e	1.7369655941662063	4.700516130289035
t_#>	d_o	2.321928094887362	4.700516130289035
t_e	t	-0.0	4.700516130289035
t_ˈa	t_ˈa	-0.0	4.700516130289035
u_l	ɰ	-0.0	4.700516130289035
w	w	-0.0	4.700516130289035
z	z	-0.0	4.700516130289035
ø	-	-0.0	4.700516130289035
ŋ	ŋ	-0.0	4.700516130289035
ɡ	ɡ	-0.0	4.700516130289035
ɲ	ɲ	-0.0	4.700516130289035
ɲ_#>	ɲ_o	-0.0	4.700516130289035
ʤ	z	1.222392421336448	4.700516130289035
ʤ	ʤ	1.8073549220576042	4.700516130289035
ʤ	ʧ	1.8073549220576042	4.700516130289035
ʧ	ʧ_o	0.5849625007211563	4.700516130289035
ʧ	t_e	1.5849625007211563	4.700516130289035
ˈa	ˈa	-0.0	4.700516130289035
ˈa_#>	ˈa_r	0.5145731728297583	4.700516130289035
ˈa_#>	ˈa_ŋ	1.7369655941662063	4.700516130289035
ˈa_n	ˈa_ŋ	-0.0	4.700516130289035
ˈe	ˈe	1.632268215499513	4.700516130289035
ˈe	ˈi	1.9541963103868754	4.700516130289035
ˈe	j_ˈe	2.954196310386875	4.700516130289035
ˈe	j_ˈɛ	2.954196310386875	4.700516130289035
