Phone1	Phone2	Surprisal
a	a	0.662
a	-	2.233
a	ˈa	2.687
b	v	0.739
b	b	1.319
d	d	0.26
d	-	2.599
e	e	0.536
e	i	3.077
e	ẽ	3.106
e	-	3.721
f	f	0.0
i	e	1.488
i	i	1.644
i	-	2.609
i	ĩ	2.647
j	-	1.478
j	ˈe	1.623
j	j	1.66
j_t	ˈe_ʧ	0.0
k	k	0.0
k_ˈɑ	k_ˈa	0.0
l	l	0.666
l	w	2.097
l	-	2.879
l_ʊ	w	0.0
m	m	0.225
m	-	3.525
m	mː	4.115
n	ŋ	0.478
n	n	1.825
n_t	ŋ	0.0
o	u	0.985
o	w	2.239
o	ˈũ	2.983
o	-	3.395
o	ũ	4.029
o_s	e	0.0
p	p	0.147
p	-	3.37
p_ˈe	p_ˈe	0.0
r	ɾ	0.874
r	ʀ	1.139
s	s	0.639
s	-	1.851
s	z	3.633
s_p	s_p	0.0
s_ʊ	ˈe_s	0.0
s_ˈe	s_ˈe	0.0
t	t	0.0
u	u	0.601
u	y	1.554
v	v	0.0
w	w	0.685
w	-	1.403
w_ˈa	ˈa	0.0
ð	-	0.992
ð	d	1.344
ð	t	3.276
ð_ˈa	d_ˈa	0.0
ŋ	ŋ	0.0
ɐ	ɔ	0.13
ɐ	n_ɔ	3.533
ɑ	ã	0.0
ɔ	-	0.0
ɟ	j	0.205
ɟ	lː	2.915
ɟ_ʊ	j	0.0
ɡ	ɡ	0.368
ɡ	k	2.15
ɣ	ɡ	0.383
ɣ	k	2.896
ɣ	ˈe_k	3.337
ɪ	e	0.0
ɲ	ɲ	0.937
ɲ	n	1.538
ɲ	ŋ	2.905
ɲ_ʊ	ŋ	0.0
ɾ	ɾ	0.799
ɾ	ʀ	1.605
ɾ	e	4.989
ɾ	ˈi	4.989
ɾ	ˈe_ʀ	5.718
ɾ	l	6.092
ɾ_n	ʀ	0.0
ɾ_t	ˈe_ʀ	0.0
ɾ_ɐ	ɾ_ɔ	0.0
ɾ_ʊ	ɾ_e	0.0
ɾ_ˈa	ɾ_ˈa	0.0
ʃ	ʤ	0.687
ʃ	s	1.834
ʃ	j_s	3.349
ʊ	e	1.284
ʊ	w	1.497
ʊ	j	2.088
ʧ	p_l	1.0
ʧ	f_l	2.0
ʧ	k_l	2.0
ˈa	ˈa	0.294
ˈa	ˈã	2.439
ˈe	ˈe	1.781
ˈe	j	2.187
ˈe	ˈẽ	2.34
ˈe	ˈɛ	2.791
ˈe	j_ˈe	4.105
ˈe	-	4.158
ˈe	e	4.906
ˈi	ˈi	0.687
ˈi	ˈĩ	2.355
ˈi	ˈẽ	3.748
ˈi	j_ˈe	4.754
ˈi	ˈe	4.754
ˈi	-	4.842
ˈo	ˈu	1.651
ˈo	ɥ	2.784
ˈo	ˈũ	2.95
ˈo	ˈa	3.329
ˈo	w_ˈẽ	3.415
ˈo	w_ˈe	3.916
ˈo	w	4.13
ˈo	ˈy	4.431
ˈo	ɥ_ˈe	4.501
ˈu	ˈy	1.436
ˈu	ˈũ	2.057
ˈu	ˈỹ	2.057
ˈu	ˈu	2.741
ˈɑ	ˈã	0.0
ˈɔ	w_ˈe	1.219
ˈɔ	w	1.645
ˈɔ	ˈɔ	2.87
ˈɔ	ˈu	3.136
ˈɛ	ˈɛ	0.321
ˈɛ	ˈẽ	3.163
ˈɛ	ˈe	3.51
β	b	0.78
β	v	1.979
β	-	3.433
β	w	3.811
β_ɪ	w	0.0
θ	s	1.081
θ	z	1.904
θ	-	1.942
