Phone1	Phone2	Surprisal
a	-	0.0
b	b	0.66
b	-	1.446
d	d	0.396
d	t	2.058
e̯ˈa	ˈe	0.695
e̯ˈa	ˈɛ	2.36
e̯ˈa	ˈeː	2.417
f	f	0.0
i	i	1.35
i	-	1.387
i	e	2.149
j	j	0.509
j	-	1.749
j_n	ŋ	0.0
k	c	0.312
k	k	2.362
k_ʎ	l	0.0
kʲ	p	0.0
l	l	0.0
m	m	0.346
m	ŋ	2.228
n	n	0.8
n	ɲ	2.447
n	ŋ	2.45
n	-	4.077
o̯ˈa	-	1.0
o̯ˈa	w	2.0
o̯ˈa	ˈo	2.0
p	p	0.454
p	v	1.888
p_t	t	0.0
r	r	0.181
r	l	3.644
r	w	4.714
r_n	r	0.0
s	s	0.0
t	t	0.528
t	d	2.135
t	t_r	3.662
u	i	0.954
u	-	1.751
u	o	2.422
v	v	0.0
w	-	0.658
w	v	1.449
w_ə	f	0.0
z	ʤ	0.984
z	-	1.016
ŋ	ŋ	0.0
ɔ	-	0.0
ə	e	0.0
ɡ	-	0.963
ɡ	ɡ	1.038
ʃ	s	0.0
ʎ	l	0.632
ʎ	j	1.495
ʒ	ʤ	0.0
ʤ	u	0.0
ʦ	ʧ	1.333
ʦ	t	1.716
ʦ	-	1.744
ˈa	ˈa	1.623
ˈa	ˈaː	1.906
ˈa	j_ˈɛ	2.439
ˈa	ˈɛ	2.484
ˈa	-	4.462
ˈe	ˈɛ	0.906
ˈe	ˈeː	2.073
ˈe	ˈe	2.128
ˈi	ˈi	0.785
ˈi	ˈe	2.476
ˈi	ˈɛ	2.825
ˈi	-	3.337
ˈi_ʎ	f_ˈi	0.0
ˈo	ˈo	1.611
ˈo	ˈuː	1.636
ˈo	ˈɔ	2.673
ˈo	-	3.366
ˈo	w_ˈɛ	3.366
ˈu	ˈo	0.961
ˈu	ˈu	1.394
ˈu	ˈoː	3.237
ˈu_k	ˈɔ	0.0
ˈɔ	ˈa	0.0
