Phone1	Phone2	Surprisal
b	b̥	0.0
d	d̥	0.389
d	-	2.923
d	tʰ	3.257
d_ɾ	d̥_ɹ	0.0
e	ɪ	1.205
e	a	1.486
e	ʊ	2.602
e	ɡ̊_a	4.492
f	f	0.0
h	h	0.0
j	j	0.0
j_ɑ	ʤ̊_a	0.0
jː	ʤ̊ː	0.0
k	k	0.171
k	-	3.163
kʰ	kʰ	0.0
l	l	0.199
l	l̥	3.876
l	t͡l̥	4.048
lː	t͡l̥	0.731
lː	l_d̥	1.331
m	m	0.183
m	-	3.072
mː	-	0.0
n	n	0.223
n	n̥	3.292
n	-	4.613
nː	nː	0.39
nː	n_d̥	2.078
p	p	0.642
p	ʰp	1.478
pʰ	pʰ	0.0
s	s	0.0
sː	sː	0.0
t	t	0.403
t	ʰt	2.28
t	ʈ	4.731
t_ə	ʰt͡n̥	0.0
tʰ	tʰ	0.0
tː	ʰt	0.0
v	v	0.0
ç	ʧʰ	0.422
ç	ʧ	1.978
çː	ʰʧ	0.0
ŋ	ŋ	0.0
ŋː	ŋ	0.0
ɑ	a	0.0
ə	-	0.543
ə	ɪ	1.674
ɛ	ɪ	0.0
ɡ	ɡ̊	0.795
ɡ	-	2.308
ɡ	v	2.569
ɡ	v̥	4.234
ɡː	ɡ̊ː	0.0
ɪ	ɪ	0.0
ɲ	ɲ	0.0
ɾ	ɹ	0.207
ɾ	-	3.593
ɾ	r	4.769
ɾ	ɪ_ɹ	6.147
ɾ_e	ɹ_a	0.0
ɾ_n	t͡n̥	0.0
ɾ_ɑ	ɹ_a	0.0
ɾ_ˈʏ	ɹ_ˈɪ	0.0
ʂ	ʃ	0.0
ʉ	ˈœ_d̥	0.0
ʋ	v	0.0
ʰkː	ʰk	0.0
ʰpː	ʰp	0.0
ʰtː	ʰt	0.0
ˈeː	ˈeː	0.768
ˈeː	ˈiː	1.982
ˈeː	ˈɛːa̯	2.646
ˈeː_ɡ	ˈeː	0.0
ˈiː	ˈʊ̯iː	0.323
ˈiː	ˈʊ_ʤ̊ː	3.234
ˈiː	ˈiː	3.405
ˈoː	ˈɔ̯aː	0.342
ˈoː	ˈoː	3.001
ˈoː	-	3.537
ˈuː	ˈɔːu̯	1.481
ˈuː	-	2.158
ˈuː	ˈoː	2.39
ˈuː	ˈɔːu̯_w	2.582
ˈuː	ˈɛ_ɡ̊	4.063
ˈyː	ˈʊ̯iː	0.4
ˈyː	-	2.045
ˈæɪ̯	ˈai̯	1.057
ˈæɪ̯	ˈaːi̯	1.466
ˈæɪ̯	-	2.667
ˈæʉ̯	ˈɛːi̯	1.0
ˈæʉ̯	ˈɛːi̯_j	1.0
ˈæː	-	1.0
ˈæː	ˈeː	1.0
ˈøː	ˈøː	0.0
ˈœ	ˈœ	0.67
ˈœ	ˈɔ	1.428
ˈœʏ̯	ˈɔːi̯	0.0
ˈɑ	ˈa	0.435
ˈɑ	ˈɔ	2.555
ˈɑ	ˈɛ	3.474
ˈɑː	ˈɛːa̯	0.276
ˈɑː	-	2.521
ˈɔ	ˈɔ	1.034
ˈɔ	-	1.877
ˈɔ	ˈœ	2.061
ˈɛ	ˈɛ	0.896
ˈɛ	-	2.289
ˈɛ	ˈa	2.533
ˈɛ	ˈeː	3.551
ˈɪ	ˈɪ	0.246
ˈɪ	-	2.673
ˈʉ	ˈʊ	0.18
ˈʉ	ˈʏ	3.093
ˈʉː	ˈʉːu̯	0.248
ˈʉː	ˈuː	2.66
ˈʊ	ˈɔ	0.549
ˈʊ	-	1.66
ˈʏ	ˈɪ	0.0
