Phone1	Phone2	Surprisal	OOV_Smoothed
<#_n	<#_l	0.0	5.018
<#_w	<#_v	0.0	5.018
<#_ŋ	<#_ɣ	0.0	5.018
a	a	0.214	5.018
a	e	3.273	5.018
a	o	4.858	5.018
a_n	æ̃	0.0	5.018
a_ŋ	ɒ̃	0.0	5.018
e	e	1.0	5.018
e	ə_ʔ	1.0	5.018
f	f	0.0	5.018
i	i	0.907	5.018
i	ĩ	1.1	5.018
j	j	0.0	5.018
k	k	0.0	5.018
kʰ	kʰ͡x	0.0	5.018
m	m	0.0	5.018
n	ŋ	0.415	5.018
n	-	2.585	5.018
n	æ̃	3.585	5.018
n_a	n	0.0	5.018
nʲ	n	0.0	5.018
o	ũ	1.1	5.018
o	ɤ	1.907	5.018
o	-	2.907	5.018
o	w_a_ʔ	2.907	5.018
p	p	0.0	5.018
pʰ	pʰ͡x	0.0	5.018
s	s	0.0	5.018
t	t	0.0	5.018
tʰ	tʰ͡x	0.0	5.018
u	u	1.0	5.018
u	w_ə	2.0	5.018
u	ə_ʔ	2.0	5.018
v	v	0.0	5.018
w	w	0.0	5.018
w_²¹	w_¹¹	0.0	5.018
x	x	0.152	5.018
x	h	3.322	5.018
y	y	0.585	5.018
y	ỹ	1.585	5.018
z	ʐ	0.0	5.018
z̩	z̩	0.0	5.018
²¹	¹¹	0.778	5.018
²¹	²	2.0	5.018
²¹	ʔ_²	2.585	5.018
²¹³	⁴⁵	0.0	5.018
ŋ	ŋ	0.0	5.018
ɕ	ɕ	0.0	5.018
ə	ə	0.918	5.018
ə	ə̃	1.087	5.018
ɚ	ə_ɻ	0.0	5.018
ɛ	ə_ʔ	1.585	5.018
ɛ	a_ʔ	2.17	5.018
ɛ	j_ə	2.17	5.018
ɛ	ɤ	2.17	5.018
ɛ_n	e	0.0	5.018
ɥ	ɥ	0.0	5.018
ʦ	ʦ	0.0	5.018
ʦʰ	ʦʰ	0.0	5.018
ʨ	ʨ	0.0	5.018
ʨʰ	ʨʰ	0.0	5.018
⁵³	⁵³	0.052	5.018
⁵³	³¹	4.807	5.018
⁵⁵	¹¹	0.0	5.018
