Phone1	PhonEnv	Phone2	Surprisal
a	<|S|	ə	0.526
a	<|S|	-	2.848
a	<|S|#	ə	0.447
a	<|S|#	-	4.585
a	<|S|>	ə	0.778
a	<|S|>	-	1.778
a	<|S|>_N	-	0.819
a	<|S|>_N	ə	2.585
a	<|S|>_R	ə	0.049
a	<|S|N	-	0.885
a	<|S|N	ə	2.263
a	<|S|R	ə	0.061
a	<|S|R	-	4.585
a	F_<|S|	ə	2.263
a	F_<|S|	-	4.585
a	F_<|S|>	ə	2.585
a	F_<|S|>_N	ə	2.848
a	F_<|S|N	ə	2.585
a	F|S|	ə	1.848
a	F|S|	-	4.17
a	F|S|>	ə	2.263
a	F|S|>	-	4.585
a	F|S|>_N	ə	2.585
a	F|S|N	ə	2.263
a	F|S|N	-	4.585
a	|S|#	ə	0.426
a	|S|#	-	4.17
a	|S|>	ə	0.71
a	|S|>	-	1.848
a	|S|>_N	-	0.885
a	|S|>_N	ə	2.263
a	|S|>_R	ə	0.061
a	|S|>_R	-	4.585
a	|S|N	-	1.0
a	|S|N	ə	1.848
a	|S|R	ə	0.082
a	|S|R	-	4.17
a_n	<|S|	ə	0.0
a_n	<|S|#	ə	0.0
a_n	F_<|S|	ə	0.0
a_n	F_<|S|#	ə	0.0
a_n	F|S|	ə	0.0
a_n	F|S|#	ə	0.0
a_n	|S|#	ə	0.0
a_r	<|S|	r	0.0
a_r	<|S|#	r	0.0
a_r	|S|#	r	0.0
aː	<|S|	-	0.0
aː	<|S|>	-	0.0
aː	<|S|>_N	-	0.0
aː	<|S|N	-	0.0
aː	|S|>	-	0.0
aː	|S|>_N	-	0.0
aː	|S|N	-	0.0
b	#|S|	b	0.093
b	#|S|	-	4.0
b	#|S|<	b	0.069
b	#|S|<	-	4.415
b	#|S|<_F	b	0.055
b	#|S|<_F	-	4.737
b	#|S|<_R	b	0.055
b	#|S|<_R	-	4.737
b	#|S|F	b	0.069
b	#|S|F	-	4.415
b	#|S|R	b	0.069
b	#|S|R	-	4.415
b	>|S|	-	0.456
b	>|S|	b	1.885
b	>|S|#	-	0.328
b	>|S|#	b	2.3
b	>|S|<	-	0.328
b	>|S|<	b	2.3
b	|S|#	-	0.456
b	|S|#	b	1.885
b	|S|<	b	0.237
b	|S|<	-	2.724
b	|S|<_F	b	0.069
b	|S|<_F	-	4.415
b	|S|<_R	b	0.069
b	|S|<_R	-	4.415
b	|S|F	b	0.093
b	|S|F	-	4.0
b	|S|R	b	0.093
b	|S|R	-	4.0
d	#|S|	d	1.585
d	#|S|<	d	2.0
d	#|S|<_F	d	2.322
d	#|S|<_R	d	2.322
d	#|S|F	d	2.0
d	#|S|R	d	2.0
d	>|S|	d	0.1
d	>|S|#	d	0.0
d	>|S|<	d	0.126
d	>|S|<_F	d	0.447
d	>|S|F	d	0.415
d	|S|#	d	0.0
d	|S|<	d	0.585
d	|S|<_F	d	0.862
d	|S|<_R	d	2.0
d	|S|F	d	0.737
d	|S|R	d	1.585
e	<|S|	ə	0.0
e	<|S|>	ə	0.0
e	|S|>	ə	0.0
f	#|S|	f	0.082
f	#|S|	-	4.17
f	#|S|<	f	0.061
f	#|S|<	-	4.585
f	#|S|<_F	f	0.049
f	#|S|<_R	f	0.049
f	#|S|F	f	0.061
f	#|S|F	-	4.585
f	#|S|R	f	0.061
f	#|S|R	-	4.585
f	>|S|	f	0.877
f	>|S|	-	1.134
f	>|S|#	-	0.337
f	>|S|#	f	2.263
f	>|S|<	-	0.337
f	>|S|<	f	2.263
f	>|S|<_F	-	0.263
f	>|S|<_F	f	2.585
f	>|S|=	f	0.061
f	>|S|=	-	4.585
f	>|S|F	-	0.337
f	>|S|F	f	2.263
f	F_>|S|	-	0.337
f	F_>|S|	f	2.263
f	F_>|S|#	-	0.263
f	F_>|S|#	f	2.585
f	F|S|	-	0.469
f	F|S|	f	1.848
f	F|S|#	-	0.337
f	F|S|#	f	2.263
f	|S|#	-	0.469
f	|S|#	f	1.848
f	|S|<	f	0.157
f	|S|<	-	3.277
f	|S|<_F	f	0.232
f	|S|<_F	-	2.748
f	|S|<_R	f	0.061
f	|S|<_R	-	4.585
f	|S|=	f	0.082
f	|S|=	-	4.17
f	|S|F	f	0.236
f	|S|F	-	2.729
f	|S|R	f	0.082
f	|S|R	-	4.17
f_s	>|S|	ˈoː_f	0.0
f_s	>|S|#	ˈoː_f	0.0
f_s	F_>|S|	ˈoː_f	0.0
f_s	F_>|S|#	ˈoː_f	0.0
f_s	F|S|	ˈoː_f	0.0
f_s	F|S|#	ˈoː_f	0.0
f_s	|S|#	ˈoː_f	0.0
h	#|S|	h	0.458
h	#|S|	-	4.248
h	#|S|	x	4.248
h	#|S|<	h	0.447
h	#|S|<	-	4.663
h	#|S|<	x	4.663
h	#|S|<_F	h	0.094
h	#|S|<_R	h	2.869
h	#|S|F	h	0.119
h	#|S|F	-	4.663
h	#|S|F	x	4.663
h	#|S|R	h	2.547
h	#|S|R	-	4.663
h	#|S|R	x	4.663
h	>|S|	-	1.563
h	>|S|	x	1.563
h	>|S|	h	1.629
h	>|S|<	-	0.89
h	>|S|<	h	1.248
h	>|S|<	x	4.663
h	>|S|<_F	-	0.266
h	>|S|<_F	h	2.869
h	>|S|<_R	h	0.094
h	>|S|>	x	0.732
h	>|S|>	-	2.139
h	>|S|>	h	2.547
h	>|S|F	-	0.341
h	>|S|F	h	2.547
h	>|S|F	x	4.663
h	>|S|R	h	0.119
h	>|S|R	-	4.663
h	>|S|R	x	4.663
h	F_>|S|	-	0.89
h	F_>|S|	x	1.788
h	F_>|S|	h	2.547
h	F_>|S|<	-	0.266
h	F_>|S|<	h	2.869
h	F_>|S|<_F	-	0.218
h	F_>|S|<_F	h	3.132
h	F_>|S|>	x	0.266
h	F_>|S|>	h	2.869
h	F_>|S|F	-	0.266
h	F_>|S|F	h	2.869
h	F|S|	-	1.008
h	F|S|	x	1.863
h	F|S|	h	2.132
h	F|S|<	-	0.341
h	F|S|<	h	2.547
h	F|S|<	x	4.663
h	F|S|<_F	-	0.266
h	F|S|<_F	h	2.869
h	F|S|>	x	0.341
h	F|S|>	h	2.547
h	F|S|>	-	4.663
h	F|S|F	-	0.341
h	F|S|F	h	2.547
h	F|S|F	x	4.663
h	|S|<	h	0.547
h	|S|<	-	3.026
h	|S|<	x	4.248
h	|S|<_F	h	0.297
h	|S|<_F	-	2.77
h	|S|<_F	x	4.663
h	|S|<_R	h	0.873
h	|S|<_R	-	4.663
h	|S|<_R	x	4.663
h	|S|>	x	0.856
h	|S|>	h	2.132
h	|S|>	-	2.189
h	|S|F	h	0.323
h	|S|F	-	2.758
h	|S|F	x	4.248
h	|S|R	h	0.833
h	|S|R	-	4.248
h	|S|R	x	4.248
i	<|S|	-	0.0
i	<|S|#	-	0.0
i	<|S|>	-	0.0
i	|S|#	-	0.0
i	|S|>	-	0.0
i_s	<|S|	s	0.0
i_s	<|S|#	s	0.0
i_s	<|S|>	s	0.0
i_s	|S|#	s	0.0
i_s	|S|>	s	0.0
iː	<|S|	-	0.0
iː	<|S|#	-	0.0
iː	<|S|>	-	0.0
iː	|S|#	-	0.0
iː	|S|>	-	0.0
j	#|S|	-	1.585
j	#|S|<	-	2.0
j	#|S|<_F	-	2.322
j	#|S|F	-	2.0
j	<|S|	-	0.585
j	<|S|<	-	0.678
j	<|S|<_F	-	0.737
j	<|S|F	-	0.678
j	>|S|	-	0.0
j	>|S|<	-	0.0
j	F_>|S|	-	0.0
j	F_>|S|<	-	0.0
j	F|S|	-	0.0
j	F|S|<	-	0.0
j	|S|<	-	0.848
j	|S|<_F	-	1.0
j	|S|F	-	0.848
j_a	<|S|	ə	0.0
j_a	<|S|>	ə	0.0
j_a	<|S|>_N	ə	0.0
j_a	<|S|N	ə	0.0
j_a	|S|>	ə	0.0
j_a	|S|>_N	ə	0.0
j_a	|S|N	ə	0.0
k	#|S|	k	1.585
k	#|S|<	k	2.0
k	#|S|<_F	k	2.322
k	#|S|F	k	2.0
k	>|S|	k	0.126
k	>|S|#	k	0.0
k	>|S|<	k	0.152
k	>|S|<_F	k	0.175
k	>|S|<_N	k	0.0
k	>|S|F	k	0.163
k	>|S|N	k	0.0
k	F_>|S|	k	0.0
k	F_>|S|#	k	0.0
k	F_>|S|<	k	0.0
k	F_>|S|<_F	k	0.0
k	F_>|S|<_N	k	0.0
k	F_>|S|F	k	0.0
k	F_>|S|N	k	0.0
k	F|S|	k	0.0
k	F|S|#	k	0.0
k	F|S|<	k	0.0
k	F|S|<_F	k	0.0
k	F|S|<_N	k	0.0
k	F|S|F	k	0.0
k	F|S|N	k	0.0
k	|S|#	k	0.0
k	|S|<	k	0.341
k	|S|<_F	k	0.515
k	|S|<_N	k	0.0
k	|S|F	k	0.447
k	|S|N	k	0.0
kʷ	#|S|	k_ˈuː	0.0
kʷ	#|S|<	k_ˈuː	0.0
kʷ	#|S|<_F	k_ˈuː	0.0
kʷ	#|S|F	k_ˈuː	0.0
kʷ	|S|<	k_ˈuː	0.0
kʷ	|S|<_F	k_ˈuː	0.0
kʷ	|S|F	k_ˈuː	0.0
l	#|S|	l	1.585
l	#|S|<	l	2.0
l	#|S|<_F	l	2.322
l	#|S|F	l	2.0
l	<|S|	l	0.0
l	<|S|<	l	0.0
l	<|S|<_F	l	0.0
l	<|S|>	l	0.0
l	<|S|F	l	0.0
l	>|S|	l	0.0
l	>|S|#	l	0.0
l	>|S|<	l	0.0
l	>|S|<_F	l	0.0
l	>|S|>	l	0.0
l	>|S|F	l	0.0
l	F_>|S|	l	0.0
l	F_>|S|#	l	0.0
l	F_>|S|<	l	0.0
l	F_>|S|<_F	l	0.0
l	F_>|S|>	l	0.0
l	F_>|S|F	l	0.0
l	F|S|	l	0.0
l	F|S|#	l	0.0
l	F|S|<	l	0.0
l	F|S|<_F	l	0.0
l	F|S|>	l	0.0
l	F|S|F	l	0.0
l	|S|#	l	0.0
l	|S|<	l	0.531
l	|S|<_F	l	0.913
l	|S|>	l	0.0
l	|S|F	l	0.778
lː	>|S|	l	0.0
lː	>|S|<	l	0.0
lː	>|S|<_F	l	0.0
lː	>|S|F	l	0.0
lː	F_>|S|	l	0.0
lː	F_>|S|<	l	0.0
lː	F|S|	l	0.0
lː	F|S|<	l	0.0
lː	|S|<	l	0.0
lː	|S|<_F	l	0.0
lː	|S|F	l	0.0
m	#|S|	m	0.0
m	#|S|<	m	0.0
m	#|S|<_F	m	0.0
m	#|S|F	m	0.0
m	<|S|	m	0.0
m	<|S|>	m	0.0
m	>|S|	m	0.126
m	>|S|<	m	0.0
m	>|S|<_F	m	0.0
m	>|S|>	m	0.234
m	>|S|F	m	0.0
