Phone1	Phone2	Surprisal
a	a	0.14
a	e	3.432
a_p	a_v	0.0
a_r	r	0.0
b	b	0.264
b	v	2.58
bː	v	0.0
cː	ʧ	0.0
d	d	0.431
d	-	1.952
f	f	0.0
i	-	1.326
i	e	1.762
i	i	2.79
i	ˈe	3.623
i	v_e	3.632
i_ʧ	e_z	0.0
j	j	0.43
j	-	1.956
k	k	0.327
k	ɡ	2.301
kː	k	0.0
l	l	0.7
l	r	1.379
m	m	0.0
mː	-	0.0
n	n	0.653
n	ŋ	1.458
nː	n	0.0
p	p	0.0
r	r	0.0
r_u	r_o	0.0
rː	r	0.0
s	s	0.0
sː	s	0.0
t	t	0.713
t	d	1.87
t	-	3.101
tː	t	0.0
u	o	0.026
u	z_o	5.803
v	v	0.0
w	a	0.0
z	z	0.0
ŋ	ŋ	0.0
ɖː	l	0.37
ɖː	-	2.144
ɟ	ð	0.54
ɟ	j	1.678
ɡ	ɡ	0.0
ɲː	ŋ	0.529
ɲː	n	1.703
ʃː	s	0.0
ʒ	z	0.0
ʣ	ð	0.0
ʤ	ð_ˈi	0.0
ʦ	θ	0.0
ʦː	s	0.0
ʧ	θ	0.616
ʧ	z	2.041
ʧ	-	3.254
ʧː	θ	0.0
ˈa	ˈa	0.0
ˈa_rː	ˈɛ_r	0.0
ˈe	ˈe	1.348
ˈe	ˈɛ	2.05
ˈe	e_r	3.05
ˈe	j_ˈe	3.472
ˈe	ˈi	3.578
ˈe	ˈe_r	3.815
ˈe_r	ˈe_r	0.0
ˈi	ˈi	0.823
ˈi	ˈe	1.424
ˈi	ˈi_r	4.009
ˈo	ˈo	0.0
ˈu	ˈu	0.957
ˈu	ˈo	1.357
ˈu	-	3.405
ˈu_l	ˈo_l	0.0
ˈɔ	ˈɔ	0.95
ˈɔ	ˈo	1.242
ˈɔ	ˈo_v	4.068
ˈɔ_k	ˈo_ɡ	0.0
ˈɛ	ˈɛ	0.848
ˈɛ	ˈe	1.169
ˈɛ_n	ˈe_ŋ	0.0
ˈɛ_tː	ˈɛ_t	0.0
