Phone1	Phone2	PMI
ˈe_s	ˈɛ_s	10.685
r_t	r_t	10.319
<#_r	<#_r	10.124
ʎ_ˈe	l_ˈa	10.012
ˈe_ʃ	ˈaː_s	9.891
<#_ˈɔ	<#_ˈɔː	9.577
t_ə	t_a	9.469
m_#>	m_#>	9.407
l_ˈa	j_ˈa	9.192
t_#>	d_#>	9.099
<#_t	<#_t	8.976
d	<#_d	8.781
l_#>	l_#>	7.623
i	i	7.221
r	<#_r	7.206
b_ˈe	b_ˈɛ	7.123
ˈi_l	ˈe_l	7.114
ɲ	ɲ	7.076
b_ˈɔ	b_ˈʌ	7.047
r_s	r_θ	7.04
ˈɔ	<#_ˈɔː	6.972
m	m_#>	6.972
β_ɾ	v_r	6.935
ˈɔ_s	ˈɔ_s	6.809
t_ɾ	t_r	6.784
k_ɾ	k_r	6.784
<#_ə	<#_a	6.734
ˈa_t	ˈaː_t	6.733
ˈɛ_n	ˈa_n	6.713
ə_r	a_r	6.594
<#_ˈa	<#_ˈaː	6.583
ˈi_t	ˈɛ_t	6.47
t	<#_t	6.398
u	u	6.372
ʒ	ð	6.365
s_ˈa	s_ˈa	6.261
<#_ˈɔ	<#_ˈɔ	6.175
ʎ_ˈa	l_ˈɛ	6.15
t	d_#>	6.131
ʃ_#>	s_#>	6.103
f	f	6.1
k_#>	ɡ_#>	6.042
ʃ	ˈaː_s	5.725
l	l_#>	5.685
p	p	5.68
d	d	5.68
ɡ	ɡ	5.665
n_#>	ŋ_t_#>	5.659
ˈu	ˈuː	5.613
<#_ˈɔ	ˈɔː	5.603
ɣ	ɡ	5.591
ˈu	ˈo	5.584
m_#>	m	5.566
m	m	5.566
b	b	5.548
ɡ	<#_ɡ	5.466
ʃ	s_#>	5.436
β	v	5.425
t_#>	d	5.391
w	w	5.335
ˈo	ˈʌu̯	5.216
ˈɔ	ˈɔː	5.167
ɡ	ʤ	5.126
ð	d	5.088
ŋ	ŋ	5.082
ʃ	s	5.059
ˈɛ_r	ˈɛ_r	5.032
<#_ʎ	<#_l	5.013
ˈe	ˈæ	5.005
ˈi	ˈe	4.991
n	n	4.949
k	k	4.945
ˈi	ˈiː	4.939
<#_t	t	4.924
ˈɔ	ˈɔ	4.819
l_#>	l	4.784
ɾ_ə	e_r	4.778
n_#>	ŋ	4.736
t	t	4.658
s	s	4.54
ˈɔ	<#_ˈɔ	4.41
ʎ	l	4.374
ˈo	ˈo	4.364
ˈɛ_#>	j_r_#>	4.333
s	θ	4.257
ˈɛ	ˈa	4.217
ˈa	<#_ˈaː	4.117
l	l	4.073
k	ɡ_#>	4.064
ʒ	ʤ	4.034
ʎ	<#_l	4.016
b	v	4.015
<#_ˈa	ˈaː	4.013
ˈa	ˈaː	4.011
r	r_e	3.996
r	r	3.974
<#_r	r	3.974
ˈɔ	ˈuː	3.903
<#_ˈɔ	ˈɔ	3.809
ˈo	ˈʌ	3.774
ˈi	ˈi	3.747
ˈe	ˈɛ_s	3.723
k_#>	ɡ	3.718
ˈe	ˈɛ	3.695
ˈa	ˈɛ	3.677
w_#>	v_#>	3.667
ə	a	3.666
ɾ	r	3.631
r	r_t	3.606
r_k	r_k	3.567
u_l	u_l	3.565
s_k	s_k	3.565
<#_u	<#_u	3.565
ˈɛ_l	ˈɛː_l	3.562
w_ə	w_a	3.562
s_ə	s_a	3.562
ə_l	a_l	3.553
w_ˈa	w_ˈaː	3.551
ˈa_n	ˈɛ_n	3.538
β	v_r	3.526
n	ŋ_t_#>	3.513
ˈɛ	j	3.512
ə	<#_a	3.495
ɡ_l	ʤ	3.484
f_ɾ	f_r	3.459
ɡ_ɾ	ɡ_r	3.448
ˈɛ_#>	j	3.439
ʃ_#>	s	3.351
ˈe	ˈaː	3.329
ˈa	ˈa	3.293
ʤ_ə	d_i	3.285
ˈe	l_ˈa	3.283
ˈɛ	ˈɛː	3.268
ˈɛ	ˈa_j	3.264
ɾ_ˈa	r_ˈa	3.264
ə_ð	a_d	3.234
n_#>	t	3.214
n	ŋ	3.175
ə	e	3.106
ˈɛ	ˈæ	3.099
ˈa_ɣ	ˈɛ_ɡ	3.063
ˈe	ˈaː_s	3.062
ˈa_#>	ˈɛ	3.051
w	v_#>	3.01
<#_ʎ	l	2.976
ˈi	j_ˈɔː	2.918
ʎ_ə	l_a	2.904
ð_ə	d_a	2.891
l	ʤ	2.882
ˈa_#>	ˈɛ_r_#>	2.865
t_ˈa	t_ˈɛ	2.826
<#_n	<#_n	2.793
<#_ə	a	2.786
s	ˈɛ_s	2.778
<#	<#_ˈɔː	2.772
ŋ	ŋ_ɡ	2.747
ŋ	ŋ_k	2.747
t	t_a	2.732
ˈɔ	ˈo	2.723
ˈa_l	ˈɛ_l	2.72
ɾ	e	2.711
ˈa_n	ˈa_ŋ	2.708
u	<#_u	2.704
<#	<#_d	2.698
k_#>	k_#>	2.684
ʎ	l_ˈa	2.632
<#	<#	2.627
#>	#>	2.627
<#	<#_t	2.624
ˈa	j_ˈa	2.567
t	r_t	2.557
ˈi	ˈe_ŋ	2.485
ɲ	n	2.465
ˈe_ʃ	ˈaː	2.424
t	d	2.423
ˈi	ˈɔː	2.406
l	j_ˈa	2.397
<#	<#_r	2.382
l	j	2.369
ˈɛ	ˈɛ	2.341
ɾ	e_r	2.336
ˈe	ˈa	2.3
<#_u	u	2.268
n	<#_n	2.247
ˈo_#>	ˈʌ	2.232
r	r_θ	2.23
ˈɔ	ˈʌ	2.198
ˈɛ	j_r_#>	2.196
#>	m_#>	2.185
ˈi_#>	ˈiː	2.176
ˈa_ɾ	ˈɛ_d	2.153
ˈu	ˈo_ŋ	2.136
ˈe	b_ˈɛ	2.135
ˈɛ	ˈʌu̯	2.123
b	<#_v	2.12
w_#>	z_#>	2.092
b	b_ˈʌ	2.09
b	b_ˈɛ	2.09
ɾ_ə	e	2.069
#>	d_#>	2.058
ʎ_#>	ʧ_#>	1.982
#>	z_#>	1.97
ˈɔ_s	ˈɔ	1.956
l	ˈe_l	1.923
ˈi	ˈe_l	1.888
#>	v_#>	1.882
ˈɔ	ˈʌu̯	1.863
b_ˈɔ	ˈʌ	1.842
<#_n	n	1.817
ˈɔ	b_ˈʌ	1.803
l_ˈa	ˈa	1.802
ˈɛ	ˈa_n	1.777
k	k_#>	1.762
ˈi	j	1.761
r	e	1.761
ˈɔ	ˈɔ_s	1.76
r	a_r	1.757
ˈi	ˈiː_r	1.748
ɾ	v_r	1.744
k	ɡ	1.739
ʎ_ˈe	ˈa	1.729
ʤ	d	1.675
s	z	1.67
ɾ	k_r	1.662
ŋ	ɡ	1.659
b_ˈɔ	b	1.655
b_ˈe	b	1.655
k	k_r	1.636
ˈo	ˈɔ	1.633
ˈi	ˈɛ	1.595
ˈe_s	s	1.592
l_ˈa	j	1.572
ˈa	ˈa_ŋ	1.548
ˈo_#>	ˈʌ_ŋ_#>	1.508
ˈa_#>	r	1.504
ɾ	t_r	1.467
ˈi_#>	ˈiː_r_#>	1.459
ˈe_ʃ	s	1.459
<#	<#_a	1.448
ˈɛ_#>	r	1.441
w	z_#>	1.435
ə	t_a	1.432
ˈa	ˈɛ_r_#>	1.368
ˈi	ˈɛ_t	1.365
ˈi_l	ˈe	1.356
<#	<#_ˈaː	1.344
s	r_θ	1.338
ʤ	d_i	1.327
t_ə	t	1.324
r_t	t	1.324
r_s	θ	1.316
t	t_r	1.304
n	ˈa_n	1.302
s	ˈɔ_s	1.289
ˈa_t	ˈaː	1.273
k_#>	k	1.27
<#	<#_ˈɔ	1.253
ˈɛ	ˈiː	1.236
i	j	1.225
ʎ_#>	ʧ	1.17
ə	e_r	1.166
k	ʧ	1.131
t	ˈaː_t	1.109
<#	<#_l	1.087
k_l	ʧ	1.083
n	t	1.069
