Phone1	Phone2	Surprisal
a	-	0.129
a	ɐ	3.55
a_r	ɐ	0.0
b	b	0.139
b	-	3.44
b_s	e	0.0
d	d	0.652
d	-	1.46
e	ə	0.0
f	f	0.0
h	h	0.942
h	x	1.81
h	-	2.365
h_s	x	0.0
i	-	0.475
i	ə	1.835
i_s	s	0.0
iː	-	0.0
j	-	0.0
k	k	0.0
kʷ	kʰ	0.0
l	l	0.0
l_θ	lʲ	0.0
lː	l	0.0
m	m	0.0
m_s	ə_m	0.0
n	n	0.448
n	-	1.907
n_d	n	0.973
n_d	nʲ	1.028
n_s	n	0.0
n_θ	ɾ	0.0
nː	n	0.0
oː	-	0.0
p	p	0.0
r	r	0.785
r	ɐ	1.58
r	x	3.555
s	-	0.211
s	s	4.064
s	t	4.492
s	ʃ	4.969
t	t	0.0
t_a	t	0.0
t_s	t	0.0
u	-	0.711
u	ə	1.362
w	v	0.64
w	-	2.901
w	ˈuː	3.109
w	v_ˈʏ	3.204
x	-	0.0
ð	ɾ	0.839
ð	-	1.182
ŋ	ŋ	0.0
ŋ_ɡ	ŋ	0.0
ɔː	-	0.0
ɡ	-	0.0
ɡʷ	-	0.0
ɡʷː	ˈyː	0.0
ʍ	v	0.0
ˈa	ˈɔː	2.361
ˈa	ˈa	2.488
ˈa	ˈʊ	3.105
ˈa	ˈɛ	3.273
ˈa	-	3.485
ˈa	ˈaɪ̯	3.531
ˈa	ˈʏ	3.715
ˈa	ˈeː	4.072
ˈa	ˈoː	4.093
ˈa	ˈɔa̯	4.739
ˈa_t	ˈeː_d	0.0
ˈeː	ˈuː	0.731
ˈeː	-	1.33
ˈi	ˈɪ	0.96
ˈi	ˈɛ	2.653
ˈi	ˈʊ	2.654
ˈi	-	3.189
ˈi	ˈeː	4.098
ˈi_s	ˈɛ_s	0.0
ˈiu̯	ˈiː	0.717
ˈiu̯	-	2.232
ˈiu̯	ˈʏ	2.483
ˈiː	ˈɪ	0.56
ˈiː	ˈiː	1.637
ˈiː_s	ˈiː	0.0
ˈoː	-	0.893
ˈoː	ˈʊ	1.853
ˈoː	ˈœ	2.438
ˈu	ˈʊ	1.524
ˈu	ˈʏ	1.829
ˈu	ˈɛ	2.119
ˈu	-	2.832
ˈuː	ˈʏ	0.48
ˈuː	z	1.82
ˈɔ	ˈuː	1.04
ˈɔ	-	1.625
ˈɔ	ˈɔa̯	2.401
ˈɔː	ˈɔa̯	0.836
ˈɔː	-	2.186
ˈɔː	ˈɔː	2.186
ˈɛ	-	0.701
ˈɛ	ˈaː	2.378
ˈɛ	ˈɛː	2.378
ˈɛː	ˈɛ	0.689
ˈɛː	-	1.397
β	-	0.0
θ	ɾ	1.251
θ	-	1.551
θ	tʰ	2.068
θ_s	ɾ	0.0
