Phone1	Phone2	Surprisal
b	b	0.1
b	-	3.903
d	d	0.817
d	ð	1.587
d	-	3.332
d_ə	t_ə	0.0
d_ʀ	d_r	0.0
dʲ	d	0.0
d̥	d	0.0
f	f	0.0
h	h	0.0
i	-	0.524
i	i	1.716
i_k	ɪ	0.0
i_ŋ	e	0.0
j	-	0.717
j	j	1.761
j	l	3.372
k	k	0.762
k	kʰ	1.285
k_ə	k	0.0
l	l	0.0
l_ˈuː	l_ˈi	0.0
lʲ	l	1.0
lʲ	l_d	1.0
m	m	0.0
n	n	0.272
n	-	3.486
n	n_d	3.603
n_ə	n	0.0
nʲ	n	1.0
nʲ	n_d	1.0
p	p	0.202
p	pʰ	2.934
s	s	0.053
s	z	4.801
t	t	0.639
t	tʰ	2.306
t	θ	2.682
t_ə	t	0.0
t_ʀ	θ_r	0.0
tʲ	t	0.0
v	w	0.468
v	-	3.081
v	ʍ	3.364
v	v	4.015
v_ə	v	0.0
w	ˈiː	0.0
x	ç	0.271
x	x	2.546
z	-	0.81
z	z	1.219
z̥	θ	0.0
ç	-	0.0
ŋ	ŋ	0.287
ŋ	-	2.469
ə	-	0.961
ə	ə	1.109
ə	d	5.466
ɛi̯	i	0.0
ɡ	ɡ	0.0
ʀ	r	0.089
ʀ	ˈiː_r	4.946
ʀ	ˈɪ	5.203
ʀ_t	r	0.0
ʃ	ʃ	0.327
ʃ	s	2.301
ˈa	ˈɪ	0.966
ˈa	ˈeː	1.638
ˈa	-	2.585
ˈai̯	ˈɪ	0.741
ˈai̯	-	1.315
ˈaː	ˈɪ	0.793
ˈaː	-	1.242
ˈeː	-	1.352
ˈeː	ˈeː	1.937
ˈeː	ˈɛ	2.278
ˈeː	ˈa	2.827
ˈi	ˈəi̯	1.371
ˈi	ˈɪ	1.614
ˈi	-	2.764
ˈi	ˈɛ	3.831
ˈi	ˈɛː	3.851
ˈi_k	ˈaː	0.0
ˈiː	ˈiː	1.542
ˈiː	ˈe	1.561
ˈiː	ˈi	2.722
ˈiː	-	3.499
ˈiː	ˈɑː	4.284
ˈiː	ˈaːɪ̯	5.251
ˈiː_nʲ	ˈiː	0.0
ˈiː_tʲ	t	0.0
ˈuː	ˈiː	0.512
ˈuː	-	1.742
ˈuː_l	ˈɑː	0.0
ˈyː	-	1.349
ˈyː	ˈe	1.673
ˈyː	ˈeː	1.767
ˈœ	ˈɪ	1.384
ˈœ	ˈɑː	1.861
ˈœ	ˈø	2.503
ˈœ	-	2.597
ˈœi̯	-	0.0
ˈœi̯_f	ˈøː	0.0
ˈœː	-	0.594
ˈœː	ˈu	1.567
ˈœː_j	ˈu	0.0
ˈɒ	ˈɛ	1.202
ˈɒ	ˈɪ	1.666
ˈɒ	ˈɑː	1.999
ˈɒ_l	ˈɑː	0.0
ˈɒː	-	1.843
ˈɒː	ˈe	1.893
ˈɒː	ˈeː	1.91
ˈɒː	ˈɛ	2.428
ˈɔ	ˈo	0.0
ˈɔu̯	ˈø	1.637
ˈɔu̯	-	1.986
ˈɔu̯	ˈʌu̯	2.005
ˈɔu̯	ˈɪ	2.5
ˈɔː	-	0.825
ˈɔː	ˈa	2.043
ˈɔː	ˈo	2.374
ˈɛ	ˈi	0.941
ˈɛ	-	1.061
ˈɛi̯	ˈi	0.781
ˈɛi̯	-	1.995
ˈɛi̯	ˈiː	2.58
ˈɛː	-	0.919
ˈɛː	ˈa	1.865
ˈɛː	ˈɛ	2.347
ˈʊ	ˈʌ	1.165
ˈʊ	ˈɪ	2.301
ˈʊ	-	2.836
ˈʊ	ˈeː	3.238
ˈʊ	ˈa	3.253
ˈʊ_l	ˈuː	0.0
ˈʏ	ˈu	0.949
ˈʏ	-	1.854
ˈʏ	ˈuː	2.284
ˈʏ_s	s	0.0
