Phone1	Phone2	Surprisal
a	ə	0.0
b	b̥	0.0
d	d̥	0.0
d̥	d̥	0.0
eː	æ	0.0
f	v̥	0.619
f	f	1.839
f	fː	3.848
f_n	fː_ə	0.0
h	h	0.0
j	j	0.0
k	k͡χ	0.73
k	ɡ̊ː	1.333
k_s	χ_s	0.0
kʰ	ɣ̊	0.0
l	l	0.061
l	lː	5.174
l	l_ə	6.205
l_t	l_t	0.0
m	m	0.0
n	n	0.558
n	ə	1.728
n	-	5.711
n_d̥	ŋ	0.0
n_ˈaː	n_ˈɒ	0.0
p	p	0.0
p͡f	p͡f	0.0
s	sː	0.961
s	z̥	1.871
s	ʃ	2.232
t	t	0.186
t	tː	3.048
tʰ	t	0.0
tʰ_ʁ	t_r	0.0
v	ʋ	0.0
x	χ	0.836
x	χː	1.185
z	z̥	0.0
z_ə	s	0.0
z̥	z̥	0.0
ç	ɡ̊	1.516
ç	χ	1.717
ç	χː	2.201
ç	ˈiə̯_χ	2.959
ç_ə	χ_ə	0.0
ŋ	ŋ	0.335
ŋ	ŋ_ɡ̊	2.271
ɐ	r	0.42
ɐ	ə_r	1.984
ə	ə	0.0
ə_n	ə	0.0
ɡ	ɡ̊	0.201
ɡ	-	2.941
ɡ_ʁ	ɡ̊_r	0.0
ɪ	i	0.0
ʁ	r	0.0
ʃ	ʒ̊	0.471
ʃ	ʃː	2.446
ʃ	ʃ	3.395
ʦ	ʦ	0.0
ˈa	ˈɒ	0.32
ˈa	ˈɒː	2.996
ˈa	ˈæ	3.763
ˈaɪ̯	ˈæi̯	0.869
ˈaɪ̯	ˈiː	1.32
ˈaɪ̯	-	4.259
ˈaʊ̯	ˈuː	0.771
ˈaʊ̯	ˈau̯	1.273
ˈaː	ˈɒː	0.519
ˈaː	ˈoː	2.672
ˈaː	ˈɒ	2.784
ˈeː	ˈeː	1.014
ˈeː	ˈæː	1.823
ˈeː	ˈæ	2.17
ˈiː	ˈyː	1.491
ˈiː	ˈiə̯	1.495
ˈiː	ˈi	1.788
ˈoː	ˈoː	0.459
ˈoː	ˈo	1.874
ˈuː	ˈuə̯	0.242
ˈuː	ˈyə̯	2.694
ˈyː	ˈyə̯	1.008
ˈyː	ˈyː	1.939
ˈyː	ˈy	2.046
ˈøː	ˈøː	0.0
ˈœ	ˈø	0.0
ˈɔ	ˈo	0.468
ˈɔ	ˈu	1.852
ˈɔʏ̯	ˈyː	0.86
ˈɔʏ̯	ˈy	1.874
ˈɔʏ̯	ˈøi̯	2.503
ˈɛ	ˈæ	0.276
ˈɛ	ˈe	2.521
ˈɛː	ˈæ	0.0
ˈɪ	ˈi	0.173
ˈɪ	ˈy	3.146
ˈʊ	ˈu	0.0
ˈʏ	ˈy	0.585
ˈʏ	-	1.585
