Phone1	Phone2	Surprisal
a	a	0.0
a_j	æɛ̯	0.0
ã_n	ã	0.0
b	b	0.0
d	d	0.398
d	ʣ	2.052
e	-	0.0
f	f	0.0
i	i	0.0
ĩ	ẽɪ̯̃	0.0
j	ɛ	1.872
j	æɛ̯	1.938
j	j	2.175
j	ẽɪ̯̃	2.733
j	w_ɛ	3.413
j_r	ɛ_ʁ	0.0
j_t	i	0.0
j_ˈe	e	0.51
j_ˈe	j_e	1.748
j_ˈẽ	j_ẽɪ̯̃	0.0
j_ˈɛ	ɛ	0.0
k	k	0.0
k_w	k	0.0
l	l	0.0
l_ʦ	øʏ̯	0.0
m	m	0.11
m	-	3.772
n	n	1.137
n	-	1.553
n	ẽɪ̯̃	2.29
o	-	0.0
p	p	0.099
p	-	3.909
r	ʁ	0.0
r_t	ʁ	0.0
r_ˈi	ʁ_i	0.0
s	s	0.457
s	-	1.882
s_t	t	0.0
s_ˈɔ	s_w	0.0
s_ˈɛ	s_ɛ	0.0
t	t	0.549
t	ʦ	1.659
u	u	0.853
u	-	2.109
u	ɔ	2.219
ũ	ɒ̃ʊ̯̃	0.0
v	v	0.0
v_r	ʁ	0.0
w	øʏ̯	0.636
w	-	1.489
w_ˈɛ	œ	0.0
y	-	0.0
z	z	0.0
ŋ	-	0.0
ɔ	w	0.0
ə	œ	0.841
ə	-	1.72
ə	l	2.854
ə_n	œ_n	0.0
ə_v	œ_v	0.0
ə_ˈy	y	0.0
ɛ	æɛ̯	0.0
ɡ	ɡ	0.0
ɲ	ɲ	0.0
ʎ	j	0.0
ʤ	ʒ	0.0
ʦ	s	0.317
ʦ	-	2.344
ʧ	ʃ	0.0
ˈa	a	0.515
ˈa	æɛ̯	3.211
ˈa	-	3.214
ˈa	ɑ	3.566
ˈa_j	æɛ̯	0.0
ˈa_l	oʊ̯	0.0
ˈa_w	oʊ̯	0.0
ˈã_j	ẽɪ̯̃	0.585
ˈã_j	æɛ̯	1.585
ˈã_m	a_m	0.0
ˈã_n	ã	0.0
ˈã_ŋ	ã	0.0
ˈe	e	0.259
ˈe	æɛ̯	2.606
ˈe_w	øʏ̯	0.0
ˈẽ	-	0.538
ˈẽ	ã	1.684
ˈẽ_n	ã	0.0
ˈi	i	0.776
ˈi	ɪ	1.56
ˈi	-	3.698
ˈĩ	ẽɪ̯̃	0.585
ˈĩ	ɪ	1.585
ˈo	o	0.0
ˈõ	w	0.0
ˈu	u	1.124
ˈu	aœ̯	1.907
ˈu	ʊ	2.417
ˈu	-	3.516
ˈũ	ɔ	0.905
ˈũ	ɒ̃ʊ̯̃	1.705
ˈũ	-	2.65
ˈũ_n	ɒ̃ʊ̯̃	0.0
ˈy	ɥ	1.251
ˈy	y	1.75
ˈy	-	1.824
ˈy_j	ɥ_i	0.0
ˈỹ	-	0.0
ˈỹ_n	œ̃ʏ̯̃	0.0
ˈɔ	w	0.501
ˈɔ	ɑɔ̯	2.003
ˈɔ	oʊ̯	4.511
ˈɔ_l	u	0.0
ˈɔ_s	o	0.0
ˈɛ	ɛ	1.183
ˈɛ	-	1.941
ˈɛ	æɛ̯	2.605
ˈɛ	j	2.892
ˈɛ_l	oʊ̯	0.0
ˈɛ_r	æɛ̯_ʁ	0.529
ˈɛ_r	ʁ	1.703
ˈɛ_s	ɛɪ̯	0.0
ˈɛ_t	ɛ_t	0.0
