Phone1	Phone2	Surprisal
a	a	0.151
a	-	3.331
ã	-	0.0
b	b	0.378
b	bʲ	2.116
b̥	b̥	0.565
b̥	u	1.625
d	d	0.0
d̥	d̥	0.0
e	ɛ	0.0
f	-	0.0
f_j	ɥ	0.0
i	ɪ	0.322
i	i	2.322
j	-	0.0
j_ˈɞ	ˈe	0.0
k	k	0.076
k	x	4.279
l	l	0.0
m	m	0.0
m_j	mʲ	0.0
m_ə	ˈɔ_m	0.0
n	n	0.0
õ	-	0.0
p	p	1.216
p	pʲ	1.284
p	-	2.653
r	ʀ	0.0
r̝	ʀʲ	0.231
r̝	ʃ	2.756
s	s	0.051
s	-	4.853
t	t	0.0
u	-	0.0
u̯ɛ	ɔ	0.0
u̯ˈɛ	ˈɔ	0.285
u̯ˈɛ	ɔ	2.987
u̯ˈɛ	o	4.239
v	w	0.196
v	ɥ	2.979
v_j	ɥ	0.0
w	w	0.199
w	l	3.753
w	-	4.189
w_ˈa	w_ˈa	0.0
x	x	0.28
x	xʲ	2.503
z	z	0.0
z̥	z̥	0.0
ɔ	ɔ	0.0
ə	i	0.0
ɛ	-	0.818
ɛ	ɛ	2.0
ɛ	ˈɛ	2.452
ɡ	ɦ	0.0
ɡ̊	x	0.0
ɲ	ɲ	0.0
ɾ	ʀʲ	0.0
ʃ	ʃ	0.0
ʒ	ʒ	0.0
ʒ̊	ʒ̊	0.0
ʣ	ʥ	0.0
ʤ	ɦ	0.0
ʦ	ʨ	0.477
ʦ	ʦ	2.177
ʦ	t	4.048
ʧ	ʧ	1.29
ʧ	kʲ	1.505
ʧ	ʨ	2.066
ˈa	ˈe	1.192
ˈa	ˈa	1.499
ˈa	-	2.261
ˈã	ˈa	0.845
ˈã	ˈu	2.132
ˈã	-	2.216
ˈe	ˈe	1.405
ˈe	ˈɛ	1.433
ˈe	-	1.99
ˈi	ˈɪ	0.897
ˈi	ˈi	1.111
ˈõ	ˈu	0.0
ˈu	ˈo	1.074
ˈu	-	1.738
ˈu	ˈɔ	2.15
ˈɔ	ˈɔ	0.858
ˈɔ	-	1.927
ˈɔ	ˈo	2.431
ˈə	ˈɪ	1.038
ˈə	ˈi	1.644
ˈə	ˈu	2.372
ˈɛ	ˈe	1.077
ˈɛ	ˈɛ	2.092
ˈɛ	ˈɔ	2.805
ˈɛ	e	3.754
ˈɛ	ˈa	3.754
ˈɞ	ˈa	1.046
ˈɞ	ˈɔ	1.868
ˈɞ	ˈe	2.049
ˈʉ	ˈu	0.0
