Phone1	Phone2	PMI
a_l	a_l	10.807
k_ɾ	k_l	10.596
t_a	t_ɔ	10.104
a_ð	a_d	10.021
<#_ˈa	<#_ˈa	9.946
s_ˈɛ	s_ˈe	9.921
<#_a	<#_a	9.838
<#_t	<#_t	9.643
ɾ_ˈa	ɾ_ˈa	9.505
ɾ_a	ɾ_ɔ	9.418
ʦ_a	s_ɔ	8.907
<#_ɾ	<#_ʀ	8.78
<#_i	<#_e	8.511
<#_n	<#_n	8.23
<#_l	<#_l	7.873
i	<#_e	7.381
<#_s	<#_s	7.287
p_ˈɛ	p_ˈɛ	7.2
o	u	7.02
l_ˈi	l_ˈe	6.996
p_ˈi	p_ˈe	6.991
t	<#_t	6.807
ɾ_k	ʀ_k	6.792
l	<#_l	6.757
u_#>	j_#>	6.56
p_ɾ	p_l	6.409
ɾ_m	ʀ_m	6.407
<#_a	a	6.359
<#_ʣ	<#_ʤ	6.268
ˈa	<#_ˈa	6.264
ɾ_ˈi	ɾ_ˈi	6.209
u_#>	w_#>	6.185
n	<#_n	6.133
f	f	6.106
<#_ˈɔ	<#_ɥ	6.072
d	d	6.024
m_b	ŋ_k	5.853
s	<#_s	5.847
<#_t	t	5.801
j_z	w_t	5.704
<#_n	n	5.687
p	p	5.679
ˈu	ˈy	5.672
p_j	p_l	5.549
ʣ	<#_ʤ	5.494
ɔ	u	5.482
ˈi	ˈĩ	5.466
m	m	5.434
ˈi	ˈi	5.3
<#_l	l	5.244
ɾ	<#_ʀ	5.223
ˈe	ˈẽ	5.168
ɾ_u	ɾ_e	5.152
ʦ	s_ɔ	5.148
<#_ɾ	ʀ	5.116
ˈu	ˈu	5.092
t	t	5.068
a	<#_a	5.038
ɾ_ˈa	l_ˈa	4.979
ˈe	ˈɛ	4.972
ˈɛ	ˈɛ	4.93
l	l	4.86
<#_ˈa	ˈa	4.752
<#_i	e	4.75
k	k	4.674
nː	ŋ	4.642
b	b	4.622
ɡ	ɡ	4.6
ɔ	ũ	4.555
n	n	4.517
ɛ_#>	ˈi_#>	4.495
s	s	4.447
<#_s	s	4.447
ˈa	ˈa	4.429
ð	d	4.425
<#_ʣ	ʤ	4.381
ˈɔ	ˈũ	4.372
b	v	4.261
u	y	4.256
ˈɔ	ɥ	4.248
ˈa	ˈã	4.239
ʦ	s	4.218
<#_ˈɔ	ɥ	4.213
ʣ	ʤ	4.186
i	e	4.162
ɛ_#>	w_#>	4.124
ˈo	w	4.076
ɣ	ɡ	4.034
ˈo	ˈe	3.952
a	ɔ	3.933
ˈɛ	ˈẽ	3.919
ð	a_d	3.885
z	z	3.865
n	ŋ	3.827
a	a	3.796
i	ĩ	3.736
ɾ	ɾ	3.717
ɔ̆	e	3.665
m_ˈa	m_ˈa	3.607
a_ɾ	a_ɾ	3.598
β	b	3.563
r	ʀ	3.519
ˈɔ	<#_ɥ	3.518
ɡ	<#_ɡ	3.408
t_ˈa	t_ˈa	3.408
<#_ɡ	<#_ɡ	3.408
k_a	k_ã	3.398
t_ˈe	t_ˈɛ	3.394
ˈɛ_ɣ	ˈɛ_j	3.393
ˈu	ˈỹ	3.375
u_#>	j	3.368
l	a_l	3.367
u_#>	w	3.363
m_ˈɔ	m_w	3.311
ˈɔ	ˈu	3.297
s_ˈa	s_ˈa	3.264
k_a	k_a	3.264
ˈɛ_n	ˈe_n	3.26
ˈi_k	ˈe_k	3.26
ɾ_ˈi	ɾ_ˈe	3.256
p	p_l	3.244
b_ˈu	ɡ_ˈu	3.172
ˈo	w_ˈe	3.138
ˈɔ	ˈe	3.122
ˈi	ˈe	3.106
ˈɛ	s_ˈe	3.105
k	k_l	3.079
ɾ	ʀ	3.0
ɾ_ʦ	ʀ_s	2.981
l_a	l_ɔ	2.972
t	t_ɔ	2.874
ɛ	ˈi_#>	2.872
z	t	2.857
ð_a	d_ɔ	2.839
u	j_#>	2.819
ˈɔ	w	2.806
t	ʧ	2.789
<#_m	<#_m	2.778
a_ð	a	2.759
a_l	a	2.759
ˈi_ɾ	ˈi	2.678
ˈɛ	ˈe	2.677
<#	<#	2.647
#>	#>	2.647
<#_b	<#_ʤ	2.612
ɲ	ɲ	2.593
b_ˈa	k_ˈa	2.554
b	ɡ	2.515
ˈɔ_j	ˈa_w	2.449
u	w_#>	2.443
ɾ_t	ˈe_ʀ	2.434
<#_ɡ	ɡ	2.388
j	j	2.338
j	w	2.32
m	<#_m	2.266
