Phone1	Phone2	Surprisal
a	a_ˈ	1.254
a	a	2.073
a	o	3.347
a	æ	3.693
a	-	3.892
a	u_ˈ	3.976
a	u	4.775
a_r	r_ɨ	0.0
b	b	0.98
b	bʲ	1.021
b̥	b̥	0.0
d	d	0.863
d	ʣʲ	1.54
d	-	3.768
d	d̥ʲ	4.926
d̥	d̥	0.194
d̥	ʤ̥	2.993
f	v_ɨ	0.867
f	w	1.892
f	xʲ_i	2.457
i	ɨ_ˈ	1.159
i	i_ˈ	2.246
i	i	2.338
i	ɨ	2.798
j	j	0.0
k	k	0.0
l	lʲ	0.193
l	ʌ_ɫ	2.998
m	m	0.865
m	mʲ	1.149
n	n	0.518
n	nʲ	1.728
o	o	0.68
o	a	1.82
o	v_o	4.347
o	-	4.519
o_k	kʲ_i	0.0
p	pʲ	0.828
p	p	1.195
r	r	0.318
r	a_r	2.337
r_ɛ	r_a	0.0
r̩	r	0.0
s	s	0.585
s	sʲ	1.584
s_k	sʲ	0.0
t	t	0.959
t	ʦʲ	1.248
t	t_ɨ	3.951
t_o	t_o	0.0
u	u	1.115
u	-	1.579
u	ʉ	2.295
v	vʲ	1.081
v	v	1.157
v	x	3.668
x	xʲ_i	0.0
z	z	0.766
z	zʲ	1.28
z̥	z̥	0.0
ɔ	o	0.847
ɔ	-	1.171
ɛ	e	1.412
ɛ	æ	1.983
ɛ	a	3.269
ɛ	ˈ_ʦʲ	3.732
ɛ	-	3.74
ɛ	ɵ	4.337
ɛ	o	4.441
ɛ	ɨ	5.512
ɟ	ʣʲ	0.0
ɡ	ɣ	0.0
ɡ̊	x	0.329
ɡ̊	ɣʲ	2.296
ɫ	ɫ	0.401
ɫ	ɫ_ɨ	2.938
ɫ	w	3.159
ɲ	nʲ	0.0
ɾ	r	0.0
ʃ	ʂ	0.0
ʒ	ʐ	0.0
ʒ̊	ʐ̊	0.0
ʣ	zʲ	0.0
ʦ	ʦ	0.0
ʦ_ɛ	ʦ_a	0.0
ʧ	ʧ	0.0
