Phone1	Phone2	Surprisal
a	a	0.0
aˀ	ˈa	0.432
aˀ	a	1.95
aː	ˈa	0.0
âː	ˈa	0.0
ǎ	a	0.175
ǎ	ˈa	3.128
b	b	0.575
b	bʲ	1.605
b_ŭ	b̥	0.0
d	d	0.45
d	ʥ	1.9
d_ŭ	d̥	0.0
e	ɔ	1.313
e	ˈɛ	2.069
e	-	2.981
e	ɛ	3.035
e	ˈɔ	3.179
eˀ	ʀʲ	0.0
ê	e	0.906
ê	-	1.101
ê_d	d̥	0.0
êː	-	0.0
ẽ	ˈɛ	0.718
ẽ	ˈa	1.351
ẽ̂ː	ˈa	0.0
ẽ̌	ɔ	0.0
i	ˈi	0.782
i	-	1.257
iː	ˈi	0.0
î	ˈɛ	0.0
îː	ˈi	0.0
ĭ	-	0.0
ĭˀ	ˈɔ	0.0
ĭ̂	-	0.0
ĭ̌	ˈɔ	0.477
ĭ̌	-	1.83
ĭ̌ː	ˈɔ	0.0
ǐ	ˈi	0.946
ǐ	-	1.056
j	j	0.0
k	k	0.489
k	kʲ	2.454
k	-	3.253
l	w	0.979
l	l	1.163
l	ˈɔ	4.431
l_aˀ	w_ˈa	0.0
m	m	0.636
m	mʲ	1.488
n	n	0.164
n	ɲ	3.22
n_ĭ	ɲ	0.0
o	ɔ	0.969
o	ˈɔ	1.032
ô	ˈɔ	0.446
ô	ˈo	1.911
ôː	ˈo	0.0
ôː_l	w_ˈo	0.0
õː	ˈu	0.0
õːˀ	ˈu	0.0
õ̂ː	ˈu	0.0
õ̌ː	ˈu	0.0
ǒ	ˈɔ	0.505
ǒ	ɔ	2.127
ǒ	o	3.907
ǒː	ʀ_ˈa	0.0
p	p	0.769
p	pʲ	1.275
r	ʀ	0.796
r	ʀʲ	2.008
r	-	3.196
r	ʃ	3.915
r_ĭ	ʀʲ	0.0
r_v	w	0.0
rʲ	ʀʲ	0.0
s	s	0.0
s_ŭ̌	s	0.0
t	t	0.0
t_i	ʨ	0.0
uː	ˈu	0.0
ûː	ˈu	0.0
ŭ	ɪ	0.626
ŭ	i	2.363
ŭ	-	2.666
ŭ̂	-	0.0
ǔ	ˈu	0.0
ǔː	ˈu	0.0
v	ɥ	0.618
v	w	1.522
v_ŭ	w	0.0
x	x	0.493
x	xʲ	1.788
z	z	0.0
z_ŭ	z̥	0.0
ɛ	l	0.0
ɛˀ	ˈe	0.0
ɛː	ɛ	0.774
ɛː	ˈe	1.268
ɛːˀ	-	0.701
ɛːˀ	ˈe	1.378
ɛ̂ː	ˈe	0.0
ɛ̌ː	ˈe	0.737
ɛ̌ː	ɛ	1.322
ɡ	ɦ	0.0
ɡ_ŭ	x	0.0
ɨ	j_ɛ	0.0
ɨˀ	ˈɪ	0.791
ɨˀ	-	1.245
ɨ̂ː	ˈɪ	0.0
ɨ̌	ˈɪ	0.0
ɲ	ɲ	0.0
ʃ	ʃ	0.0
ʎ	l	0.0
ʒ	ʒ	0.417
ʒ	ʒ̊	1.993
ʤ	ʃ	0.0
ʦ	ʦ	0.0
ʧ	ʧ	0.453
ʧ	ʃ	1.892
