Phone1	Phone2	PMI
r_b	ɾ_b	10.987
l_ˈe	l_ˈi	10.508
l_e	l_a	10.261
ˈe_r	ˈɛ_ɾ	10.101
p_l	p_ɾ	9.772
<#_ˈa	<#_ˈa	9.627
<#_r	<#_r	9.553
<#_t	<#_t	9.219
<#_r	<#_ɾ	9.203
ʧ_ˈi	k_ˈi	9.067
<#_i	<#_i	8.932
k_l	k_ɾ	8.823
r_e	ɾ_a	8.812
<#_n	<#_n	8.794
<#_m	<#_m	8.539
d_e	t_a	8.306
<#_l	<#_l	8.206
a_m	a_m	7.482
ˈɛ_t	ˈe_t	7.445
m	<#_m	7.398
<#_d	d	7.344
ˈa_s	ˈa_s	7.287
s_e	s_a	7.228
d_ˈi	d_ˈɛ	7.023
v_i	b_i	6.983
o_ˈa	o_j	6.971
ʧ	ʦ	6.964
n	<#_n	6.864
a_d	a_t	6.85
ɡ	ɡ	6.801
ˈa	<#_ˈa	6.765
ˈuː_r	ˈu_ɾ	6.739
r	<#_r	6.679
ˈoː_r	ˈɔ_ɾ	6.596
t_ˈaː	t_ˈa	6.582
t	<#_t	6.573
ˈa_v	ˈa_p	6.518
<#_r	r	6.504
<#_a	<#_a	6.482
a_r	a_ɾ	6.455
ʤ	<#_ʣ	6.352
r	<#_ɾ	6.329
d_e	ð_a	6.297
o	ɔ	6.275
l	<#_l	6.273
<#_ʧ	<#_k	6.056
d	d	5.992
f	f	5.952
ɲ	nː	5.948
<#_i	i	5.786
z	z	5.761
c_a	k_a	5.747
ˈuː	ˈo	5.745
p	p	5.651
<#_s	<#_s	5.633
m	m	5.571
<#_m	m	5.571
ˈu	ˈu	5.496
b	b	5.468
<#_l	l	5.442
ˈoː	ˈɔ	5.356
ʤ	ɡ	5.265
i	<#_i	5.222
a_r	ɛ_ɾ	5.217
ˈeː	ˈi	5.075
ˈiː	ˈɛ	5.036
d	ð	5.02
i_#>	ɛ_#>	5.004
s	s	4.93
ˈi	ˈi	4.925
<#_t	t	4.833
b	ɾ_b	4.827
l	l	4.817
ˈɛ	ˈe	4.803
ˈɛ_r	r_u	4.792
<#_n	n	4.733
ˈe	ˈɛ	4.716
t	t	4.66
a	<#_a	4.646
k	k	4.625
<#_ˈa	ˈa	4.605
w	ˈɔ	4.588
n	nː	4.583
r	r	4.566
j	ˈe	4.524
n	n	4.465
ˈe	l_ˈi	4.444
ˈaː	ˈa	4.429
v	b	4.408
ˈa	ˈa	4.389
ˈo	ˈɔ	4.348
s	<#_s	4.331
c	k	4.322
ˈo	ˈu	4.279
ˈɛ	ˈɛ	4.261
ˈe	ˈi	4.184
v	β	4.184
e	a	4.152
l_#>	l_u_#>	4.105
i	i	4.101
a	a	4.095
ŋ	n	4.092
ʧ	<#_k	4.083
ˈe	ˈɛ_ɾ	4.053
ˈiː_#>	ɛ_#>	4.029
j	ˈɛ	3.979
ŋ	n_u	3.934
o	o	3.915
u	u	3.913
ʤ	ʣ	3.807
ˈi_z	ˈi_z	3.747
m_ˈi	m_ˈi	3.734
ˈaː	ˈa_ɾ	3.731
b_ˈa	b_ˈa	3.717
a_l	a_l	3.717
ˈɛ_r	r	3.688
f	β	3.676
l_#>	l	3.663
ˈoː	j	3.649
ɡ_r	ɡ_ɾ	3.63
<#_s	s	3.533
r	ɾ	3.528
s_ˈa	s_ˈa	3.522
<#_ʤ	<#_ʣ	3.513
k_w	k_ˈo	3.471
ɡ_ˈo	ɣ_ˈɔ	3.455
ˈi	k_ˈi	3.429
r_t	ɾ_t	3.422
i_#>	u_#>	3.389
p_ˈe	p_ˈi	3.388
p	p_ɾ	3.372
ŋ	n_ɛ	3.369
o	o_j	3.356
i	ɛ_#>	3.342
<#_ʧ	k	3.334
ʧ	k_ˈi	3.299
ˈoː	ˈɔ_ɾ	3.294
ˈe_n	ˈɛ_n	3.28
r_ˈi	ɾ_ˈi	3.266
ˈiː	ɛ_#>	3.255
i_#>	ɛ	3.25
c	k_a	3.248
f_l	f_ɾ	3.158
l	l_a	3.136
ˈuː	ˈu	3.081
ɲ	n_ʣ	3.047
o	j	3.035
c_e	k_a	3.018
<#_d	<#_d	3.011
ˈa_t	ˈa_t	2.973
c_ˈa	k_ˈa	2.955
r_ˈa	ɾ_ˈa	2.95
l_i	ɾ_u	2.933
ˈi	ˈe	2.924
d	t	2.91
<#_a	a	2.885
r	ɾ_b	2.868
#>	#>	2.819
<#	<#	2.819
