Phone1	Phone2	Surprisal
b	b	0.063
b	bː	4.559
d	θ	0.328
d	d	2.297
d_ə	ə	0.0
d̥	d	0.306
d̥	θ	2.388
i	iː	0.0
j	l	1.218
j	-	1.639
j	dː	2.005
j_ə	d_ə	0.0
k	k	0.528
k	k_ə	3.096
k	ʦ	3.348
k	ɡː	3.455
l	l	0.187
l	l_ə	3.696
l	lː	5.452
l	h_l	5.528
l_ə	l	0.0
m	m	0.0
n	n	0.285
n	nː	3.842
n	-	4.029
n	nː_ə	4.378
p	p	0.06
p	pː	4.624
s	s	1.103
s	s_k	1.893
s	s_t	2.442
s	k	3.62
t	t	0.123
t	tː	3.608
v	f	0.0
v_ə	v_ə	0.0
w	l	0.0
x	x_t	0.0
z	s	0.154
z	s_w	3.306
z̥	z	0.0
ŋ	ŋ	0.0
ə	ə	0.445
ə	e	3.855
ə	ɡ_ə	3.925
ə	j_ə	4.202
ə	ə_n	4.524
ə	a	4.939
ɡ	ʣ	0.0
ɣ	ɡ	1.167
ɣ	j	1.644
ɣ	ɣ	2.092
ɣ̊	x	0.83
ɣ̊	ɣ	1.193
ɦ	h	0.188
ɦ	h_ˈɛː	3.03
ɪ	i	0.0
ʀ	r	0.125
ʀ	ə_r	3.593
ʀ_d̥	r_d	0.0
ʀ_t	r_t	0.0
ʀ_ə	r	0.423
ʀ_ə	r_n	1.977
ʃ	s_k	0.0
ˈaː	ˈe	1.548
ˈaː	ˈa	1.692
ˈaː	ˈɔː	2.491
ˈaː	-	3.111
ˈaː	ˈa_l	4.187
ˈeː	ˈe	1.384
ˈeː	ˈi̯aː	1.662
ˈeː	ˈeː	2.857
ˈeː	-	3.403
ˈeː	ˈi	3.876
ˈi	ˈi̯aː	2.071
ˈi	ˈaː	2.108
ˈi	ˈeː	2.372
ˈi	ˈi	2.544
ˈi	ˈɛː	2.596
ˈiː	ˈiː	0.67
ˈiː	ˈi̯aː	2.043
ˈiː	ˈi	2.959
ˈoː	ˈoː	1.0
ˈoː	ˈu	1.0
ˈu	ˈaː	0.0
ˈuː	ˈuː	0.0
ˈyː	-	1.0
ˈyː	ˈi̯uː	1.0
ˈæ	ˈe	0.0
ˈæː	ˈe	0.0
ˈøː	ˈeː	1.232
ˈøː	-	1.466
ˈøː	ˈo	2.235
ˈœ	ˈe	0.0
ˈœi̯	-	0.0
ˈɑ	ˈa	0.746
ˈɑ	ˈe	1.309
ˈɑː	ˈa	1.532
ˈɑː	ˈoː	1.612
ˈɑː	ˈɔː	1.612
ˈɒː	ˈeː	0.799
ˈɒː	ˈɔː	1.65
ˈɒː	ˈa	3.231
ˈɔ	ˈo	0.7
ˈɔ	ˈu	1.379
ˈɔu̯	ˈuː	0.752
ˈɔu̯	-	1.3
ˈɔː	ˈaː	1.161
ˈɔː	ˈo	1.455
ˈɔː	-	2.41
ˈɛ	ˈi	0.683
ˈɛ	-	1.408
ˈɛː	ˈɛː	0.686
ˈɛː	ˈi	2.384
ˈɛː	ˈaː	3.419
ˈɛː	ˈe	3.419
ˈɛːi̯	-	0.0
ˈɪ	ˈe	1.04
ˈɪ	ˈi	1.923
ˈɪ	-	2.0
ˈɪː	ˈi	0.263
ˈɪː	-	2.585
ˈʊ	ˈu	0.0
ˈʊː	ˈu	1.376
ˈʊː	ˈo	1.913
ˈʊː	-	2.468
ˈʊː	ˈoː	2.568
ˈʏ_m	mː	0.0
ˈʏː	-	0.0
β	w	0.188
β	h_w	3.835
β	-	4.261
