Phone1	Phone2	PMI
a_l	a_l	11.004
<#_ɡ	<#_ɡ	10.614
s_ˈi	ɕ_ˈi	9.756
<#_t	<#_t	9.506
<#_ˈa	<#_ˈa	9.401
<#_ˈɔ	<#_ˈɔ	9.345
<#_ˈø	<#_ˈɔ	9.276
<#_a	<#_a	9.23
ɡ	<#_ɡ	8.732
<#_n	<#_n	8.099
m_#>	m_ɪ_#>	7.655
ɲ	ɲː	7.616
ˈø	<#_ˈɔ	7.6
<#_ɡ	ɡ	7.504
ʤ	ʤː	7.481
k_ˈɔ	k_ˈɔ	7.342
p_#>	p_ʊ_#>	7.322
ˈa_s	ˈa_ʃː	7.199
w	w	7.076
b	b	7.05
ɡ	ɡ	7.03
n	<#_n	6.953
ʤ	ʤ	6.95
<#_ˈu	<#_ˈu	6.937
d	d	6.934
ˈɔ	<#_ˈɔ	6.916
u	u	6.896
r_a	ɾ_a	6.784
t	<#_t	6.731
r_ˈi	ɾ_ˈi	6.645
ˈu_n	ˈɔ_n	6.625
a_d	a_t	6.599
j_#>	cː_ʊ_#>	6.597
s_i	ɕ_i	6.51
ˈa	<#_ˈa	6.475
m_#>	m	6.445
m	m	6.271
f	f	6.262
n_#>	n_ɪ_#>	6.127
ˈu_r	ˈu_ɾ	6.117
r_#>	ɾ_ʊ_#>	5.979
<#_r	ʐ	5.976
z	ɕ	5.948
i	i	5.836
<#_u	<#_a	5.836
p_#>	p	5.563
<#_ˈɔ	ˈɔ	5.502
v	v	5.485
ŋ	ŋ	5.441
ˈø	ˈɔ	5.434
<#_ˈø	ˈɔ	5.434
ˈu	ˈo	5.389
f	ç	5.387
p	p	5.373
<#_t	t	5.326
k	kː	5.251
ˈɛ	ˈɛ	5.243
ˈɔ	ˈɔ	5.227
<#_d	d	5.192
k	k	5.191
t	tː	5.18
s	s	5.146
m	m_ɪ_#>	5.075
s	ʃ	5.064
ˈy	ˈu	5.042
ˈi	ˈi	5.008
t	t	4.924
l	l	4.892
ŋ_#>	n_ʊ_#>	4.856
u	<#_a	4.836
a	<#_a	4.737
s	ʦː	4.718
e	i	4.706
f_j	ç	4.705
ˈu	ˈu	4.695
n_#>	n	4.608
<#_n	n	4.608
n	n	4.573
ˈa	ˈa	4.533
<#_ˈa	ˈa	4.533
p	c	4.485
s	ʃː	4.465
ˈu	<#_ˈu	4.436
r_#>	ɾ	4.432
a	a	4.292
<#_a	a	4.292
r	ɽ	4.284
ŋ_#>	n	4.262
ŋ_#>	n_ɪ_#>	4.177
p	p_ʊ_#>	4.04
p_j	c	4.029
ŋ	n	3.959
ˈi_j	ˈi_ɟː	3.857
ˈe	ˈa_r	3.854
r	ɾ	3.836
z_#>	ɕ	3.835
j	cː_ʊ_#>	3.78
p_ˈa	p_ˈa	3.677
ˈu_j	ˈu_j	3.665
ŋ_k	ŋ_k	3.662
n_ˈa	n_ˈa	3.662
