Phone1	PhonEnv	Phone2	Surprisal
a	<|S|	ˈiː_ɐ	0.0
a	<|S|#	ˈiː_ɐ	0.0
a	|S|#	ˈiː_ɐ	0.0
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.311
d	#|S|	-	2.936
d	#|S|	t	3.977
d	#|S|<	d	0.26
d	#|S|<	-	3.093
d	#|S|<	t	4.392
d	#|S|<_F	d	0.407
d	#|S|<_F	-	2.268
d	#|S|<_F	t	4.714
d	#|S|<_R	d	0.129
d	#|S|<_R	-	4.392
d	#|S|<_R	t	4.714
d	#|S|F	d	0.429
d	#|S|F	-	2.255
d	#|S|F	t	4.392
d	#|S|R	d	0.163
d	#|S|R	-	4.07
d	#|S|R	t	4.392
d	>|S|	-	1.959
d	>|S|	t	2.051
d	>|S|	d	2.392
d	>|S|#	t	1.642
d	>|S|#	d	2.807
d	>|S|#	-	4.07
d	>|S|<	-	0.305
d	>|S|<	d	2.807
d	>|S|<	t	4.392
d	>|S|<_F	-	0.239
d	>|S|<_F	d	3.129
d	>|S|<_F	t	4.714
d	>|S|F	-	0.305
d	>|S|F	d	2.807
d	>|S|F	t	4.392
d	|S|#	t	1.709
d	|S|#	d	2.392
d	|S|#	-	3.655
d	|S|<	d	0.597
d	|S|<	-	1.86
d	|S|<	t	3.977
d	|S|<_F	d	0.807
d	|S|<_F	-	1.392
d	|S|<_F	t	4.392
d	|S|<_R	d	0.163
d	|S|<_R	-	4.07
d	|S|<_R	t	4.392
d	|S|F	d	0.807
d	|S|F	-	1.454
d	|S|F	t	3.977
d	|S|R	d	0.222
d	|S|R	-	3.655
d	|S|R	t	3.977
f	#|S|	f	0.0
f	#|S|<	f	0.0
f	#|S|<_F	f	0.0
f	#|S|<_R	f	0.0
f	#|S|F	f	0.0
f	#|S|R	f	0.0
f	|S|<	f	0.0
f	|S|<_F	f	0.0
f	|S|<_R	f	0.0
f	|S|F	f	0.0
f	|S|R	f	0.0
j	#|S|	j	1.89
j	#|S|	h	1.977
j	#|S|	ˈeː	2.655
j	#|S|	-	2.807
j	#|S|	ˈiː	3.977
j	#|S|<	j	1.807
j	#|S|<	h	1.869
j	#|S|<	ˈeː	2.637
j	#|S|<	-	3.222
j	#|S|<	ˈiː	4.392
j	#|S|<_F	j	0.832
j	#|S|<_F	h	1.807
j	#|S|<_F	-	3.544
j	#|S|<_F	ˈiː	4.714
j	#|S|<_F	ˈeː	5.129
j	#|S|F	j	0.9
j	#|S|F	h	1.869
j	#|S|F	-	3.222
j	#|S|F	ˈiː	4.392
j	#|S|F	ˈeː	4.807
j	<|S|	-	0.881
j	<|S|	ˈiː	2.345
j	<|S|	ˈeː	2.873
j	<|S|	j	3.441
j	<|S|	h	4.977
j	<|S|<	-	0.844
j	<|S|<	ˈiː	2.339
j	<|S|<	ˈeː	2.881
j	<|S|<	j	3.544
j	<|S|<_F	-	0.692
j	<|S|<_F	ˈiː	1.714
j	<|S|<_F	j	5.129
j	<|S|<_F	ˈeː	5.129
j	<|S|F	-	0.72
j	<|S|F	ˈiː	1.748
j	<|S|F	j	4.807
j	<|S|F	ˈeː	4.807
j	>|S|	ˈiː	0.454
j	>|S|	-	2.807
j	>|S|	j	4.392
j	>|S|	ˈeː	4.392
j	>|S|	h	4.977
j	>|S|<	ˈiː	0.326
j	>|S|<	-	3.222
j	>|S|<	j	4.807
j	>|S|<	ˈeː	4.807
j	|S|<	-	1.267
j	|S|<	ˈiː	2.437
j	|S|<	j	2.852
j	|S|<	ˈeː	2.852
j	|S|<	h	3.437
j	|S|<_F	-	1.485
j	|S|<_F	j	1.807
j	|S|<_F	ˈiː	2.534
j	|S|<_F	h	2.748
j	|S|<_F	ˈeː	4.807
j	|S|F	-	1.454
j	|S|F	j	1.89
j	|S|F	ˈiː	2.518
j	|S|F	h	2.807
j	|S|F	ˈeː	4.392
k	>|S|	k	0.16
k	>|S|	-	3.248
k	>|S|#	k	0.038
k	>|S|<	k	0.038
k	>|S|=	-	0.365
k	>|S|=	k	2.16
k	F_>|S|	k	0.237
k	F_>|S|	-	2.724
k	F_>|S|#	k	0.031
k	F_>|S|<	k	0.031
k	F_>|S|=	-	0.284
k	F_>|S|=	k	2.482
k	F|S|	k	0.228
k	F|S|	-	2.774
k	F|S|#	k	0.038
k	F|S|<	k	0.038
k	F|S|=	-	0.365
k	F|S|=	k	2.16
k	|S|#	k	0.052
k	|S|#	-	4.833
k	|S|<	k	0.052
k	|S|<	-	4.833
k	|S|=	-	0.511
k	|S|=	k	1.745
kʰ	#|S|	kʰ	0.0
kʰ	#|S|<	kʰ	0.0
kʰ	#|S|<_F	kʰ	0.0
kʰ	#|S|<_N	kʰ	0.0
kʰ	#|S|F	kʰ	0.0
kʰ	#|S|N	kʰ	0.0
kʰ	|S|<	kʰ	0.0
kʰ	|S|<_F	kʰ	0.0
kʰ	|S|<_N	kʰ	0.0
kʰ	|S|F	kʰ	0.0
kʰ	|S|N	kʰ	0.0
kː	>|S|	ŋ_k	0.585
kː	>|S|#	ŋ_k	2.0
kː	>|S|<	ŋ_k	0.415
kː	>|S|<_F	ŋ_k	2.322
kː	>|S|F	ŋ_k	2.0
kː	F_>|S|	ŋ_k	0.678
kː	F_>|S|<	ŋ_k	0.737
kː	F_>|S|<_F	ŋ_k	2.585
kː	F_>|S|F	ŋ_k	2.322
kː	F|S|	ŋ_k	0.585
kː	F|S|<	ŋ_k	0.678
kː	F|S|<_F	ŋ_k	2.322
kː	F|S|F	ŋ_k	2.0
kː	|S|#	ŋ_k	1.585
kː	|S|<	ŋ_k	0.363
kː	|S|<_F	ŋ_k	2.0
kː	|S|F	ŋ_k	1.585
l	>|S|	l	0.322
l	>|S|	lʲ	2.322
l	>|S|>	l	0.322
l	>|S|>	lʲ	2.322
l	F_>|S|	l	0.515
l	F_>|S|	lʲ	1.737
l	F_>|S|>	l	0.528
l	F_>|S|>	lʲ	1.705
l	F|S|	l	0.492
l	F|S|	lʲ	1.791
l	F|S|>	l	0.515
l	F|S|>	lʲ	1.737
l	|S|>	l	0.322
l	|S|>	lʲ	2.322
lː	>|S|	l	0.0
lː	>|S|#	l	0.0
lː	>|S|<	l	0.0
lː	F_>|S|	l	0.0
lː	F_>|S|<	l	0.0
lː	F|S|	l	0.0
lː	F|S|<	l	0.0
lː	|S|#	l	0.0
lː	|S|<	l	0.0
l̥	#|S|	s_l	0.0
l̥	#|S|<	s_l	0.0
l̥	|S|<	s_l	0.0
m	#|S|	m	0.0
m	#|S|<	m	0.0
m	#|S|<_F	m	0.0
m	#|S|F	m	0.0
m	>|S|	m	0.111
m	>|S|#	m	0.193
m	>|S|<	m	0.0
m	F_>|S|	m	0.415
m	F_>|S|#	m	0.737
m	F_>|S|<	m	0.0
m	F|S|	m	0.363
m	F|S|#	m	0.678
m	F|S|<	m	0.0
m	|S|#	m	0.17
m	|S|<	m	0.0
m	|S|<_F	m	0.0
m	|S|F	m	0.0
mː	>|S|	m	0.0
mː	>|S|<	m	0.0
mː	>|S|<_F	m	0.0
mː	>|S|F	m	0.0
mː	F_>|S|	m	0.0
mː	F_>|S|<	m	0.0
mː	F|S|	m	0.0
mː	F|S|<	m	0.0
mː	|S|<	m	0.0
mː	|S|<_F	m	0.0
mː	|S|F	m	0.0
n	#|S|	n	1.799
n	#|S|<	n	2.214
n	#|S|<_F	n	2.536
n	#|S|F	n	2.214
n	<|S|	n	0.285
n	<|S|	-	2.677
n	<|S|#	n	0.76
n	<|S|#	-	1.35
n	<|S|<	n	0.051
n	<|S|<_F	n	0.04
n	<|S|F	n	0.051
n	>|S|	n	0.2
n	>|S|	nʲ	3.67
n	>|S|	-	4.3
n	>|S|#	n	0.147
n	>|S|#	-	3.649
n	>|S|<	n	0.051
n	>|S|>	n	0.362
n	>|S|>	nʲ	2.288
n	F_>|S|	n	0.362
n	F_>|S|	nʲ	2.814
n	F_>|S|	-	3.649
n	F_>|S|#	n	0.197
n	F_>|S|#	-	3.136
n	F_>|S|<	n	0.04
n	F_>|S|>	nʲ	0.87
n	F_>|S|>	n	1.187
n	F|S|	n	0.345
n	F|S|	nʲ	2.899
n	F|S|	-	3.67
n	F|S|#	n	0.198
n	F|S|#	-	3.171
n	F|S|<	n	0.051
n	F|S|>	nʲ	0.951
n	F|S|>	n	1.103
n	|S|#	n	0.22
n	|S|#	-	3.08
n	|S|<	n	0.871
n	|S|<_F	n	1.218
n	|S|>	n	0.345
n	|S|>	nʲ	2.399
n	|S|F	n	1.065
nː	>|S|	n	0.827
nː	>|S|	-	2.412
nː	>|S|	ɐ	2.412
nː	>|S|#	n	0.93
nː	>|S|#	-	2.515
nː	>|S|#	ɐ	2.515
nː	>|S|<	n	0.737
nː	>|S|<	-	2.322
nː	>|S|<	ɐ	2.322
nː	>|S|<_F	n	0.12
nː	>|S|<_F	-	4.644
nː	>|S|<_F	ɐ	4.644
nː	>|S|F	n	0.152
nː	>|S|F	-	4.322
nː	>|S|F	ɐ	4.322
nː	F_>|S|	n	1.152
nː	F_>|S|	ɐ	1.515
nː	F_>|S|	-	2.322
nː	F_>|S|#	ɐ	0.252
nː	F_>|S|#	n	3.059
nː	F_>|S|#	-	4.644
nː	F_>|S|<	n	0.943
nː	F_>|S|<	-	2.059
nː	F_>|S|<	ɐ	2.059
nː	F_>|S|<_F	n	0.1
nː	F_>|S|<_F	-	4.907
nː	F_>|S|<_F	ɐ	4.907
nː	F_>|S|F	n	0.12
nː	F_>|S|F	-	4.644
nː	F_>|S|F	ɐ	4.644
nː	F|S|	n	1.1
nː	F|S|	ɐ	1.585
nː	F|S|	-	2.322
nː	F|S|#	ɐ	0.322
nː	F|S|#	n	2.737
nː	F|S|#	-	4.322
nː	F|S|<	n	0.93
nː	F|S|<	-	2.074
nː	F|S|<	ɐ	2.074
nː	F|S|<_F	n	0.12
nː	F|S|<_F	-	4.644
nː	F|S|<_F	ɐ	4.644
nː	F|S|F	n	0.152
nː	F|S|F	-	4.322
nː	F|S|F	ɐ	4.322
