Phone1	Phone2	Surprisal
a	o	0.263
a	aː	2.585
aː	a	0.0
b	b	0.0
d	d	0.0
e	i_ɡ	0.0
i	-	0.726
i	i	1.339
k	k	0.0
l	l	0.0
m	m	0.0
n	n	0.172
n	n_a	3.15
p	p	0.0
r	r	0.0
r̩	r	0.0
s	s	0.566
s	-	3.182
s	n	3.318
s	a_n	3.587
s	s_i	5.013
t	t	0.0
v	v	0.457
v	w	1.882
v_ˈiɛ̯	ai̯	0.0
w	v_a	0.0
z	z	0.0
z̥	z	0.0
æ	a	0.0
ɛ	i	0.585
ɛ	eː	1.585
ɡ	ɡ	0.0
ɡ̊	ɡ_i	0.0
ɲ	iː_n	0.0
ʃ	s	0.0
ʎ	l_u	0.0
ʣ	ɡ	0.0
ʦ	k_i	0.0
ˈa	a	0.0
ˈai̯	aːi̯	0.0
ˈau̯	au̯	0.585
ˈau̯	aːu̯	1.585
ˈaː	o	0.0
ˈi	i	0.0
ˈiɛ̯	-	0.385
ˈiɛ̯	j	2.093
ˈu	u	0.0
ˈuɔ̯	a_ŋ	0.0
ˈuː	u	0.826
ˈuː	v_u	1.728
ˈuː	uː	2.899
ˈæ	e	0.906
ˈæ	a	1.101
ˈɛ	e	0.0
ˈɛː	-	0.0
