Phone1	Phone2	PMI
ˈa_s	ˈa_s	10.739
l_ˈɛ	l_ˈi	10.552
p_o	p_ˈɔ	10.496
a_r	a_ɾ	10.389
s_t	s_t	10.298
<#_ˈø	<#_ˈo	10.222
s_a	ʦ_a	10.07
<#_r	<#_ɾ	9.508
<#_t	<#_t	9.493
<#_ˈa	<#_ˈa	9.47
ˈu_r	ˈɔ_ɾ	9.375
<#_n	<#_n	9.137
r_a	ɾ_a	9.013
<#_m	<#_m	8.674
<#_s	<#_s	8.404
j_ˈa	ɾ_ˈa	8.009
d_ˈu	d_ˈu	7.433
a_m	a_m	7.433
a_l	a_l	7.433
m	<#_m	7.282
r_b	ɾ_b	7.268
n	<#_n	7.17
<#_z	<#_ʣ	7.042
ˈø	<#_ˈo	6.993
t	<#_t	6.907
<#_a	<#_a	6.905
<#_ˈø	ˈo	6.884
r_k	ɾ_k	6.879
ˈe_r	ˈɛ_ɾ	6.845
ˈø_m	ˈu_m	6.826
f_#>	β	6.813
t_ˈa	t_ˈa	6.771
<#_ˈɔ	<#_ˈo	6.735
s_ˈa	s_ˈa	6.695
k_ˈa	k_ˈa	6.537
d	d	6.49
ˈo_r	ˈɔ_ɾ	6.268
r_#>	ɾ_u_#>	6.209
s_i	k_i	6.192
r	<#_ɾ	6.159
ɲ	nː	6.126
s	<#_s	6.11
d_a	t_a	6.035
<#_ɡ	<#_ɡ	5.992
z	<#_ʣ	5.968
ɡ	ɡ	5.939
ˈa	<#_ˈa	5.937
f	f	5.916
e	e	5.817
i	i	5.68
b	b	5.616
<#_l	<#_l	5.535
p	p	5.489
m	m	5.485
<#_m	m	5.485
ˈy	ˈu	5.477
o	ɔ	5.401
ˈɔ	<#_ˈo	5.294
<#_s	s	5.264
ɡ	<#_ɡ	5.252
ˈu	ˈɔ	5.242
l	l	5.233
s_ˈi	k_ˈi	5.223
ˈɛ	ˈe	5.179
ˈi	ˈi	5.163
ˈø	ˈo	5.119
z	ʣ	5.039
ˈe	ˈɛ	4.993
ˈɔ	ˈo	4.938
u	ɔ	4.932
<#_t	t	4.875
ˈo	ˈu	4.832
ˈɔ	ˈɔ	4.824
s	s	4.784
t	t	4.741
s_#>	k_ɛ_#>	4.721
ˈa	ˈa	4.707
<#_ˈa	ˈa	4.707
<#_n	n	4.705
z	ɡ	4.683
o	p_ˈɔ	4.625
r	r	4.591
<#_ˈɔ	ˈo	4.576
l	<#_l	4.519
<#_z	ʣ	4.508
k	k	4.502
<#_ɡ	ɡ	4.493
ˈɛ	ˈɛ	4.471
n	n	4.366
o	o	4.313
ŋ	nː	4.286
a	a	4.266
s_a	ʦ	4.231
f	β	4.196
l_#>	l_u_#>	4.025
k_#>	k_u_#>	3.938
ˈø	ˈu	3.934
s	ʦ	3.92
ˈø	ˈɔ	3.872
r_#>	ɾ	3.849
i	k_i	3.845
ˈe	ˈi	3.78
ˈe	ˈe	3.766
ˈu	ˈɔ_n	3.731
ˈe_l	ˈe_l	3.723
ˈa_k	ˈa_k	3.71
p_ˈa	p_ˈa	3.71
m_ˈe	m_ˈi	3.709
<#_ˈo	<#_ˈu	3.698
ɡ_ˈo	ɡ_ˈu	3.684
a	<#_a	3.658
<#_l	l	3.651
r	ɾ	3.597
r_t	ɾ_t	3.593
n	nː	3.568
ˈɛ	l_ˈi	3.563
ˈe	ˈɛ_n	3.529
<#_r	ɾ	3.516
l_a	l_a	3.515
l_#>	l	3.512
ˈø_k	ˈo_k	3.503
a_n	a_n	3.501
s_ˈi	s_ˈɛ	3.488
k_ˈy	k_ˈu	3.476
ʤ	ɡ	3.468
ˈo	ˈɔ	3.412
ɡ_r	ɡ_ɾ	3.41
r_m	ɾ_m	3.398
ɲ	n_ʣ	3.377
p_ˈɛ	p_ˈi	3.362
ˈi	ˈi_n	3.339
ˈu	ˈɔ_ɾ	3.308
n	ŋ	3.297
o	ˈɔ	3.279
p	p_ˈɔ	3.269
s_a	s_a	3.255
r_ˈɛ	ɾ_ˈɛ	3.245
d	t	3.203
t	s_t	3.2
ˈɔ_t	ˈɔ_t	3.194
<#_d	<#_d	3.168
j	ɾ_ˈa	3.156
ˈy_r	ˈu_ɾ	3.14
<#_ˈɛ	<#_ˈa	3.14
ŋ	m	3.066
<#_r	<#_r	3.056
l	l_ˈi	3.054
k_#>	k	3.048
ˈo	<#_ˈu	3.031
ʧ	k_ɾ	2.979
ˈa_d	ˈa_t	2.977
b	ɾ_b	2.923
<#_a	a	2.906
s	s_t	2.875
l	ɖː	2.83
r	ɾ_u_#>	2.829
<#	<#	2.823
#>	#>	2.823
ʧ	t	2.822
ˈɛ	ˈi	2.802
ˈu	d_ˈu	2.728
d	<#_d	2.727
s_#>	k	2.705
d	d_ˈu	2.697
z_e	ɡ_ɛ	2.693
ˈa	ˈa_s	2.638
r_#>	u	2.608
s	ˈa_s	2.593
s	ʦ_a	2.559
<#_d	d	2.543
ʧ	k	2.536
p_j	p_ɾ	2.481
ˈi	ˈi_ɾ	2.469
ɲ	ʣ	2.454
ˈy	ˈu_n	2.434
ɲ	n	2.43
a	ʦ_a	2.406
ʧ	t_ɛ	2.395
l	l_u_#>	2.394
j	ˈa	2.327
e	ɛ	2.322
j	ɾ	2.317
<#	<#_t	2.297
d_ˈu	d	2.254
r	a_ɾ	2.245
<#	<#_n	2.24
r	<#_r	2.215
m	m_i	2.204
m	a_m	2.204
r_n	r	2.19
<#_r	r	2.168
ˈɔ	ˈu	2.159
ˈo	ˈɔ_ɾ	2.135
<#	<#_m	2.112
ˈu	ˈu	2.107
<#	<#_ˈo	2.102
<#	<#_ɾ	2.082
a	a_ɾ	2.073
<#_ˈɛ	ˈe	2.047
e_#>	ɛ_#>	2.031
<#_ˈɛ	<#_b_ˈe	2.015
k	k_u_#>	1.972
ˈa	ˈa_n	1.971
ˈɛ	<#_ˈa	1.966
d	t_a	1.965
ˈø	ˈu_m	1.96
ˈu_r	ˈɔ	1.953
p_o	ˈɔ	1.95
ˈe	ˈɛ_ɾ	1.949
r	ˈɔ_ɾ	1.943
<#_ˈu	ˈɔ	1.891
p_o	p	1.889
l_ˈɛ	l	1.885
<#_ˈo	ˈu	1.874
l	a_l	1.867
